jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Drupal  Drupal Developer,Quess IT Staffing (Formerly known as Magna Infotech),Bengaluru/Bangalore,4-10years,Not Specified,Drupal Developer,DrupalDeveloper|Drupalspecialist|Drupal|
Drupal Developer,Star Jobs Private Limited,Noida,4-8years,Not Specified,"UK Shift - 2:00 PM to 11:00 PM |  Supporting the technical implementation and the development of the public facing website |  In-depth knowledge of HTML, CSS, JavaScript and jQuery |  OOP PHP development experience |  Use of version control systems (Git)  |   |","""Drupal""|""PHPWebDeveloper""|""WebDeveloper""|""Drupal8""|""Twigtemplates""|""PHP7""|""Git""|""SCSS""|""front-enddevelopment""|"
Drupal Developer,OSI Digital Private Limited,Hyderabad/Secunderabad,4-6years,750000 - 1450000 INR,"Experience developing web solutions in Drupal 8 and PHP implementations in a LAMP environment • Ability to architect enterprise Drupal solutions including data, display, and information architecture. Experience in GIT, SSO, Acquia Cloud, Drush.",Drupal|Php|Oops|
WordPress / Drupal Developer,TEKYANTRA,Hyderabad/Secunderabad,3-6years,480000 - 1200000 INR,Looking for consultants who can join Immediately,WordpressCms|Drupal|Php|PHPprogrammer|Cms|Javascript|CSS|
"Apigee Development,-Bangalore-Immediate joinee",Andor Tech India Private Limited,Bengaluru/Bangalore,4-7years,Not Specified,"Good understanding of REST API and JSON |   •	Knowledge of existing API Testing Tools (Postman, SoapUI, or any equivalent tools) |   •	Understanding of Apigee is plus. |   •	Java experience is plus |   •	Good understanding of monetization and ecommerce module and pa",Apigee|Drupal|
Laravel Developer/Drupal Developer,Bright IT Global Solutions Private Limited,Chandigarh,1-5years,100000 - 500000 INR,Multiple openings for Laravel Developer/ Drupal for Chandigarh location.,DrupalDeveloper|Drupalspecialist|CodeigniterFramework|jQuery|Git|MySQL|Webdevelopment|Javascript|Php|HTML|Scrum|Php|PHPdeveloper|PHPprogrammer|Laravel|Drupal|
"Drupal Developer ,drupal 8",Quess IT Staffing (Formerly known as Magna Infotech),Bengaluru/Bangalore|Gurgaon/Gurugram,4-9years,Not Specified,"Drupal 8,customisation,modelling,cms tool",DrupalDeveloper|Drupalspecialist|Drupal|
Drupal Developer,Star Jobs Private Limited,Noida,4-9years,Not Specified,Shift - UK Shift 2-11pm |  Key Skills: |   Strong knowledge of Drupal 8  |   Twig templates |   PHP 7 |   Git  |   MySQL,"""DrupalDeveloper""|""PHPDeveloper""|""Drupal8""|""Twigtemplates""|""front-enddevelopment""|""frontenddeveloper""|""OOPPHPdevelopment""|"
Drupal Developer,Teq Nirvana Softtech Solutions Private Limited,Bengaluru/Bangalore,7-17years,Not Specified,We’re writing you regarding Drupal Developer position with one of our esteemed clients in Bangalore location; looking at your profile we feel that the position could be next step to further your career.,acquia|Drupal|
Backend Developer,Quess IT Staffing (Formerly known as Magna Infotech),Delhi|Gurgaon/Gurugram,5-10years,Not Specified,"LAMP (Linux, Apache, Mysql, PHP) environment, Drupal, Laravel, CMS, HTML/HTML5, CSS/CSS3, and JavaScript/jQuery/angular JS,  |  •	Laravel technology stack |  •	Custom API development |  •	CMS/MVC framework: Drupal & Laravel  |",Drupalspecialist|DrupalDeveloper|larLaravel|Drupal|ApiDevelopment|LampLinux|Javascript|Jquery|Php|CSS|AJAX|HTML|Jscript|Xml|
