jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Computer Data Entry Operator/Part-time work@Home /Home Based Work Jobs,Zarbex Solutions,Cochin/Kochi/Ernakulam|Thrissur,0-5years,150000 - 480000 INR,(On-the-spot offer letter.)Immediately Joining! |                     Concern Person Regarding That Mr. -HR Soniya |                     Contact No.- 8447612779,BackOfficeExecutive|BackOfficeOperations|
Computer Data Entry Operator/Part-time work@Home /Home Based Work Jobs,Zarbex Solutions,Shimoga|Bijapur,0-5years,150000 - 480000 INR,(On-the-spot offer letter.)Immediately Joining! |                     Concern Person Regarding That Mr. -HR Soniya |                     Contact No.- 8447612779,Inbound|BackOfficeExecutive|BackOfficeOperations|
Full Time Part Time Work / Home Based Work / Freelance/Data Entry Work,Zarbex Solutions,Nellore|Chandigarh,0-5years,150000 - 480000 INR,(On-the-spot offer letter.)Immediately Joining! |                     Concern Person Regarding That Mr. -HR Soniya |                     Contact No.-8447612779,BackOffice|Backend|BackOfficeExecutive|Backofficeoperations|DataEntryExecutive|Computeroperator|
Data Entry Projects Typing | Online Work From Home | Freelancer | MS,Zarbex Solutions,Delhi|Dehradun,0-5years,150000 - 480000 INR,(On-the-spot offer letter.)Immediately Joining! |                    Concern Person Regarding That Mr. -HR Soniya |                    Contact No.-8447612779,BackOffice|Backend|BackOfficeExecutive|Backofficeoperations|DataEntryExecutive|Computeroperator|
Data Entry Operator/ Computer Operator,Zarbex Solutions,Kottayam|Machilipatnam,0-5years,150000 - 480000 INR,(On-the-spot offer letter.)Immediately Joining! |                       Concern Person Regarding That Mr. -HR Soniya |                       Contact No.-8447612779,BackOffice|Backend|BackOfficeExecutive|Backofficeoperations|DataEntryExecutive|Computeroperator|
Data Entry | Work@Home | Fresher |Experience | Computer Operator,Zarbex Solutions,Bengaluru/Bangalore|Hyderabad/Secunderabad,0-5years,150000 - 480000 INR,(On-the-spot offer letter.)Immediately Joining! |                      Concern Person Regarding That Mr. -HR Soniya |                      Contact No.-8447612779,BackOffice|Backend|BackOfficeExecutive|Backofficeoperations|DataEntryExecutive|Computeroperator|
Data Entry Operator,Zarbex Solutions,Gurgaon/Gurugram|Pune,0-5years,150000 - 480000 INR,(On-the-spot offer letter.)Immediately Joining! |                     Concern Person Regarding That Mr. -HR Soniya |                     Contact No.-8447612779,BackOffice|Backend|BackOfficeExecutive|Backofficeoperations|DataEntryExecutive|Computeroperator|
urgent opening Laboratory Assistant delhi ( 6 months exp of Sampling and Testing) 9619022384,first india hr solution,Delhi,0-1years,Not Specified,urgent opening Laboratory Assistant delhi ( 6 months exp of Sampling and Testing) 9619022384,BackOffice|Backend|BackOfficeExecutive|OfficeAssistant|Backofficeoperations|Operations|Computeroperator|
BACK OFFICE OPERATIONS EXECUTIVE,The Right Connection,Mumbai,3-5years,Not Specified,|                                  |                              |                                  |,
Back Office Operations,Aspire Group of Services,Lucknow,0-1years,160000 - 260000 INR,Job Location :- Lucknow  |   |  Age Limit :- 18 to 35 |   |  Fresher male and female can also apply,DataEntry|Backend|Operations|BackOffice|Kpo|
