jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Java,Sigma Consultancy Services,Noida,1-3years,200000 - 600000 INR,Immediate or Max 15 days.,ObjectOrientedProgramming|Java|DatabaseDesign|Algorithm|Angular|
No Code Solution Architect,Vividminds Technologies Private Limited,Hyderabad/Secunderabad,4-6years,Not Specified,"We are looking for no code solution designer/architect with strong technical background as well, someone who can pick no code platform functions in Quixy and are comfortable with designing innovative solutions in no code space in Quixy.",application/database/solutiondesign|implementationsofanyno-codeplatforms|design/developmentskills|
SENIOR SOFTWARE ENGINEER - ORACLE DBA,Best infosystems Ltd,Bengaluru/Bangalore,2-4years,Not Specified,L2 Hands on experience in Oracle 10g 11g 12 C and 19 C Knowledge on MongoDB PostgreSQL will be added advantage,OracleSql|DatabaseDesign|Wireframes|OracleDba|OracleDatabase|
Database Analysts and Data Administrators Req in Canada OINP,I2canz Outsourcing Private Limited,Australia|Canada,2-10years,3050000 - 5050000 INR,"Database analysts design, develop and administer data management solutions using database management software. Data administrators develop and implement data administration policy, standards and models. They are employed in information technology",DatabaseAdministrator|Design|DataAnalysis|DataAnalyst|Dba|DatabaseAdmin|DataBaseAdministration|OracleDba|DataBaseAdministration|DataCentreSolutions|OracleDatabaseAdministrator|Oracleadministrator|
FREELANCING JOBS Data Entry,Jobtree Global,Dehradun|Unnao,0-5years,Not Specified,"Anyone can apply for this job who has basic knowledge of typing/computer , computer laptop is mandatory  |   Fresher can also apply. |   Candidate can work from home,Work from home jobs- Data Entry  |       |     *Earn Upto 15000/-Per Week |    |   MS.ROOP KAUR-8733828190",DatabaseAdministrator|DataEntry|Design|Devlopment|Content|DatabaseAdmin|Programmer|
Database Developer - 5+yrs - Bangalore - 14L,Angel And Genie,Bengaluru/Bangalore,5-10years,Not Specified,"The Database Developer will be a part of Global Information Technology Team and will primarily |  have responsibilities over the creation, development, maintenance, and enhancements for our databases, |  queries, routines and processes.",MariaDBdatabasedevelopment|DatabaseDeveloper|MySQL|DatabaseDesign|MySQL|MariaDb|PostgreSQL|MongoDB|Redis|
SQL Developer,Paktolus Solutions,Bengaluru/Bangalore|NaviMumbai,3-5years,Not Specified,Creating/updating/optimizing stored procedures. |  Database designing. |  Database maintenance. |  Proactively working on the project to provide the scope of improvements. |  Reporting skills. |  Working on MS SQL and Google Data Studio.,windowslogshipping|DatabaseDesign|MSSQL|SqlDevelopment|SQLServer|SqlServerIntegrationServices|
Sr.Net full stack developer,C P Careers Private Limited,Chennai|Noida,5-10years,1100000 - 2000000 INR,Job description |   |  We are hiring .Net full stack developer for Noida office |  Total Exp :5 + yrs to 10 yrs |  Notice Period : Immediate to 30 days only |  Domain experience: Logistic (Added advantage),SQLServer&Angular4/5/6|atabaseschema(SPs/triggers)design|developmentandoptimizationwithRDBMSdatabase|strongdesign|codinganddebugging|icrosoftdesignpatterns|developmentbestpractices|applicationblocks|Tools|ASP.NET|Mvc|C#|
"Database developer,Linux-based MySQL/MariaDB database development,InnoDB,MyISAM,5-8,upto 14 LPA",Angel And Genie,Bengaluru/Bangalore,5-8years,Not Specified,"Database developer,Linux-based MySQL/MariaDB database development,InnoDB,MyISAM,5-8,upto 14 LPA, Bangalore",MariaDBscripting|MySQL|Linux|MySQL|Mariadb|DatabaseDesign|Scripting|Sql|
Android Developer,SnapHunt Pte Ltd,Bengaluru/Bangalore,2-6years,1200000 - 2000000 INR,"Translating designs and wireframes into high quality, high performant, reusable and maintainable code. Defining, designing and shipping new features with cross-functional teams. |",AndroidApplication|REST|Json|OpenSource|SoftwareEngineer|DatabaseDesign|
Functionality Tester,Team Hunt Hr Solutions,Mumbai|MumbaiCity|NaviMumbai|Thane,1-3years,200000 - 350000 INR,"software testing, database impacts, errors or bugs, and usability.",softwaretestdesignandtesting•Analyzingtestresultsondatabaseimpacts|errorsorbugs|andusability.|
"Database administrator,Linux based MySQl/Maria DB server management,Database Design/Development",Angel And Genie,Bengaluru/Bangalore,5-7years,Not Specified,"Database administrator,Linux based MySQl/Maria DB server management,Database Design/Development/Scripting,5-8 years,12-14 Lakhs PA, Bangalore",DatabaseAdministrator|MariaDBservermanagement|Linux|MySQl|Database|Scripting|
Flutter Develper,Avionic Consulting Solutions,Ahmedabad,1-2years,Not Specified,Upsquare is made of energetic people who play well and work hard (and smart!). You get inspired to do your best when you work with the Upsquare team.,FlutterDevelper|PN.Debugging|Kotlin|Firebase|MaterialDesign|Database|Oop|Apis|Gitlab|
PHP Back End Laravel Developer,Angel And Genie,Chennai,3-8years,Not Specified,"Back End Developer (PHP Laravel): Managing overall application Lifecycle, We are looking for an analytical, results-driven Back-end Developer who will work with team members to troubleshoot and improve current back-end applications and processes.",Objectorientedprogramming.Laravel5+|MVCarchitecture.|Php|Laravel|CodeIgniter|MySQL|RestApi|UnitTesting|Git|Svn|DatabaseDesign|MySQL|
MongoDB DBA Expert - Applications Support,C P Careers Private Limited,Bengaluru/Bangalore,4-9years,Not Specified,Good understanding of MongoDB database |   |  - New deployments of MongoDB database (manual/automated) |   |  - Deployment design of MongoDB database systems |   |  - Monitoring |   |  - Backups & Recovery |   |  - Security |   |  - DB Health best practices,MongoDB#DBA#ApplicationsSupport#DBMS#DataBackup#DatabaseDesign#DataModeling|
"Database administrator,Linux based MySQl/Maria DB server management,Database Design/Development",Suntech Consultancy Services,Bengaluru/Bangalore,5-7years,Not Specified,"Database administrator,Linux based MySQl/Maria DB server management,Database Design/Development/Scripting,5-8 years,12-14 Lakhs PA, Bangalore",MariaDBdatabasedevelopment|MyISAM|DatabaseDeveloper|Linux|MySQL|innodb|
JAVA FULL Stack LEAD,Tethys Technologies Private Limited,Bengaluru/Bangalore|Chennai,7-14years,2500000 - 3000000 INR,"Job Summary: |   |   |   |  We at Solugenix are seeking to hire Java Full Stack Lead/ Developer to create |   |  well-written front end applications based on best practices, standards and application |   |  requirements received from the product",angularlatestversion|developer|standardandapplication|effectivedesign|Development|careo-java|D3.Js|Angularmodules|Building|cross-browser|Java8|SpringBoot|Database|Java|UI|Testing|Framework|Oops|Html5|Css3|Javascript|jquery|RESTful|Api|
.Net Developer/Dot Net Developer,Vamtrick Business Solutions Private Limited,Hyderabad/Secunderabad,2-10years,Not Specified,Multiple Openings for .Net Developer/Dot Net Developer with one of our Client CMMI Level5 Company located at Hyderabad.,.NetDeveloper|Dotnet|ASP.NET|C#|WindowsForms|WinForms|Wpf|MultiThreading|Linq|Uml|Xml|DesignPatterns|Wcf|Database|
