jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Pharmacy Stores Manager,Wright Placements,Ahmednagar,4-5years,Not Specified,"Responsibilities:  |  Leading operations of hospital pharmacy stores. To manage a significantly high footfall of customers along with back-end operations of the pharmacy including but not limited to purchase, HR, accounting,inventory and returns.",•Bachelors/MastersdegreeinPharmacyPreferred|
"B.Pharma, M.Pharma. M Sc Microbiology",SKG Services,Delhi|Hyderabad/Secunderabad,2-5years,480000 - 650000 INR,fresher's apply fast,Microbiologist|Freshers|Graduates|GraduateFresher|Undergraduates|HighSchoolPass|Zoology|Medical|Biochemistry|Nursing|Biochemistry|Medical|Healthcare|Pharma|Clinical|Health|Surgical|Hospital|
Hiring For B.Pharma & M.Pharma Candidates,SKG Services,Bengaluru/Bangalore|Hyderabad/Secunderabad,Fresher,210000 - 450000 INR,"Pharmacists are healthcare professionals responsible for supplying medicines in the most economical and effective way possible. It is an applied medical science. Pharmacists constantly monitor the quality, safety and the use of medicines.",Pharmacist|RetailPharmacist|PharmacistRetail/hospital|B.Pharma|M.Pharma|Pharma|Pharmaceutical|Lifesciences|Healthcare|
PHARMA,SKG Services,Ahmedabad|Mumbai,2-5years,Not Specified,PHARMA,Qualityassuranceactivities|Pharmaceutical|Masterformularecords|ComplaintHandling|deviationhandling|changecontrolhandling|Validations|Changecontrolhandling|DataAnalysis|Qa|
PHARMA,SKG Services,Kolkata|Baddi,0-5years,330000 - 670000 INR,PHARMA,QualityControl|QualityAssurance|QualityManager|QualityAnalyst|Qa|
PHARMA,E-Friend Solutions India,Pune|Indore,0-5years,330000 - 670000 INR,PHARMA,Qualityassuranceactivities|Pharmaceutical|Masterformularecords|ComplaintHandling|deviationhandling|changecontrolhandling|Validations|Changecontrolhandling|DataAnalysis|Qa|
PHARMA,Sapna Manish Sharma (Proprietor Of JBM India),Vadodara|Surat,0-5years,330000 - 670000 INR,PHARMA,QualityControl|Qualityassurance|QualityAnalyst|QualityManager|QualityHead|QaManager|
Area Sales Manager (Pharma),Ziatech solutions,Bhopal|Indore,5-10years,300000 - 600000 INR,"asm,Area sales manager,ABM,Area business manager,First line manager,Area manager,Pharma Sales,Medical Representative,Sales Marketing Pharma,Pharma Marketing,Medical Rep,TSM,ASM,generic",AreaSalesManager|Abm|AreaBusinessManager|Firstlinemanager|AreaManager|PharmaSales|MedicalRepresentative|SalesMarketingPharma|PharmaMarketing|MedicalRep|Generic|Asm|Tsm|Asm|
"Job for Inbound and Outbound Sales.Fresher can apply D Pharma, B Pharma, M pharma",2COMS Consulting Private Limited,Mumbai|MumbaiCity|NaviMumbai|Thane,0-5years,Not Specified,"Job for Inbound and Outbound Sales.Fresher can apply  |   Job for Inbound and Outbound Sales.Fresher can apply D Pharma, B Pharma, M pharma",JobforInboundandOutboundSales.FreshercanapplyDPharma|BPharma|Mpharma|
Production Chemist / QA QC- Pharma,2COMS Consulting Private Limited,NaviMumbai,1-6years,220000 - 380000 INR,Requirement for Production Chemist / QA QC- Pharma.,Qc|Pharma|QualityControl|Production|Chemist|QualityAssuranceTesting|Qa|
Quality Control Executive - Pune ( Pharma) 8425975037,Whitehr Consultancy Services,Mumbai|Pune,0-1years,Not Specified,Quality Control Executive - Pune ( Pharma) 8425975037,B.Pharma|M.Pharma|M.Sc|B.Sc|Pharma|Freshers|Pharmacist|PharmacistRetail/hospital|RetailPharmacist|Chemist|HospitalPharmacist|Pharma|Pharmaceutical|Medical|Fmcg|Healthcare|
Fresher / B-pharma/D-Pharma/ M-Pharma -Apollo,2COMS Consulting Private Limited,Kolkata|Howrah,0-9years,Not Specified,Freshers/Experience  |             B-pharma/D-Pharma/M-Pharma  are eligible |              Pharmacy licence must be free   |             Company name -Apollo. |            Contact - Hr RAJ- 9073824387 |     |,Pharma|Pharmacist|PharmacistRetail|RetailPharmacist|HospitalPharmacist|
Area Manager- Ghaziabad,SKG Services,Ghaziabad,2-7years,400000 - 650000 INR,Position : Area ManagerJob Location : GhaziabadExperience : Min 1 year as an area managerQualification : B Sc/ B Pharma -graduatesJob Description :  * Any graduates with minimum 1 year experience in Pharma sales as area manager  * Candida,PharmaSales|
Marketing Executive- Dehradun,SKG Services,Dehradun,0-5years,100000 - 300000 INR,Position : Marketing Trainee/ ExecutiveJob Description:  * Marketing the Products  * Visiting the client & presenting the products.  * Generating leads.  * 2 wheeler is mandatory with license.RequirementsQualification : B Sc/B Pharma-,Marketing-Pharma|
We are hiring B.Pharma B.Pharma / M.Pharma freshers,Career Mantra Management Services,Mumbai|Pune,0-2years,Not Specified,Urgent Requirement for The post of Medical Transcription,MedicalTranscriptionist|MedicalRepresentative|Medicalrep|Mr|PharmaSales|BusinessExecutive|Territorybusinessmanager|Fieldsalesofficer|PSR|
Marketing Executive-Delhi,7S Consulting Services,Delhi,0-4years,100000 - 300000 INR,Position : Marketing Trainee/ ExecutiveJob Description:  * Marketing the Products  * Visiting the client & presenting the products.  * Generating leads.  * 2 wheeler is mandatory with license.RequirementsQualification : B Sc/B Pharma-,Marketing-Pharma|
"B.Pharma, M.Pharma. M Sc Microbiology",SKG Services,Hyderabad/Secunderabad|Mumbai,0-2years,280000 - 450000 INR,fresher's apply fast,Microbiologist|Freshers|Graduates|GraduateFresher|Undergraduates|HighSchoolPass|Zoology|Medical|Biochemistry|Nursing|Biochemistry|Medical|Healthcare|Pharma|Clinical|Health|Surgical|Hospital|
