jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
HIRING FOR US IT RECRUITMENT JOBS FOR FRESHERS@radhika/whatsaap@7330870865,Simba Staffing Private Limited,Hyderabad/Secunderabad,0-2years,Not Specified,•	Excellent work culture(MNC) |     •	Cab available  |     •	10% flat hike every six month. |     •	Food facilities |     •	Insurance  |     •	Salaries will be 15K/- to 50K/ Monthly (Attractive Incentives |,GoodCommunicationSkills|
Digital Marketing Intern,Vishal Sushil Bhuta (Proprietor of Beat The Virus Startup),Bengaluru/Bangalore|Chennai,Fresher,Not Specified,|                                  |,
Customer Service Executive,Select Engineering & Systems,Hyderabad/Secunderabad,0-1years,Not Specified,"Making outbound and inbound calls to the customers, follow up with the payments and resolving issues by assigning a technician.",goodcommunicationandtelephonicskills|
New job vacancy in SPICE-JET airlines//DUMDUM AIRPORT//Ground staff //7003348898,Sfts Educare Private Limited,Delhi|Kolkata,0-1years,200000 - 300000 INR,"We are hiring some freshers candidate for spice-jet airlines.  |   RECRUITING COMPANY :- SFTS EDUCARE PRIVATE LIMITED. |    |   JOB LOCATION :- dumdum airport & pan india. |   SALARY :- 14000 TO 24000 |   BENEFITS :- PF, ESI, Fooding,lodging, travel allowance. |",Goodcommunicationskills&wellgroomed.|
Tele Calling,Select Engineering & Systems,Hyderabad/Secunderabad,0-1years,Not Specified,"required to make outbound calls, payment follow ups",GoodCommunicationSkills|
Hiring for Fresher Females-Telesales Executive (Himayathnagar)-9390881089,Tarare Consulting services Private Limited,Hyderabad/Secunderabad,Fresher,Not Specified,We are looking for immediate joiners for Telesales Executive |,GoodCommunicationSkills|
Openings for Fresher Females-Telesales Executive (Himayathnagar)-9390881089,Tarare Consulting services Private Limited,Hyderabad/Secunderabad,Fresher,Not Specified,We are looking for immediate joiners for Telesales Executive,GoodCommunicationSkills|
Openings for Fresher Females-Telesales Executive (Himayathnagar),Tarare Consulting services Private Limited,Hyderabad/Secunderabad,Fresher,Not Specified,We are looking for immediate joiners for Telesales Executive,GoodCommunicationSkills|
"Banking Officer, Data Entry - Operations, Back Office Assistant",Career Development Management,Kolkata|Howrah,0-1years,Not Specified,8272922001 ||send your c.v in mail   >>  [HIDDEN TEXT] (Mail) |,GoodCommunicationSkills.|
"Customer Support Associate  (malayalam/Tamil/Kannada,/Telugu)",Teamweavers Consulting Private Limited,Hyderabad/Secunderabad,0-1years,130000 - 210000 INR,"Provide excellent customer service to improve business performance. Greet, address and thank customers in friendly and professional manner. Understand customer requirements so as to provide appropriate clarifications and solutions.",Goodcommunicationskills.|
Urgent requirement for Pharmacist-Hyderabad-9014159933,Tarare Consulting services Private Limited,Hyderabad/Secunderabad,0-3years,Not Specified,"Dear Jobseekers, |  We have Openings for Pharmacist for Hyderabad location |  Job Title: Retail Pharmacist |  Job Specification: |  Qualification: B. Pharm /D. Pharm / M. Pharm + PCI Certificate (Telangana / Andhra Pradesh ) |  Experience: Freshers",GoodCommunicationSkills|
Customer Relations Officer,Select Engineering & Systems,Hyderabad/Secunderabad,0-1years,Not Specified,"Making outbound and inbound calls to the customers, follow up with the payments and resolving issues by assigning a technician.",goodcommunicationandtelephonicskills|
work from home job as a freelancer at Kotak Mahindra Connaught New Delhi Branch,Trustegic Solution,Delhi,15-25years,Not Specified,urgent hiring experienced candidate in team management for immediate joining at kotak Life C.P branch New Delhi,GoodCommunicationSkills|
Airport Ground Staff & Cabin Crew Job,Freelancer Ajoy Karmakar,Kolkata,Fresher,Not Specified,Ground Staff work in the aviation industry where they are engaged in various roles at the airport.,GoodCommunicationSkills|
Airport Ground Staff & Cabin Crew Job,Esteem Placement And Consultancy Services,Kolkata,Fresher,320000 - 320000 INR,Ground Staff work in the aviation industry where they are engaged in various roles at the airport.,GoodCommunicationSkills|
Ground Staff,Tarare Consulting services Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,0-4years,360000 - 790000 INR,The ground staff is the one of important department in airport management. The duties performed by ground staff vast. Ground staff is works in technical to commercial and handling for safe and steady departure and arrival of an aircraft.,Goodcommunicationskills.Excellentinterpersonalskills|GoodcolourvisionandhearingGoodgeneralhealthandfitness|
Hiring for a Voice Process/ PAN INDIA HIRING/3 months Contract! #ApplyfromanywhereacrossIndia,Freelancer Ajoy Karmakar,Delhi|Mumbai,0-5years,Not Specified,"Hiring on a 3months contractual basis, Easy way to earn money without stepping out of the comfort of your House during this Pandemic!",GoodCommunicationskills!|
IMMEDIATE OPENING - SALES - DAY SHIFT - GOOD COMMUNICATION SKILLS,Freelancer Ajoy Karmakar,Chennai,0-5years,100000 - 700000 INR,IMMEDIATE OPENING -SALES - DAY SHIFT - GOOD COMMUNICATION SKILLS,RealEstate|Infrastructure|Building|Construction|Sales|Marketing|Sales&Marketing|VoiceProcess|InternationalBpo|Inbound|CustomerSupport|Flatpromoters|FlatsandApartmentSales|DirectSales|FieldSales|BusinessDevelopment|Client|SalesExecutive|
Pharmacist Jobs For B - D - M Pharmacy Freshers-Hyderabad,Madhees Techno Consulting Private Limited,Hyderabad/Secunderabad,0-3years,110000 - 220000 INR,We Are Hiring for Pharmacist Freshers and Experience,GoodCommunicationSkills|
