jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Female-Counsellor​- Education- Lucknow,Aspire Group of Services,Lucknow,0-1years,110000 - 220000 INR,"An Education Counselor is the professional who is responsible for providing counselling and career advice to the students in order to help them choose the right course, tackle the different academic challenges and help them reach their academic goals",Counseling|AcademicCounselor|OutboundCalling|OutboundProcess|
Urgent Requirement - Domestic - Immediate offer - kannada/telugu/hindi,Infyjob Technology Services,Chennai,0-5years,100000 - 350000 INR,Should have good communication skill |   Experience or Fresher |   Looking for immediate joiner |   Day shift |   Chennai Candidates only |   Sal 10K to 30k TH/Month( Based on sales exp) |   Call gayathri 8925482251 and whatsapp your updated resume |,Telesales|Telemarketing|Voice|OutboundSales|OutboundCalling|
Outbound Sales Call Center Executive for International BPOs Bangalore,White Horse Manpower Consultancy Private Limited,Bengaluru/Bangalore,1-6years,Not Specified,"Cold call and cold email leads. Attend networking events, community events and hearings to generate leads.",CallCenter|OutboundCalling|outboundsales|Telesales|Telemarketing|ColdCalling|CallCenterExecutive|
Customer Sales Executive,Coral Bling Services Private Limited,Pune,1-2years,150000 - 200000 INR,Outbound Calls |  Domestic BPO |  Tele calling |  Outbound Sales |  Calling |  Voice Process |   |   |,VoiceProcess|CallCenter|OutboundSales|OutboundCalling|Telesales|Upselling|calling|Outbound|Voice|Telecalling|Telecaller|Telesalesexecutive|
Customer Sales Representative,Coral Bling Services Private Limited,Pune,1-2years,150000 - 200000 INR,Outbound Calls  |  Domestic BPO |  Call Center |  Outbound Sales |  Tele calling |  Tele sales,VoiceProcess|CallCenter|Outbound|TelesalesCalling|VoiceCalling|TelemarketingCalling|Bpo|ColdCalling|OutboundSales|
Hiring for International BPO-Customer support-Banking(Voice process) @Bangalore,Gautam Consultancy,Bengaluru/Bangalore,0-5years,Not Specified,Jobs for Fresher and Experienced to work in MNC |  Fluency in English and Hindi/any other South regional language |  Outbound Voice Process,CustomerSupport|OutboundSales|OutboundCalling|Bpo|
Telemarketing Executive (Home Based Job),exar software research pvt ltd,Delhi|Mumbai,3-13years,240000 - 360000 INR,"Exar software research pvt ltd, a 11 year old product based software company requires home based telemarketing executive for outbound process. Home based job. People with min 3 years experience in outbound telecalling only need to apply. No freshers",Telecalling|Telesales|TelemarketingExecutive|Bpo|Outbound|Telemarketer|TeleSalesExecutive|OutboundCalling|OutboundSales|OutboundMarketing|OutboundTelemarketing|
Hiring Calling Representative For International Market/ Counselors,Synergistic Compusoft Private Limited,Remote,1-6years,130000 - 790000 INR,•	Connect and engage with generated leads via outbound calls |    •	Initiate follow up calls for candidates in pipeline |    •	Develop in-depth knowledge of trainings courses we provide by understanding the need of the candidates |,OutboundSales|OutboundCalling|Telemarketing|Counsellor|AcademicCounsellor|CareerCounsellor|TeleCounsellor|
Work From Home Without Investment,Headway International Placements (Opc) Private Limited,Kolkata|Howrah,0-1years,110000 - 220000 INR,HOME BASED JOB,Calling-Inbound|Outbound|
Outbound calling/ International sales/ Students counsellor,Synergistic Compusoft Private Limited,Delhi|Noida,1-5years,300000 - 450000 INR,"Someone with excellent communication skills have experience in outbound calling, International sales/ Student counselling",OutboundCalling/InternationalSales|
Hiring for Customer Service Executive (Voice),Tech Mahindra Business Services Limited,Mumbai|MumbaiCity|NaviMumbai,1-11years,150000 - 350000 INR,Tech Mahindra is Hiring for International Voice Process,Associate|CustomerServiceExecutive(Voice)|CustomerCare|CustomerRelationExecutive|Csa|CSE|inboundprocess|OutboundCalling|CollectionProcess|UKShift|calling|
Outbound Telemarketing Executive,exar software research pvt ltd,Delhi|Mumbai,2-7years,200000 - 240000 INR,Outbound telemarketing exectutive is needed for product based software company. Home based job with basic pay plus 10% incentives on sales. Job is to market our b2b software products via telecalling.,Telesales|Bpo|OutboundSales|TelemarketingExecutive|Telecall|TeleCalling|OutboundCalling|OutboundMarketing|
