jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Immediate Openings for HINDI  Voice Process (Banking)- HINDI MANDATORY,MMC Infotech Services Private Limited,Chennai,0-1years,Not Specified,"We have exciting openings and career opportunities to be a Hindi Voice Process in Day shift. | A career at MMC Infotech will engage your mind, inspire your creativity and develop your career in BFSI Sector. | Job Description | Promote Banking Product to existing clients | Identifying business opportunities and Cross-Sell Products | Should be able to resolve and give appropriate solutions to the customers. | Ability to converse in Hindi along with English. | Walk-in directly along with your updated resume to the below-mentioned address. | MMC Infotech Services Pvt. Ltd | No.101, Oceanic Towers, | Santhome High Road, | Pattinapakkam, | Chennai 600028 | Contact - Kirthivasan. S @ 9840264662",HindiVoiceProcess|Voicesupport|Telesales|Telemarketing|Teleservices|Outbound|OutboundSales|OutboundProcess|OutboundProcess|BankingOperations|BankingProcess|bankingBPO|
Urgent Hiring For Back Office Banking,Royal Hire Placement,Coimbatore|Vijayawada,1-4years,250000 - 770000 INR,Back Office Executives & Banking Job provide administrative and managerial support for the staff working in the front office of a company. do not interact directly with clients but work behind the scenes to ensure the smooth running of the Company.,BackOffice|BankingOperations|BankingProcess|BankingSales|Financial|FinancialServices|SystemAdministrator|BankingDomain|
Urgent Hiring For Assistant Manager Operation Manager Branch Manager Banking Operations,Royal Hire Placement,Cochin/Kochi/Ernakulam|Madurai,1-4years,350000 - 770000 INR,Cash Handling Account Opening - KYC/AML Cheque Clearing TPP - Cross Selling Customer Handling Handling Branch Operations Handling Client / Customer queries Reportin and MISCash transaction with customers Back up to Branch Operations.,BackOffice|BankingOperations|BankingProcess|BankingSales|Financial|FinancialServices|SystemAdministrator|BankingDomain|
Outbound Sales!!!!!,Hiringhub,Thane,1-3years,120000 - 210000 INR,URGENT Opening for Outbound Process,BankingSales|BankingProcess|
Vacancy For Insurance Voice process @ MMC Infotech - Day Shift,MMC Infotech Services Private Limited,Chennai,0-1years,Not Specified,"We have exciting openings and career opportunities to be a part of Banking Voice Process in Day shift. | A career at MMC Infotech will engage your mind, inspire your creativity and develop your career in BFSI Sector. | Job Description | Promote Insurance Product to existing clients | Identifying business opportunities and Cross-Sell Products | Should be able to resolve and give appropriate solutions to the customers. | Walk-in directly along with your updated resume to the below-mentioned address. | MMC Infotech Services Pvt. Ltd | No.101, Oceanic Towers, | Santhome High Road, | Pattinapakkam, | Chennai 600028 | Contact - Kirthivasan @ 9840264662",InsuranceProcess|InsuranceSales|BankingProcess|BankingOperations|BankingBPO|Telesales|Telemarketing|Teleservices|Outbound|OutboundSales|OutboundProcess|
Sr. Executive - Banking Process,Teleperformance Global Services Private Limited,Mumbai,0-5years,Not Specified,Urgent hiring for a Sr. Customer Service Executive (Banking Process)  |,BankingProcess|VoiceProcess|
Immediate Openings for Insurance Voice process - Day Shift,MMC Infotech Services Private Limited,Chennai,0-1years,Not Specified,"We have exciting openings and career opportunities to be a part of Banking Voice Process in Day shift. | A career at MMC Infotech will engage your mind, inspire your creativity and develop your career in BFSI Sector. | Job Description | Promote Insurance Product to existing clients | Identifying business opportunities and Cross-Sell Products | Should be able to resolve and give appropriate solutions to the customers. | Walk-in directly along with your updated resume to the below-mentioned address. | MMC Infotech Services Pvt. Ltd | No.101, Oceanic Towers, | Santhome High Road, | Pattinapakkam, | Chennai 600028 | Contact - Kirthivasan @ 9840264662",InsuranceProcess|InsuranceSales|BankingProcess|BankingBPO|Telesales|Telemarketing|Teleservices|Outbound|OutboundSales|OutboundCalling|OutboundProcess|Bpo|DomesticVoiceSupport|VoiceProcess|
Urgent Hiring For Back Office System Administrator,Royal Hire Placement,Kolkata|Visakhapatnam,0-2years,250000 - 670000 INR,Back Office Executives provide administrative and managerial support for the staff working in the front office of a company. do not interact directly with clients but work behind the scenes to ensure the smooth running of the Company.,BackOffice|BankingOperations|BankingProcess|BankingSales|Financial|FinancialServices|SystemAdministrator|BankingDomain|
Urgent Hiring For Back Office System Administrator,Royal Hire Placement,Bengaluru/Bangalore|Coimbatore,0-2years,Not Specified,Back Office Executives provide administrative and managerial support for the staff working in the front office of a company. do not interact directly with clients but work behind the scenes to ensure the smooth running of the Company.,BackOffice|BankingOperations|BankingProcess|BankingSales|Financial|FinancialServices|SystemAdministrator|BankingDomain|
Immediate Openings for Banking Voice Process - Day Shift,MMC Infotech Services Private Limited,Chennai,0-1years,Not Specified,"We have exciting openings and career opportunities to be a part of a Banking Voice Process in Day shift. | A career at MMC Infotech will engage your mind, inspire your creativity and develop your career in BFSI Sector. | Job Description | Promote Banking Product to existing clients | Identifying business opportunities and Cross-Sell Products | Should be able to resolve and give appropriate solutions to the customers. | Walk-in directly along with your updated resume to the below-mentioned address. | MMC Infotech Services Pvt. Ltd | No.101, Oceanic Towers, | Santhome High Road, | Pattinapakkam, | Chennai 600028 | Contact - Kirthivasan. S @ 9840264662 |",VoiceProcess|Voicesupport|BankingBPO|BankingProcess|Telesales|Telemarketing|Teleservices|Outbound|OutboundSales|OutboundCalling|OutboundProcess|DomesticVoiceSupport|CustomerSupport|
Vacancy For Banking Non Voice process @ MMC Infotech,MMC Infotech Services Private Limited,Chennai,0-1years,Not Specified,"We have exciting openings and career opportunities to be a part of Banking Non - Voice Process | A career at MMC Infotech will engage your mind, inspire your creativity and develop your career in BFSI Sector. | Required to handle Banking Related Queries over the mail | Should be able to resolve and give appropriate solutions to the customer | Good Typing Skills | Walk-in directly along with your updated resume to the below-mentioned address. | 101, Oceanic Towers, Santhome High Road, Pattinapakkam, Chennai 600028 | Contact - Kirthivasan @ 9840264662",NonVoiceBpo|NonVoice|EmailSupport|ChatSupport|QueryResolution|BankingProcess|Banking|BankingOperations|bankingBPO|CustomerSupport|emailprocess|
