jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Urgent Hire for Deck Cadet and Marine Engineer,Next Career Point,Chennai|Mumbai,0-5years,440000 - 1560000 INR,"This is to inform you that we do have the job openings for fresher and experience Candidates for the profiles Deck Cadet, Chief Engineer, Assistant Engineer, Oiler, Wiper and Engineering Departments.",DeckCadet|MarineDeckManagement|AssistantEngineer|CheifEngineer|OperationalExecutive|OperationalManager|MaintenanceEngineer|
Senior Manager operational Head Operation Manager operational head,Nandini Shridhar Shetty (Proprietor of Durga Caterers),Hosur|Nagpur,10-15years,70000 - 100000 INR,"Good Soft Skills, |  Excellent Knowledge in Microsoft office |  Quick learner, |  Hard working |  Positive attitude towards life |  already having experienced in Industrial canteen in esteemed organization |",GeneralManager|VicePresident|AssistantGeneralManager|OperationHead|
Process Coordinator,Early World HR Solutions,Gurgaon/Gurugram,1-3years,170000 - 240000 INR,We are urgently looking for  process Coordinators staying in Gurgaon.,ProcessExcellence|ProcessImprovement|OperationalExcellence|ContinuousImprovement|ProcessQuality|
Operation Manager & Branch Operation Executive,Aspire Group of Services,Allahabad/Prayagraj|Lucknow,0-5years,160000 - 270000 INR,critical thinking and problem-solving skills |   |  planning and organizing |   |  decision-making |   |  communication skills |   |  Influencing and leading.,BranchBanking|operationalsupport|Helpdesk|HeadFinance|
"SUPER MARKETS-PROJECT HEAD/MANAGER , PROCUREMENT HEAD, OPERATIONAL HEAD/MANAGER",Career Mantra Management Services,Hyderabad/Secunderabad,10-15years,Not Specified,"We are one of the Leading Long Standing Entrepreneurs planning for High End Chain of SUPER MARKETS. Looking for the following:  |     PROJECT HEAD/MANAGER , PROCUREMENT HEAD, OPERATIONAL HEAD/MANAGER |",SuperMarkets-ProjectManager|ProcurementHead|OperationalManager|OperationalHead|ProjectHead|
Assistant Manager - Operational Excellence,Unicorn Services Private Limited,Remote,4-6years,Not Specified,|  VWO is looking for a high-performing individual to deploy best-in-class operations and quality processes within its revenue function. This role will have the overall responsibility of implementing process & quality adherence initiatives to enhance o,ProcessExcellence|OperationalExcellence|BusinessworkflowsShareJobLinkonSocialMedia|Saas|
APPLY FOR THE POST OF TECHNICAL SUPPORT HEAD CAN APPLY,Unicorn Services Private Limited,Mumbai|Pune,2-4years,229999 - 560000 INR,"As a technical support, you will be monitoring & maintaining the Printer, Scanner, RFID, Barcode, systems and networks within an organisation in a technical support role.If there are any issuses or changes required, such as forgetten passwords",OperationalOptimization|Installation&CommissioningEngineer|ProblemSolving|calling|Customercare|Telecalling|HardwareEngineer|CustomerSupportEngineer|RemoteAccess|Networking|
Ground Operational Staff,Facio Consulting Private Limited,Bengaluru/Bangalore,0-1years,Not Specified,|                                  |,
Ground Operational Staff,Prime Online Pvt. Ltd,Bengaluru/Bangalore,0-1years,Not Specified,|                                  |,
Manager Operational Risk - Risk Advisory,Micro focus Software Solutions India Private Limited,Ahmedabad,6-10years,Not Specified,"As a Manager in our Operational Risk Advisory team, you’ll build and nurture positive working relationships with teams and clients with the intention to exceed client expectations.",Sox|InternalAuditor|
Manager Portfolio Management,Next Career Point,Kolkata,3-7years,500000 - 1600000 INR,Strong MIS and report building. Working with data pertaining to operational and financial.,Mis|financialreport|operationalreport.|Reports|
Technical Consultant,Next Career Point,Bengaluru/Bangalore,5-10years,Not Specified,"5+ years of professional experience and a Bachelor of Arts/Science or equivalent degree in computer science or related area of study; without a degree, three additional years of relevant professional experience (8+ years in total).",Operationalorchestration|ServiceBerry|TechnicalSolution|AutomationTool|TechnicalConsultant|
Urgent Hire for Network Engineer,Job World,Ahmedabad|Kolkata,0-5years,340000 - 650000 INR,"This is to inform you that we do have the job openings for fresher and experience Candidates for the profiles Back-office, Customer service Executive, Operational Executive, HR faculties, and Engineering Departments. |",OperationalProcesses|Administration|NetworkEngineer|NetworkAdministrator|SystemEngineer|
Urgent Hire for Network Engineer,Black Knight India Solutions Private Limited,Ahmedabad|Kolkata,0-5years,340000 - 650000 INR,"This is to inform you that we do have the job openings for fresher and experience Candidates for the profiles Back-office, Customer service Executive, Operational Executive, HR faculties, and Engineering Departments. |",OperationalProcesses|Administration|NetworkEngineer|NetworkAdministrator|SystemEngineer|
Urgent Hiring for Internal Audit Profile  for one of the best MNC - Call/WhatsApp -8595849767,Transgnx HR Solutions Private Limited,Bengaluru/Bangalore,8-15years,Not Specified,"Review the internal control environment and report on the strength or otherwise of internal controls. Complete the Risk and Control Matrix, through a thorough understanding of business processes and related operational risks.",RiskManagement|InternalControl|Sox|CreditRisk|InternalAudit|OperationalRisk|Ca|Icwa|CWA|Peoplesoft|Erp|SAP|Oracle|
Group Head - Quality,Royal Placement,Chennai,15-20years,Not Specified,Define Quality Standards across the group and provide strategic directions and leadership for the quality initiatives of the business in both QA and QC aspects,CandidateshavingexposuretoStatisticalTechniqueslike7QC&SixSigmaandBusiness&OperationalExcellencelikeLean|Tqm|5S|Kaizen|Innovationetc.|
Third Party Risk Analyst (TPRM),Royal Placement,Hyderabad/Secunderabad|Bhubaneswar,4-9years,Not Specified,"•	Assists and analyzes vendor risk, and evaluates third party service providers across the enterprise for each business unit. |  •	Assists in oversight, reporting and annual evaluations. |",RiskAnalyst|thirdpartyrisk.operationalrisk|
Manager/Sr. Manager - Process Excellence - Black Belt Certified,Tech Mahindra Limited,Gurgaon/Gurugram|Hyderabad/Secunderabad,8-15years,Not Specified,"Greetings from Trans GNX. |   |  We have an immediate opportunity with our esteemed client for Manager/Sr. Manager - Process Excellence in chennai, Hyderabad/Noida.",ProcessExcellence|BusinessExcellence|ProcessImprovement|OperationalExcellence|SixSigma|BusinessImprovement|ContinuousImprovement|ProcessQuality|Quality|BlackBelt|
Manager - Risk Management,Transgnx HR Solutions Private Limited,Bengaluru/Bangalore|Chennai,7-10years,600000 - 1000000 INR,we are hiring........................,BoltOperator|Broking|Financial|Insurance|Investment|Securities|Bancassurance|RiskManagement|CreditRisk|RiskAnalysis|InternalControl|OperationalRisk|RiskAssessment|regulatoryaudit|
"urgent hiring for ground staff, Air-Ticketing and cabin crew",Royal Placement,Bengaluru/Bangalore|Chennai,0-5years,Not Specified,"Job Description  |    |   Dear candidate  |    |   This is greetings..!!  |    |   Urgently Hiring for freshers and Experienced Candidates for the profiles of Back Office, Ground Staff, Cabin Crew and Engineering Departments.  |",groundoperations|CabinCrew|air-ticketing|airhostess|AircraftMaintenance|qualityanalysist|operationalassociate|
"urgent hiring for ground staff, Air-Ticketing and cabin crew",Royal Placement,Bengaluru/Bangalore|Chennai,0-5years,Not Specified,"Job Description  |   |  Dear candidate  |   |  This is greetings..!!  |   |  Urgently Hiring for freshers and Experienced Candidates for the profiles of Back Office, Ground Staff, Cabin Crew and Engineering Departments.  |",groundoperations|CabinCrew|air-ticketing|airhostess|AircraftMaintenance|qualityanalysist|operationalassociate|
