jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Deputy Manager – Distribution Planning & Program Management (Sales Mobility),HDFC Life Insurance,Mumbai,2-8years,Not Specified,Looking for Deputy Manager – Distribution Planning & Program Management,DistributionPlanning|ProgramManagement|SalesManager|Brd|
Manager Call centre management - Policy Loans,HDFC Life Insurance,Mumbai,7-12years,Not Specified,Looking for Manager Call centre management - Policy Loans,OutboundCallCentreHandling|ContactCenterManagement|OutboundSales|CallCenterManagement|
Deputy Manager Bancassurance,HDFC Life Insurance,Mumbai,2-8years,Not Specified,Looking for Deputy Manager Bancassurance,-keyaccountmanagement|keyrelationshipmanagement|relationshipmanager|salesplanning&salesstrategy|
Manager FCM ( Financial Control Management),HDFC Life Insurance,Mumbai,3-8years,Not Specified,lOOKING FOR Manager FCM,FinancialPlanning|BusinessPlanning|FinancialReporting|RecoveryManagement|
Manager Fullstack,HDFC Life Insurance,Mumbai,6-10years,Not Specified,Looking for Manager Fullstack,FullStackDeveloper|Node.js|react.js|JIRA|SoftwareDevelopment|
Sr Fermentation Scientist,Bharti AXA Life Insurance,Goa,4-10years,720000 - 1080000 INR,Know-how of upstream process development. Executing bench-scale fermentation (goal of maximizing yields). Will be responsible for evaluating fermentation performance of new strains. Background in computational science bacterial bacterial physiology.,FermentationTechniques|SeniorScientist|Biotechnology|Biochemistry|Microbiology|Genetics|Biotech|Chemistry|
Sr Research Associate,Bharti AXA Life Insurance,Goa,3-6years,310000 - 409999 INR,Will play a significant role in our upstream process development. Core responsibilities include executing molecular biology experiments and bench-scale fermentation’s with the goal of achieving improved KPIs.,ResearchScientist|ResearchAssistant|ResearchAssociate|Biotechnology|Microbiology|Microbiologist|MolecularBiology|Biochemistry|Biotech|FermentationTechniques|ResearchAnalyst|
Insurance Sales Advisor |Point of Sale |Work from home,Bharti AXA Life Insurance,Kanpur|Junagadh,0-5years,Not Specified,High Earnings |   Work from Home |   Zero Investment |   Easy Enrollment Process |   No interview needed |   Eligibility criteria: 10th pass and 28 years & above.,Insurance|Lifeinsurance|Sales|InsuranceSalesOfficer|Advisor|InsuranceAdvisor|InsuranceAgent|SalesInsurance|SalesMarketingInsurance|SalesLifeInsurance|Agent|
Insurance Sales Advisor |Point of Sale |Work from home,Bharti AXA Life Insurance,Guwahati|Indore,0-5years,Not Specified,High Earnings |   Work from Home |   Zero Investment |   Easy Enrollment Process |   No interview needed |   Eligibility criteria: 10th pass and 28 years & above.,Insurance|Lifeinsurance|Sales|InsuranceSalesOfficer|Advisor|InsuranceAdvisor|InsuranceAgent|SalesInsurance|SalesMarketingInsurance|SalesLifeInsurance|Agent|
Insurance Sales Advisor |Point of Sale |Work from home,Bharti AXA Life Insurance,Allahabad/Prayagraj|Bareilly,0-5years,Not Specified,High Earnings |   Work from Home |   Zero Investment |   Easy Enrollment Process |   No interview needed |   Eligibility criteria: 10th pass and 28 years & above.,Insurance|Lifeinsurance|Sales|InsuranceSalesOfficer|Advisor|InsuranceAdvisor|InsuranceAgent|SalesInsurance|SalesMarketingInsurance|SalesLifeInsurance|Agent|
Insurance Sales Advisor |Point of Sale |Work from home,Bharti AXA Life Insurance,Aligarh|Alappuzha/Alleppey,0-5years,Not Specified,High Earnings |   Work from Home |   Zero Investment |   Easy Enrollment Process |   No interview needed |   Eligibility criteria: 10th pass and 28 years & above.,Insurance|Lifeinsurance|Sales|InsuranceSalesOfficer|Advisor|InsuranceAdvisor|InsuranceAgent|SalesInsurance|SalesMarketingInsurance|SalesLifeInsurance|Agent|
Insurance Sales Advisor |Point of Sale |Work from home,Bharti AXA Life Insurance,Coimbatore|Cuttack,0-5years,Not Specified,High Earnings |   Work from Home |   Zero Investment |   Easy Enrollment Process |   No interview needed |   Eligibility criteria: 10th pass and 28 years & above.,Insurance|Lifeinsurance|Sales|InsuranceSalesOfficer|Advisor|InsuranceAdvisor|InsuranceAgent|SalesInsurance|SalesMarketingInsurance|SalesLifeInsurance|Agent|
Insurance Sales Advisor |Point of Sale |Work from home,Bharti AXA Life Insurance,Bhatinda|Bhopal,0-5years,Not Specified,High Earnings |   Work from Home |   Zero Investment |   Easy Enrollment Process |   No interview needed |   Eligibility criteria: 10th pass and 28 years & above.,Insurance|Lifeinsurance|Sales|InsuranceSalesOfficer|Advisor|InsuranceAdvisor|InsuranceAgent|SalesInsurance|SalesMarketingInsurance|SalesLifeInsurance|Agent|
Insurance Sales Advisor |Point of Sale |Work from home,Bharti AXA Life Insurance,Jammu|Jodhpur,0-5years,Not Specified,High Earnings |   Work from Home |   Zero Investment |   Easy Enrollment Process |   No interview needed |   Eligibility criteria: 10th pass and 28 years & above.,Insurance|Lifeinsurance|Sales|InsuranceSalesOfficer|Advisor|InsuranceAdvisor|InsuranceAgent|SalesInsurance|SalesMarketingInsurance|SalesLifeInsurance|Agent|
Insurance Sales Advisor |Point of Sale |Work from home,Bharti AXA Life Insurance,Gorakhpur|Etawah,0-5years,Not Specified,High Earnings |   Work from Home |   Zero Investment |   Easy Enrollment Process |   No interview needed |   Eligibility criteria: 10th pass and 28 years & above.,Insurance|Lifeinsurance|Sales|InsuranceSalesOfficer|Advisor|InsuranceAdvisor|InsuranceAgent|SalesInsurance|SalesMarketingInsurance|SalesLifeInsurance|Agent|
Insurance Sales Advisor |Point of Sale |Work from home,Bharti AXA Life Insurance,Dehradun|Davanagere,0-5years,Not Specified,High Earnings |   Work from Home |   Zero Investment |   Easy Enrollment Process |   No interview needed |   Eligibility criteria: 10th pass and 28 years & above.,Insurance|Lifeinsurance|Sales|InsuranceSalesOfficer|Advisor|InsuranceAdvisor|InsuranceAgent|SalesInsurance|SalesMarketingInsurance|SalesLifeInsurance|Agent|
Insurance Sales Advisor |Point of Sale |Work from home,Good 4 Life Consultant,Burdwan|Chhapra,0-5years,Not Specified,High Earnings |   Work from Home |   Zero Investment |   Easy Enrollment Process |   No interview needed |   Eligibility criteria: 10th pass and 28 years & above.,Insurance|Lifeinsurance|Sales|InsuranceSalesOfficer|Advisor|InsuranceAdvisor|InsuranceAgent|SalesInsurance|SalesMarketingInsurance|SalesLifeInsurance|Agent|
Insurance Sales Advisor |Point of Sale |Work from home,Bharti AXA Life Insurance,Ahmednagar|Ajmer,0-5years,Not Specified,High Earnings |    Work from Home |    Zero Investment |    Easy Enrollment Process |    No interview needed |    Eligibility criteria: 10th pass and 28 years & above.,Insurance|Lifeinsurance|Sales|InsuranceSalesOfficer|Advisor|InsuranceAdvisor|InsuranceAgent|SalesInsurance|SalesMarketingInsurance|SalesLifeInsurance|Agent|
