jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
"BPO Executive, BPO Analyst, BPO Trainee",Aaryan Technology,Mumbai|Pune,0-5years,450000 - 550000 INR,"BPO Executive, BPO Analyst, BPO Trainee",BPOExecutive|BPOAnalyst|BPOTrainee|CustomerService|CustomerCare|
BPO Executive,Orissa Doot Private Limited,OtherIndia,0-3years,10000 - 120000 INR,Opening for BPO EXECUTIVE  in Bhubaneswar Location,Telemarketing|TelecallerFemale|Telesales|TeleMarketingExecutive|Telephonicsales|VoiceCalling|Telecalling|Telecaller|Telesalesexecutive|Customercareexecutive|Counsellor|Telesalestelemarketing|
URGENT HRING FOR CREDIT CARDS SALAES FRESHERS  12TH PASS  CAN APPLY,Star Tech,Delhi,Fresher,100000 - 210000 INR,GOOD COMMUNICATION FEMALES CAN APPLY.DOMESTIC CALL CENTER,BPOExecutive|CallCenterExecutive|DomesticBPO|TeleCaller|BPOFresher|BPOCallCentre|CustomerCareExecutive|
FEMALE TELE CALLERS REQUIRED FRESHERS 12TH PASS CAN APPLY,Star Tech,Delhi,Fresher,100000 - 120000 INR,ANY 12TH PASS OR GRADUATE CAN APPLY FOR CREDIT CARD SALES PROCESS.,CallCenterExecutive|BPOCallCentre|DomesticBPO|TeleCaller|BPOExecutive|BPOFresher|CallCenterRepresentative|VoiceProcessExecutive|
BPO / Call Center / Sales Executive / Only for Ahemdabad,Arise Solution,Ahmedabad,0-2years,Not Specified,Opening for sales executive |      Minimum 6 month of relevant experience |      Salary 11k to 15 CTC + incentives |      Graduation mandatory |      Interested person Contact on - 9687676593,Telesales|Bpo|CallCenter|InternationalCallCenter|DomesticBPO|Inbound|Fresher|Telecaller|Telemarketing|Telemarketingexecutive|Counsellor|Telesalestelemarketing|Customercareexecutive|Telesalesexecutive|Kpo|
BPO Executive (Freshers) Job In Mumbai,Alpha Tech Solutions,Mumbai,0-2years,150000 - 250000 INR,BPO Executive,BPOExecutive|
Back Office Executive | Data Entry | BPO| Chat Process,Zarbex Solutions,Kannur|Thiruvananthapuram/Trivandrum,0-5years,130000 - 1040000 INR,(On-the-spot offer letter.)Immediately Joining! |                      Concern Person Regarding That Mr. -(On-the-spot offer letter.)Immediately Joining! |                     CONTACT-Soniya  8447612779,COMMUNICATIONSKILLS/BASICCOMPUTER/BASICEXCEL|
Customer Service Executive,Algotech Technology Services Private Limited,Mohali|Chandigarh,0-3years,Not Specified,Golden opportunity for Fresher/Experienced to start their career in customer service executive for voice/non voice process. candidates with excellent verbal communication are only eligible,BPOExecutive|BpoNonVoice|Bpo|BpoOperations|
BPO Executive -  Fresher ( 15000  salary ),Orissa Doot Private Limited,Chennai,0-1years,210000 - 720000 INR,Hiring Fresher |  Location : Chennai |  Salary : 15000,BPOExecutive|BPOAnalyst|Bpo|CallCenter|VoiceProcess|InternationalCallCenter|BpoNonVoice|BPOHiring|BPOCallCenter|DomesticBPO|CallCenterExecutive|CallcenterBPO|WiproBPO|CallCentre|TeleCaller|Internati|Kpo|knowledgeprocessoutsourcing|
BPO/KPO Executive,Orissa Doot Private Limited,Bhubaneswar,0-2years,Not Specified,Hiring BPO/KPO Executive in Bhubaneswar location |,Bpo|CallCenter|VoiceProcess|InternationalCallCenter|Kpo|knowledgeprocessoutsourcing|
BPO/KPO executive,Yellow Umbrella Group,Bhubaneswar,0-2years,Not Specified,Hiring BPO/KPO Executive in Bhubaneswar location,Bpo|CallCenter|VoiceProcess|InternationalCallCenter|Kpo|knowledgeprocessoutsourcing|
Accounts Executive (BPO),2COMS Consulting Private Limited,Bengaluru/Bangalore,0-5years,Not Specified,Job Opening For Accounts Process Executive Position|| Voice Profile,Fresher|VoiceProcess|CallCenter|Bpo|
Customer Care Executive,2COMS Consulting Private Limited,Hyderabad/Secunderabad,1-1years,Not Specified,Hi |   |  Greetings from 2COMS Consulting |  No Registration Charges |   |  Contact Person: POOJA |  Contact No. : 8777090106 |  Whatsapp No: 8420029837 |   |   |   |  Process: Voice Process for AR and Non Voice Process for denials management |  Location: HYDERABAD |  Qualification: 12TH,BPOExecutive|
HIRING FOR DOMESTIC PROCESS IN MNC AT  KOLKATA,Magna India Services,Kolkata,0-1years,Not Specified,GREETING FROM 2COMS CONSULTANCY |  NO CHARGES REQUIRED |  POSITION OPEN FOR DOMESTIC SEMI VOICE PROCESS(CHAT+VOICE) |  FRESHER +EXPERIENCE CAN APPLY |  SALARY UPTO 15000  |  WORK FROM HOME |  FACE TO FACE INTERVIEW |  NEED IMMEDIATE JOINERS |,BPOExecutive|Telecaller|EnglishLanguage|Customercareexecutive|
BPO Executive  (Freshers) Job In Delhi,Magna India Services,Delhi,0-2years,150000 - 250000 INR,BPO Executive,BPOExecutive|
BPO Executive (Freshers) Job In Kolkata,Biz Industries,Kolkata,0-2years,150000 - 250000 INR,BPO Executive,BPOExecutive|
BPO Executive For Freshers,Magna India Services,Kolkata,0-2years,150000 - 250000 INR,BPO Executive,BPOExecutive|
BPO Executive (Freshers) Job In Ahemdabad,Eteam Info Services Private Limited,Ahmedabad,0-2years,150000 - 250000 INR,BPO Executive,BPOExecutive|
Hiring For Fresher BA/BBA/BCOM/BSC/BCA 19-20 PASSED OUT  into Non VOICE Process: Chennai,Biz Industries,Pondicherry,Fresher,Not Specified,Hiring For Fresher BA/BBA/BCOM/BSC/BCA into Non VOICE Process: Chennai,BPOExecutive|BpoNonVoice|
BPO Executive For Freshers,Proprietor Of Ssv Hr Services,Kolkata,0-2years,150000 - 250000 INR,BPO Executive,BPOExecutive|
Team Leader | Quality Analyst | MIS Executive - International BPO,Arise Solution,Mumbai|MumbaiCity|NaviMumbai|Thane,2-5years,200000 - 350000 INR,"Its a Voice process, where your job will require interacting with customers over the Call.",Bpo|InternationalBpo|Inbound|CallCenter|MisExecutive|MISReport|TeamHandling|VoiceAndAccent|VoiceProcessNightShift|QualityCoach|TeamLeader|QualityAnalyst|Qa|QualityExecutive|TeamCoach|
BPO / Call Center / Sales Executive / Only for Ahemdabad,Transformcx,Ahmedabad,0-2years,Not Specified,Opening for sales executive |       Minimum 6 month of relevant experience |       Salary 11k to 15 CTC + incentives |       Graduation mandatory |       Interested person Contact on - 9687676593,Telesales|Bpo|CallCenter|InternationalCallCenter|DomesticBPO|Inbound|Fresher|Telecaller|Telemarketing|Telemarketingexecutive|Counsellor|Telesalestelemarketing|Customercareexecutive|Telesalesexecutive|Kpo|
domestic BPO/Call center/Customer Care /voice support/Gurgaon Jobs,Black And White Business Solutions Private Limited,Gurgaon/Gurugram,0-5years,130000 - 150000 INR,Looking for Local Gurgaon based/Nearby candidates for Gurgaon Location office- |  -Work from office |  -day rotational Shifts |  -salary upto 15K |  -Call us @ 8595728636,FresherBPO|DomesticCalling|Voicesupport|CallCenterExecutive|BPOExecutive|gurgaonjobs|
International Call center / BPO Executive / Customer Support,Magnify Placements,Bengaluru/Bangalore,0-5years,Not Specified,International Call Center / BPO /Banking / Ecommerce / Healthcare/Customer Support / Technical Support,Voice|ChatSupport|Email|SupportCustomerSupport|CustomerService|CustomerSupportExecutive|CustomerCare|CustomerCareExecutive|TechnicalSupport|TechnicalSupport|TechSupport|TechnicalSupportExecutive|
