jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Counselor - Software Training & Placement,Career Smart Technologies,Coimbatore,2-5years,100000 - 210000 INR,Counselor for IT courses,Counseling|AcademicCounselor|CounselorEducationCounselor|
Senior Lead-Training- Underwriter,Izee Manpower Consultancy Private Limited,Bengaluru/Bangalore,4-6years,Not Specified,New hire and refresher training .Work closely with the internal call quality and operations team .Calibration with clients and internal quality teams .Reports as per standards define by ISO .U.S Mortgage Underwriting is a MUST .U.S shifts only,Training|CallQuality|Iso|Underwriting|SoftSkillsTraining|MortgageUnderwriting|UsMortgage|Calibration|
Training Manager,Silaris Informations Private Limited,Delhi,5-15years,Not Specified,Urgent opening for TRAINING MANAGER profile for domestic process in a fixed day shift for Silaris Information Pvt Ltd which is a leading BPO sector in BFSI sector for banking and insurance.,Trainer|TrainingManager|SalesTraining|BranchTrainingManager|trainingandqualitymanager|InsuranceTrainer|TrainingExecutive|CorporateTrainer|
Training Manager,Sumedha Management Consultancy,Bengaluru/Bangalore|Hyderabad/Secunderabad,8-10years,840000 - 950000 INR,"Dear All, |   |  Greetings from us |   |  This is to inform you that we are currently hiring for the post of Training Manager. Please find below the Job Description for your reference.",TrainingManagement|Hiring|mbti|performanceconsulting|LearningManagement|addie|trainingneedsanalysis|
Training Manager female,Star Tech,Ludhiana,2-6years,540000 - 720000 INR,"Need corporate female trainer for a MLM company with following key skills; |  Motivational speaker, Inspirational speaker, Public Speaking, Product Training, Trainer, Speaking Skills, corporate trainer, Interpersonal Skills, Public Speaking.",TrainingCoordinator|MotivatingSkill|productraining|PublicSpeaking|CorporateTrainer|PublicSpeaking|
SCADA TRAINING MECHANICAL ENGINEER TRAINEE,Travel Food Services Pvt. Ltd,Gurgaon/Gurugram|Noida,Fresher,440000 - 620000 INR,GRAB THE POST GRADUATE ENGINEER TRAINEE.(MECHANICAL/ELECTRICAL/ELECTRONICS),GraduateEngineerTrainee|GraduateEngineer|Mechanical|Electrical|SCADA|Instrumentation|Automation|
Sr. Executive / Asst. Manager - Training,Supreme Consulting Services,Bengaluru/Bangalore,4-8years,Not Specified,We are looking for a young and dynamic Training team member who will be responsible to ensure training of all staff  at Unit so that every level and every category of employees professional competence is geared to meet the company’s standard.,Training|Induction|SoftSkills|
WORK FROM HOME\DATA ENTRY JOBS WITHOUT INVESTMENT hr diya 8287543513,Supreme Consulting Services,Bengaluru/Bangalore|Kolkata,0-5years,Not Specified,WORK FROM HOME\DATA ENTRY JOB WITHOUT ANY INVESTMENT.  hr  diya 8287543513,Bpo|SelfEmployed|homebasedjobs|Cce|ComputerOperating|HRAdmin|Executive|12thpass|DataEntry|PartTime|Recruitment|Sales|homebasedworkhomebased|BackOffice|CustomerCare|Fresher|WorkFromHome|Operations|Dat|computeroperator|
WORK FROM HOME\DATA ENTRY JOBS WITHOUT INVESTMENT hr kavya sharma 7303677191,Supreme Consulting Services,Bengaluru/Bangalore|Coimbatore,0-5years,Not Specified,WORK FROM HOME\DATA ENTRY JOB WITHOUT ANY INVESTMENT.  hr kavya sharma 7303677191,Bpo|SelfEmployed|homebasedjobs|Cce|ComputerOperating|HRAdmin|Executive|12thpass|DataEntry|PartTime|Recruitment|Sales|homebasedworkhomebased|BackOffice|CustomerCare|Fresher|WorkFromHome|Operations|Dat|computeroperator|
WORK FROM HOME\DATA ENTRY JOBS WITHOUT INVESTMENT hr mahima 7065575825,Supreme Consulting Services,Bengaluru/Bangalore|Chennai,0-5years,Not Specified,WORK FROM HOME\DATA ENTRY JOB WITHOUT ANY INVESTMENT.   hr mahima 7065575825,Bpo|SelfEmployed|homebasedjobs|Cce|ComputerOperating|HRAdmin|Executive|12thpass|DataEntry|PartTime|Recruitment|Sales|homebasedworkhomebased|BackOffice|CustomerCare|Fresher|WorkFromHome|Operations|Dat|computeroperator|
WORK FROM HOME\DATA ENTRY JOBS WITHOUT INVESTMENT hr akash 9205678357,Supreme Consulting Services,Bengaluru/Bangalore|Thrissur,0-5years,Not Specified,WORK FROM HOME\DATA ENTRY JOB WITHOUT ANY INVESTMENT.  hr akash 9205678357,Bpo|SelfEmployed|homebasedjobs|Cce|ComputerOperating|HRAdmin|Executive|12thpass|DataEntry|PartTime|Recruitment|Sales|homebasedworkhomebased|BackOffice|CustomerCare|Fresher|WorkFromHome|Operations|Dat|computeroperator|
