jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Qualitative Research Analyst /Associate with a KPO,Hiringhub,Chennai|Mumbai,3-7years,550000 - 1060000 INR,we are hiring....................,Business|CompetitiveIntelligence|FinancialResearch|MarketIntelligence|IndustryResearch|r&d|MarketResearch|IndustryAnalysis|PrimaryResearch|GlobalSales|BusinessResearch|SecondaryResearch|CompanyProfiling|
Urgent Hiring In KPO,Orissa Doot Private Limited,NaviMumbai,0-3years,Not Specified,"* We Are Hiring For KPO  |    |   * EASY SELECTIONS |    |   * Telephonic Interview |    |   * US Customer Service |    |   * Great Opportunity For HSC, Graduate Freshers |    |   * WORK FROM OFFICE |",Bpo|customerservice|CustomerServiceExecutive|CustomerSupport|VoiceProcess|Kpo|technicalsupport|TechnicalProcess|
BPO/KPO Executive,Orissa Doot Private Limited,Bhubaneswar,0-2years,Not Specified,Hiring BPO/KPO Executive in Bhubaneswar location |,Bpo|CallCenter|VoiceProcess|InternationalCallCenter|Kpo|knowledgeprocessoutsourcing|
BPO/KPO executive,White Horse Manpower Consultancy Private Limited,Bhubaneswar,0-2years,Not Specified,Hiring BPO/KPO Executive in Bhubaneswar location,Bpo|CallCenter|VoiceProcess|InternationalCallCenter|Kpo|knowledgeprocessoutsourcing|
Helpdesk Technician for KPO In Bangalore Call Rina,Hiringhub,Bengaluru/Bangalore,1-6years,Not Specified,"Helpdesk Technician, TSR, Technical Support, The HelpDesk Technician is required to assist customers who are experiencing any procedural or operating difficulty with the use of IT applications",TSR|HelpdeskTechnician|Helpdesk|HelpdeskExecutive|TechnicalSupport|TechSupport|DesktopSupport|TechnicalSupportEngineer|ServiceDeskSupport|ItHelpdeskSupport|
Urgent Hiring....We Are Hiring For KPO ( Blended Process ),first india hr solution,Mumbai|NaviMumbai,0-3years,Not Specified,FREE FREE FREE |    |   We Provide Job For Free Of Cost. |    |   Hiring For International Blended Process For Airoli & Andheri Location.,Bpo|customerservice|CustomerServiceExecutive|blendedprocess|VoiceProcess|UsProcess|Kpo|
Tele Sales Executive - Bengaluru  (call me  9619022384),White Horse Manpower Consultancy Private Limited,Bengaluru/Bangalore|Gurgaon/Gurugram,0-1years,Not Specified,Tele Sales Executive - Bengaluru  (call me  9619022384),Telesales|Bpo|CallCenter|InternationalCallCenter|DomesticBPO|Inbound|Fresher|Kpo|
Underwriter Mortgage Immediate Opening In Bangalore for KPO,White Horse Manpower Consultancy Private Limited,Bengaluru/Bangalore,1-6years,Not Specified,Job Description |       'Greetings from 'White Horse Manpower' |       Walkin and walkout with an offer letter @ White Horse manpower |        |,Underwriting|Underwriter|MortgageUnderwriter|UsMortgage|loanoriginationForeClosure|
Live Chat Immediate Openings for KPO call 8553218166,White Horse Manpower Private Limited,Bengaluru/Bangalore,0-3years,150000 - 250000 INR,Live Chat Care Job(Call Center / Call Centre / BPO) Handling customers and providing solution on line UK/US Shifts Excellent work environment Great opportunities to grow only 2 Rounds of Interview,CustomerServiceExecutive|Inbound|Outbound|Bpo|CallCenter|CallCentre|CSR|TSR|chartsupport|Kpo|TechnicalSupport|
BPO KPO Call Center Voice process,Hiringhub,Bengaluru/Bangalore,0-5years,160000 - 420000 INR,Candidate should possess excellent oral and written communication skills•         Candidate with good customer service skills would be preferred•         Candidate should have 0-5 year of experience in Customer Support Voice Process.,CustomerServiceExecutive|Inbound|Outbound|Bpo|CallCenter|CallCentre|CSR|TSR|CustomerCare|VoiceProcess|Kpo|TechnicalSupport|TechnicalSupport|
Lead - Fraud Analytics - KPO,Aspire Group of Services,Bengaluru/Bangalore|Chennai,3-5years,440000 - 680000 INR,we are hiring.................,riskmodeling|Analytics|fraudmodelling|FraudAnalytics|
KPO CAPITAL MARKETS CONSULTANT URGENTLY,Tech Mahindra Business Services Limited,Chennai|Hyderabad/Secunderabad,2-6years,350000 - 750000 INR,we are urgently  hiring,CapitalMarket|NightShift|Custody|FundAccounting|FinanceCaptiveUnit|NAVCalculation|FixedIncome|EquityDerivatives|
"Customer Service , BPO , KPO",first india hr solution,Mumbai|MumbaiCity|NaviMumbai,0-1years,Not Specified,WE ARE HIRINGT FOR FREE...... |   |  CUSTOMER SUPPORT PROFILE . |   |,Bpo|CallCenter|InternationalCallCenter|Kpo|
Back Office Operations,White Horse Manpower Consultancy Private Limited,Lucknow,0-1years,160000 - 260000 INR,Job Location :- Lucknow  |   |  Age Limit :- 18 to 35 |   |  Fresher male and female can also apply,DataEntry|Backend|Operations|BackOffice|Kpo|
BPO UK/ AUS/ NZ/INTERNATIONAL VOICE PROCESS,Arise Solution,Pune,0-5years,Not Specified,Looking for BPO UK/ AUS/ NZ/INTERNATIONAL VOICE PROCESS,Voice|Bpo|LeadGeneration|InternationalVoice|BusinessProcessOutsourcing|Kpo|
Telesales Executive - Ahmedabad(call me urgent 9619022384),Arise Solution,Ahmedabad,0-1years,Not Specified,Telesales Executive - Ahmedabad(call me urgent 9619022384),Telesales|Bpo|InternationalCallCenter|CallCenter|DomesticBPO|Inbound|Fresher|Kpo|
BPOs,Arise Solution,Bengaluru/Bangalore|Chennai,1-6years,Not Specified,BPOs,Bpo|CallCenter|VoiceProcess|InternationalCallCenter|Kpo|knowledgeprocessoutsourcing|
Qualitative Research Analyst /Associate with a KPO,Arise Solution,Bengaluru/Bangalore|Hyderabad/Secunderabad,1-4years,459999 - 780000 INR,we are hiring....................,Business|CompetitiveIntelligence|FinancialResearch|MarketIntelligence|IndustryResearch|r&d|MarketResearch|IndustryAnalysis|PrimaryResearch|GlobalSales|BusinessResearch|SecondaryResearch|CompanyProfiling|
KPO /International Voice Process / Only for Ahemdabad /  Night Shift,Arise Solution,Ahmedabad,0-3years,150000 - 300000 INR,Good communication skills in English |   Experience in BPO / Customer Service / International Process can also apply |   Should be able to work with Voice Process. |    For Ahemdabad Candidates only. |    If Someone interested Contact on 9687676593,CustomerSupport|CustomerSupportExecutive|Bpo|InternationalBpo|InboundProcess|FresherTrainee|
KPO /International Voice Process / Only for Ahemdabad /  Night Shift,Smart Solution,Ahmedabad,0-3years,150000 - 300000 INR,Good communication skills in English |         Experience in BPO / Customer Service / International Process can also apply |         Should be able to work with Voice Process. |          For Ahemdabad Candidates only. |          If Someone interested Contact on 9687676593,CustomerSupport|CustomerSupportExecutive|Bpo|InternationalBpo|InboundProcess|FresherTrainee|
KPO /International Voice Process / Only for Ahemdabad /  Night Shift,Smart Solution,Ahmedabad,0-3years,150000 - 300000 INR,Good communication skills in English |       Experience in BPO / Customer Service / International Process can also apply |       Should be able to work with Voice Process. |        For Ahemdabad Candidates only. |        If Someone interested Contact on 9687676593,CustomerSupport|CustomerSupportExecutive|Bpo|InternationalBpo|InboundProcess|FresherTrainee|
