jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Admin Process Executive,Cygnus Staffing Solutions,Hyderabad/Secunderabad,0-5years,Not Specified,Admin Process Executive,AdminProcessManager|ProcessManager|ProcessManagement|ProcessMaintenance|Bpo|CallCenter|
Wintel Admin,Millennium Ims Private Limited,Bengaluru/Bangalore|OtherIndia,5-10years,Not Specified,Experience - 5+ years |  Must have hands on experience in SCOM Monitoring tool. |  Notice Period - Immediate to 30 days. |,Scom|Vmware|Dns|DHCP|Antivirus|
Tableau Admin,Techknomatic Services Private Limited,Pune,2-5years,Not Specified,Techknomatic is looking for Tableau Admin.,TableauAdmin|TableauServer|TableauServerAdmin|
System Admin,Circular Edge Solution Private Limited,Chennai,1-3years,Not Specified,Candidate should be well versed with latest Windows 10 Operating System |  Candidate should have hands on experience in troubleshooting issues related to Windows 10 and MS Office 365 in a remote desktop environment.,RemoteDesktopSupportEngineer|RemoteSupportEngineer|RemoteAdmin|L1Engineer|SystemAdmin|RemoteDesktop|Windowsadmin|NetworkAdmin|Windows10|MicrosoftOffice365|L2Support|
Admin Associate,Aspire Group of Services,Lucknow,0-1years,Not Specified,Core Competencies: 1. Communication and Interpersonal skills |    |   2. Housekeeping / Vendor Management |    |   3. Event Management & Employee Engagement / Recruitment & Coordination |    |   4. HR Activity,AdminExecutive|AdministrationExecutive|AdminAssistant|FrontOfficeExecutive|AdminOfficer|AdminManager|Administration|OfficeAssistant|
Admin Executive,Aspire Group of Services,Lucknow,0-1years,210000 - 360000 INR,HOH and Transport Management |  Canteen Management |  Admin Related procurement |  Grievance Handling |  Vendor Management,AdminExecutive|FrontOfficeExecutive|AdminAssistant|AdministrationExecutive|OfficeAssistant|AdminOfficer|AdminManager|Administration|
MQ admin,Quess IT Staffing (Formerly known as Magna Infotech),Hyderabad/Secunderabad,5-10years,Not Specified,MQ admin,linux|MqAdmin|
SAP Portal admin,Ideslabs Private Limited,Bengaluru/Bangalore|Mumbai,4-9years,Not Specified,SAP Portal admin,CAF|SAPPortaladmin|SAPEP|BPM|
Administration Manager Required In Canada,Vinfinity Immigration LLP,Canada|NewZealand,3-8years,5000000 - 6000000 INR,"This unit group includes managers who plan, organize, direct, control and evaluate departments responsible for corporate governance and regulatory compliance, records management, security services, admissions and other administrative services.",AdminManager|AdministrationManager|FacilityManager|AdminOfficer|AdminIncharge|AdminHead|AdminExecutive|Administration|SeniorManager|
Senior SQL Admin/Developer,3 Minds ESolutions Private Limited,Chennai|Mumbai,5-15years,Not Specified,"This role is for an experienced Database Administrator/Developer who is technically skilled in the full life cycle management of Databases for an organization.The role is not just limited to Administration, but the individual should be highly skilled",Sql|SQLServer|SqlAdministration|SQLDeveloper|DatabaseDeveloper|SqlServerDba|
