jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Product Manager   Product Development  Product Control  Product Head,Hi Tides Consulting,Ludhiana,3-6years,300000 - 600000 INR,"Job Description: |  1.     Provide training by guiding the learner & explaining basic concepts, stimulate thinking with dialogue |   2.     Planning & executing large Events and meetings |  3.     Motivating the beginners for being a part of the Network  |  4.",Motivationalspeaker|Inspirationalspeaker|PublicSpeaking|ProductTraining|Trainer|SpeakingSkills|CorporateTrainer|InterpersonalSkills|PublicSpeaking|CommunicationSkills|PresentationSkill|Leadership|TeamBuildingSkill|
"Executive / Sr Executive Product , New Product Development & Packaging Development",Zenith services,Delhi|Gurgaon/Gurugram,2-7years,350000 - 600000 INR,"Responsible for adapting a brand strategy for a company's target market, Maintain brand integrity across all company marketing initiatives & communications  & manage a portfolio of products. New Product Development includes R&D, Packaging Development",ProductDevelopment|NewProductDevelopment|r&d|NPD|NewProduct|ProductExecutive|
Openings for Experience as well as Freshers can apply for the post  production Managers,Career Mantra Management Services,Pune|Nashik,3-8years,330000 - 480000 INR,.Production managers plan:coordinate; and control manufacturing processes so that products are delivered on time and within budget as a production manager; coordinatiing all products activities and operations  Yoll need to,Groupproductmanager|ProductHead|ProductDevelopment|BrandManager|Brandexecutive|ProductManager|ProductExecutive|
Openings for Experience as well as Freshers can apply for the post  production Head,Career Mantra Management Services,Mumbai|Pune,10-12years,450000 - 880000 INR,Production Engineer With Knowledge Machining minimum Exp 10 to 12 Years in the Field Stainless steel and Exotic Fabrication in Pressure Vessel and Heat Exchanger with Knowledge in ASME code  and all Welding Procedure.Monitoring the Daily Production,Groupproductmanager|ProductHead|ProductDevelopment|BrandManager|Brandexecutive|ProductManager|ProductExecutive|
Technical Product Owner,D4 insight,Remote,4-6years,Not Specified,Looking for Technical Product Owner,TechnicalProductOwner|ProductDevelopment|
Development Engineer (New Product/Medical),GA Staffing Solutions Private Limited,Thiruvananthapuram/Trivandrum,8-12years,Not Specified,New Product Development and Upgradation of existing products,NewProductDevelopmentEngineer|Medical|Healthcare|Pharma|PcbDesign|Arm|
Product Development & Engineering Manager,Onpassive,Coimbatore,8-12years,Not Specified,Develop New and Maintain existing Product and Manage Life cycle of the Product,ProductDevelopment|NewProductDevelopment|ProductDesign|ProductPlanning|ProductEngineering|
Product Manager,7S Consulting Services,Hyderabad/Secunderabad,15-18years,2000000 - 2200000 INR,The Product Manager is responsible for both product planning and product marketing.,ProductHead|ProductDevelopment|ProductManager|AgileMethodology|
JAVA Engineering Manager  – Product Development,7S Consulting Services,Bengaluru/Bangalore,11-15years,Not Specified,•	End to end ownership of technology delivery teams  |  •	Design and development of software platforms/applications/components using Java/J2EE Technologies |  •	Provide service delivery and technical leadership for multiple teams |  •	Drive technical excellen,JAVAEngineeringManager|JavaandSpringframework|SpringBoot|
JAVA Solution Architect – Product Development,Talent Excel,Bengaluru/Bangalore,7-15years,Not Specified,"•	Strong hands-on experience in development using Java and Spring framework |  •	Proficient with Core Java concepts (multithreading, design patterns using Java, collections etc.) |  •	Expertise in developing microservices using Spring Boot, Spring Data JPA",JAVASolutionArchitect|JavaandSpringframework|SpringBoot|
