jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Nurse,Core Intertech Services Private Limited,Bengaluru/Bangalore,0-3years,Not Specified,wanted for Banglore |   |  position: Nurse |   |  Shifaa Hospital banglore |   |  Qualification: Bsc/GNM/ANM |   |  freshers can apply/ experienced can also apply |   |  9 hours duty |   |  salary: 15000- 20000 rs |   |  food&accommodation allowance: 2500rs |   |  Overtime as per the requirement |   |,Bsc|Gnm|ANM|
Nurse,Achievers Spot,Chennai,0-4years,Not Specified,Male Nurse with drive to serve and some experience.,B.Sc|Nursing|B.Sc|
"Medical Coding Jobs - Nursing,ANM,GNM,Female Nurse, Staff Nurse, Midwifery, DGNM, Registered Nurse",Carepro Global,Chennai|Karaikudi,0-4years,350000 - 400000 INR,Medical Coding is the process of conversion of text information related to healthcare services into numeric Diagnosis (Medical Problems) and Procedure (Treatments)Codes using ICD-10 CM and CPT code books. Healthcare including Medical Coding and Billi,MedicalCoding|Pharmacy|Physiotherapy|Nursing|StaffNurse|FemaleNurse|StaffNurse|Midwifery|DGNM|RegisteredNurse|dgnm|femalenurse|LifeScience|paramedical|medicalcoder|
Nurse,Shalitin Immigrations LLP,Bengaluru/Bangalore,0-4years,Not Specified,Observing and recording patients’ behavior; |  Coordinating with physicians and other healthcare professionals to create and evaluate customized care plans; |  Providing emotional and psychological support to the patients and their families;,Nurse|Gnm|Malenurse|Registerednurse|Femalenurse|
Staff Nurse reqd. in Canada & Australia,Shakun Sharma (Proprietor Of FM Industry),Australia|Canada,3-8years,5000000 - 6000000 INR,"Nurse who provides high-quality care to employees of a company, residents of nursing homes/patients in a hospital.They are responsible for initial patient assessment, monitoring patients vital signs, nurturing patients to recovery.",StaffNurse|Malenurse|Headnurse|ICUStaffNurse|CriticalCare|Gnm|IntensiveCareUnit|CtScan|CTsummation|Nursing|OperationTheatreNurse|Radiologist|NursingSuperintendent|HealthCare|ColorDoppler|
Nurse,Falcon Multi Services Limited,Thane,0-1years,210000 - 360000 INR,Urgent Hiring For Nurse |  Freshers Can Also Apply,Nurse|StaffNurse|Gnm|ANM|Malenurse|Registerednurse|Headnurse|Midwifery|
HOME CARE NURSE - CHENNAI,INDIA INTERNATIONAL TECHNICAL RECRUITERS,Chennai,2-12years,Not Specified,URGET REQUIREMENT FULL TIME HOME CARE NURSE FOR CHENNAI LOCATION,Nurse|MaleMalenurse|Malenurse|StaffNurse|
STAFF NURSES- Online interviews for Nurses for NHS Trusts UK,I2canz Outsourcing Private Limited,UK,1-11years,Not Specified,"Interviews for various NHS Trust Hospitals (Govt.)UK |   Interviews is May , 2021 |                           |         Salary-NHS Band 5 salary-£27906 (Rs. 25 lakhs) + attractive benefits |                         |         share your CV at [HIDDEN TEXT] |",Nurse|StaffNurse|Gnm|Registerednurse|Uk|NHS|NMC|unitedkingdom|NMCDecisionLetter|
Staff Nurse Urgent Required in Canada / Australia,Ambe Consultancy Services Private Limited,Australia|HongKong,2-10years,Not Specified,General duty registered nurses,Gnm|StaffNurse|Nursing|
Nurses (male/ female),Falcon Multi Services Limited,Mathura,1-2years,Not Specified,Required by  HOMESEWA2COVIDPATIENT -( who provide treatment like Hospital to COVID Positive Patients in their home at affordable / minimize medication cost) is a part of Healthcare Sewa which is a Nonprofit making organization |   |,Diplomaqualifiedplusminimum2yrsrelevantexperienceincovidhospital|
