jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
English Teacher,Manheer Singh (Proprietor Of BigBoss Decor),Pune,1-6years,300000 - 500000 INR,Requirement for English Teachers. (Online Teaching).,EnglishTeacher|Teaching|Education|Faculty|Teachers|OnlineTutor|
Single Teacher,Delhi Public School,Vijayawada,3-13years,Not Specified,Any graduate with BEd/Diploma. Should be in a position to teach all subjects for Class I & II,AnygraduatewithBEd/Diploma.|
"Economics Teacher  Art Teacher  PGT Psychology  CHEMISTRY TEACHER, Maths Teacher",ITL Tours And Travels,Qatar,3-13years,Not Specified,|  1. Candidate should have good & fluent English communication skills. |  2. Candidate should have pleasing personality |  3. Candidate should be compulsory B.Ed. |  4. Minimum 3 years’ experience in a well reputed CBSE school teaching 11 and 12,Maths|Psychology|Chemistry|Art|Economics|Cbse|b.ed|
Teachers are in high demand in Hong Kong(9873230873),Ameuro Migration Private Limited,HongKong,3-12years,4210000 - 5330000 INR,Contact Priya- 9873230873 |       |      Education industry is in shortage of skilled professional,Teacher|kindergardenteacher|Professor|TeacherPrePrimary|MathTeacher|ScienceTeaching|SocialScience|English|Faculty|Educator|Mentor|Trainer|Tutor|Coach|lecturing|LecturerBotany|Lecturer|
Pre Primary Teacher,Indiaxis Immigration,Canada,1-6years,Not Specified,"The Infant and Toddler Teacher will provide infants and toddlers with experiences and opportunities that allow for the development of curiosity, initiative, problem-solving, creativity, as well as a sense of self and a feeling of belonging to a group",PrePrimaryTeacher|Kindergarten/Pre-primaryTeacher|
Pre-Primary Teacher,Hire Zone Solution,Gurgaon/Gurugram,0-1years,350000 - 540000 INR,teacher,Teaching|
Computer Teacher  (TGT),Delhi Public School,Vijayawada,3-13years,Not Specified,"Looking for Computer Teacher with  BTech, MSc or BSc with additional Diploma in Web Designing. Experience in the web development will be preferred.",BTech|MScorBScwithadditionalDiplomainWebDesigning.|
English Teacher (PGT),Delhi Public School,Vijayawada,3-13years,Not Specified,Looking for candidate with M.A. English with BEd. Minimum 3 yrs experience in CBSE affiliated schools.,M.A.EnglishwithBEd.Minimum3yrsexperienceinCBSEaffiliatedschools.|
History Teacher (PGT),Delhi Public School,Vijayawada,3-13years,Not Specified,Looking for History Teacher with Post-graduate in the subject with BEd. Minimum 3 yrs experience in CBSE affiliated schools.,Post-graduateinthesubjectwithBEd.Minimum3yrsexperienceinCBSEaffiliatedschools.|
Geography Teacher  (PGT),Delhi Public School,Vijayawada,3-13years,Not Specified,Looking for Geography Teacher with Post-graduate in the subject with BEd. Minimum 3 yrs experience in CBSE affiliated schools.,Post-graduateinthesubjectwithBEd.Minimum3yrsexperienceinCBSEaffiliatedschools.|
Maths Teacher,Excellence Educare LLP,MumbaiCity|NaviMumbai|Thane,2-5years,300000 - 500000 INR,Urgent opening for Maths teacher of JEE/MHTCET/BOARDS,MathsTeacher|MathsTutor|MathsFaculty|Jee|
Biology Teacher,Excellence Educare LLP,Mumbai|MumbaiCity|NaviMumbai|Thane,2-7years,300000 - 500000 INR,Urgent opening for Biology teacher of NEET/BOARDS,Biology|BiologyTeacher|
Science Teacher,Impact Solution,Solapur,1-3years,Not Specified,"Dear Candidate, |   |  Currently we have requirement of Science Teacher for CBSE School at Solpaur. |   |  Candidate must have atleast one years of Experience in Teaching. |   |  Education required is B.ED |   |  Food and Accomodation provided by School. |",ScienceTeaching|ScienceTeacher|Cbse|C.B.S.E|Englishmedium|Cbse|
Secondary School Teacher,New Horizon College Of Engineering,Bengaluru/Bangalore,2-4years,Not Specified,Secondary School Teacher,SecondarySchoolTeacher|
Senior Secondary Teacher,New Horizon College Of Engineering,Bengaluru/Bangalore,3-5years,Not Specified,Post Graduate Senior Secondary Teacher,SeniorSecondarysectionteracher|
Need a Teacher,STT Solution,Amritsar|Bhatinda,0-5years,190000 - 380000 INR,Need a Teacher,Teacher|Faculty|Professor|Tutor|Trainer|Instructor|PRTTeacher|Pgt|Tgt|Lecturer|
Science Teacher (TGT),Delhi Public School,Vijayawada,3-13years,Not Specified,Looking for Science Teacher with MSc/BSc with BEd. CBZ combination will be preferred with Minimum 3 yrs experience in CBSE affiliated schools.,MSc/BScwithBEd.CBZcombinationwillbepreferredwithMinimum3yrsexperienceinCBSEaffiliatedschools|
