jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
"Azure Cloud Services (L3)/Cloud-Microsoft Azure DevOps (L3),ASP.NET Core (L2): -Immediate Opening wi",Future Focus Infotech Private Limited,Bengaluru/Bangalore,5-15years,Not Specified,"Azure Cloud Services (L3)/Cloud-Microsoft Azure DevOps (L3),ASP.NET Core (L2): -Immediate Opening with our Top MNC Client Hyderabad Location.",AzureCloudServices(L3)/Cloud-MicrosoftAzureDevOps(L3)|ASP.NETCore(L2)|
Azure Cloud Architect - Chennai,Primo Consulting,Chennai,5-14years,800000 - 1500000 INR,"A leading global firm in Software & Cloud Economics with presence in 35 countries and partnership with Global software leaders, is looking for an experienced Cloud Solutions Architect with 5+ years of hands-on experience working with Azure.",CloudEngineer|CloudConsultant|Azure|CloudComputing|CloudServices|Paas|cloudconsulting|MicrosoftAzure|CloudArchitect|
Cloud-Microsoft Azure DevOps,Maxo Tech Solutions LLC,Bengaluru/Bangalore|Hyderabad/Secunderabad,4-6years,Not Specified,Uregent requirement for Cloud-Microsoft Azure DevOps for One of the MNC,Azuredevops|MsAzure|Cloud|
Sr. Cloud Engineer (Infra/DevOps),SnapHunt Pte Ltd,Mumbai,5-12years,Not Specified,You will be playing a key role in client project delivery to help see client engagements through a commercially successful conclusion.,ProjectManagement|AWS|CloudComputing|Azure|Puppet|Ansible|Paas|Hybrid|Powershell|MicrosoftAzure|
DWS Platform Engineer (Windows),Pearson India Education Services Private Limited,Bengaluru/Bangalore,8-15years,Not Specified,"The role will be an end user focused technology specialist with experience of key device |  platforms, technology solutions, operational deployments, and device management solutions.",MicrosoftEndPointManager|Autopilot|AzureAd|
Data Engineer ( Fresher ),Emastech Consultancy services (OPC) Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,0-4years,320000 - 480000 INR,Urgent Requirement,Engineer|ELT|DataManagement|DataEngineer|DataModelling|MicrosoftAzure|
Devops Engineer,Emastech Consultancy services (OPC) Private Limited,Mumbai|Pune,3-5years,500000 - 700000 INR,Looking for DevOps Engineer Microsoft Azure - Mumbai / Pune location (Microsoft Certifications – Mandatory),microsoftDevops|Devops|DevopsEngineer|Azure|MicrosoftAzure|
Microsoft Azure DevOps Sales,Teamware Solutions (A division of Quantum Leap Consulting Private Limited),Mumbai|Pune,2-4years,500000 - 800000 INR,We are looking for Microsoft Azure Devops-Sales for our client in Mumbai and Pune Location. Minimum 2 years’ experience in handling sales of Microsoft Azure Devops,microsoftcloudsales|MicrosoftAzure|SolutionSales|SoftwareSolutionSales|Devops|
Job Openings for Microsoft Azure Active Directory Support Engineer @ Bengaluru,Holistic Solutions India,Bengaluru/Bangalore,4-12years,Not Specified,"4.5 yrs experience in Azure AD, Group policy, DNS, Backup recovery, Disaster Recovery |  Work Location: Bengaluru |  Education; 15 yrs full time |  Notice Period: Immediate or Max 30 days","'MicrosoftAzureAD""|""AzureAD""|""AzureActiveDirectory""|"
Sr. DevOps Engineer ( US Product Co),Crestron Software Development India Private Limited,Hyderabad/Secunderabad,10-12years,1500000 - 2000000 INR,"10 + yrs Exp in DevOps and IaaS/PaaS Cloud Architectures based on Amazon Web Services (AWS) services stack& Microsoft Azure services stack is Plus |  Linux Admin |  Exp with SQL (MySQL,PostgreSQL, PostGIS) and No-SQL(Mongo) Database |  Jira, Confluence, Git |",DevOpsandIaaS/PaaS|AWS|AmazonWebService|MicrosoftAzure|CloudArchitecture|DevopsEngineer|
