jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Windows Server Administration,Acute Informatics Private Limited,Bengaluru/Bangalore,4-8years,Not Specified,We are having an Urgent Opening for the Windows Server Administrator at Bangalore Location,Vmware|
Windows System Administrator,Aspire Nxt Private Limited,Bengaluru/Bangalore,5-10years,Not Specified,Windows - Server Patching/Mitigation Administrator,mitigation|Patching|WindowsServer|WindowsServerAdministrator|WindowsServerManagement|WindowsServerAdmin|PatchManagement|
Windows Exchange Server Technician Or Storage Tech Spotoffer,White Horse Manpower Consultancy Private Limited,Bengaluru/Bangalore,2-7years,Not Specified,Windows Exchange Server Technician,Hyper-V|TechnicianActivities|AnalyticalSkills|Dns|DHCP|FileServer|ExchangeServer|Antivirus|Vmware|Windows10|Storage|
"Windows Server Administration, Technical Helpdesk - Microsoft server",Jobs Expert Private Limited,Delhi|Gurgaon/Gurugram,1-9years,300000 - 500000 INR,"Windows Server Administration, Technical Helpdesk - Microsoft server |   |  Salary upto 5lpa + incentives |  Cabs |   |  Sam-9999300435",Activedirectory|AD|Enterprisesupport|TechnicalVoiceProcess|CustomerSupport|Ads|Technicalsupport|WindowsServerAdministration|Dns|DHCP|ExchangeServer|MicrosoftOffice365|Windowsserver|MicrosoftServer|GroupPolicy|Fsmo|RemoteSupport|
Job opportunity | End client: wipro pvt limited,Outworks Solutions Private Limited,Bengaluru/Bangalore,2-5years,Not Specified,Greetings from the OutworX !!! |  This is a permanent opening with us i.e.  OutworX Solutions Pvt. Ltd. and we are urgently hiring contractual position for our client side- wipro pvt ltd.,WindowsServer|WindowsAdmin|WindowsServerAdmin|WindowsAdministration|Vmware|Virtualization|Windows|Vmwareadmin|Hyper|
Windows server administration / Technical Helpdesk / Technical voice process / Microsoft server,Jobs Expert Private Limited,Pune,2-9years,270000 - 560000 INR,Windows server administration / Technical Helpdesk / Technical voice process |   |  Salary upto 5.6Lpa + incentives |  Telephonic interviews |   |  Sam-9999300435,Helpdesk|Activedirectory|MsOutlook|Bpo|TSE|ItHelpdesk|TechnicalHelpdesk|WindowsServerAdministration|Technicalsupport|ServerSupport|RemoteSupport|WindowsTroubleshooting|Fsmo|Dns|DHCP|MsExchange|Office365|MicrosoftServer|
Windows 10 Exchange Server Technician Call Ruby 8553281886,White Horse Manpower Consultancy Private Limited,Bengaluru/Bangalore,3-8years,300000 - 500000 INR,"1, Engineering graduate, Good communication, Analytical skills, knowledge on windows architecture, 2, Knowledge on Server Technologies, Hands-on on AD, DNS, DHCP, File Server, Hyper-V, VMWare, Antivirus Infrastructure",Technician|AD|Hyper-V|AntivirusInfrastructure|WindowsArchitecture|Sql|Dns|DHCP|FileServer|Vmware|Server|ExchangeServer|
Windows Server Administrator L2 Support,Jupiter Consulting,MumbaiCity,2-5years,300000 - 600000 INR,We are hiring Server Administrator for MNC healthcare product development IT firm in Mumbai.,VmwareSystemAdministrator|VmwareAdministrator|WindowsServer|WindowsAdmin|WindowsServerAdmin|Wintel|ServerSupport|WindowsAdministration|DataCenterOperations|
Windows Server Administration,Macropace Technologies,Bengaluru/Bangalore,7-10years,Not Specified,"we are Looking for the Skills: |  Experience Level:7 to 10Y |  Windows server Admin,Active directory,O365, SCCM |  notice period;immediate to serving |  Job openings with Wipro with Permanent Position |  Location:Bangalore |",WindowsServerAdministration|
Job opportunity | End client: wipro pvt limited,Outworks Solutions Private Limited,Bengaluru/Bangalore,2-5years,Not Specified,Greetings from the OutworX !!! |  This is a permanent opening with us i.e.  OutworX Solutions Pvt. Ltd. and we are urgently hiring contractual position for our client side- wipro pvt ltd. |   |,WindowsAdministrator|WindowsAdmin|WindowsSystemAdmin|SystemAdministrator|WindowsSystemAdministrator|WindowsServerAdmin|Vmware|Windows|Vmwareadmin|
