jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Job opportunity | End client: wipro pvt limited,Outworks Solutions Private Limited,Bengaluru/Bangalore,2-5years,Not Specified,Greetings from the OutworX !!! |  This is a permanent opening with us i.e.  OutworX Solutions Pvt. Ltd. and we are urgently hiring contractual position for our client side- wipro pvt ltd. |   |,WindowsAdministrator|WindowsAdmin|WindowsSystemAdmin|SystemAdministrator|WindowsSystemAdministrator|WindowsServerAdmin|Vmware|Windows|Vmwareadmin|
Job opportunity | End client: wipro pvt limited,Outworks Solutions Private Limited,Bengaluru/Bangalore,2-5years,Not Specified,Greetings from the OutworX !!! |  This is a permanent opening with us i.e.  OutworX Solutions Pvt. Ltd. and we are urgently hiring contractual position for our client side- wipro pvt ltd.,WindowsServer|WindowsAdmin|WindowsServerAdmin|WindowsAdministration|Vmware|Virtualization|Windows|Vmwareadmin|Hyper|
Windows System Administrator,Aspire Nxt Private Limited,Bengaluru/Bangalore,5-10years,Not Specified,Windows - Server Patching/Mitigation Administrator,mitigation|Patching|WindowsServer|WindowsServerAdministrator|WindowsServerManagement|WindowsServerAdmin|PatchManagement|
Job opportunity | End client: IBM,Outworks Solutions Private Limited,Pune,3-6years,Not Specified,"A Windows administrator's main responsibility is to install and set up Windows systems and servers. ... In this role, Windows administrators also build the server's back-end architecture, including databases and scripts for specific applications.",WindowsAdministrator|WindowsAdmin|WindowsSystemAdmin|SystemAdministrator|WindowsSystemAdministrator|WindowsServerAdmin|Vmware|Vmwareadmin|Windows|
WINDOWS ADMIN,Best infosystems Ltd,Chennai,2-9years,Not Specified,"Window Server level expertise, VMware -EXSI host level expertise & Wintel – L3+ Engineer with very good",TroubleshootedServer|Vmware|ServerAdministration|WindowsAdmin|Vmware|
Technical Support Engineer / Tech Support / Technical Support Executive / TSE,Parahit Technologies Limited,Kozhikode/Calicut,2-5years,Not Specified,Looking for Technical Support Engineer,Linux|Centos|Windows|TechnicalSupport|
Windows Administrator for Qatar,Vinirma Consulting Private Limited,Qatar,10-17years,Not Specified,Urgent hiring for Windows Administrator for Qatar. Must have at least 10+ years Systems Administration experience.,ActiveDirectory|PowerShellscripting.|WindowsAdministrator|Adfs|Dns|
Patch Management Adminstrator,Continuum Managed Solutions LLP,Pune|MumbaiCity,3-8years,400000 - 750000 INR,"The role of a Patch Management Level 2 is to provide security and compliance patching for various network environments.  The role requires a high level of customer contact; communication skills, professionalism and meet customer expectations",Patching|WindowsDesktopOperatingSystems|PatchManagement|PatchingSecurity|WindowsServer|
Life Asia/Group Asia Developer,Omnino Solutions Private Limited,Mumbai,3-8years,Not Specified,Life Asia/Group Asia Developer,QueryResolution|ComputerScience|Developer|Windows|
Technical Support Engineer / Tech Support Engineer / Technical Support,Parahit Technologies Limited,Delhi,2-5years,320000 - 440000 INR,We are looking for high performing and independent Technical Support Engineer.,Dialer|Linux|Windows|Networking|
Windows Server Administration,Acute Informatics Private Limited,Bengaluru/Bangalore,4-8years,Not Specified,We are having an Urgent Opening for the Windows Server Administrator at Bangalore Location,Vmware|
