jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
System Admin,Circular Edge Solution Private Limited,Chennai,1-3years,Not Specified,Candidate should be well versed with latest Windows 10 Operating System |  Candidate should have hands on experience in troubleshooting issues related to Windows 10 and MS Office 365 in a remote desktop environment.,RemoteDesktopSupportEngineer|RemoteSupportEngineer|RemoteAdmin|L1Engineer|SystemAdmin|RemoteDesktop|Windowsadmin|NetworkAdmin|Windows10|MicrosoftOffice365|L2Support|
Technical Voice process / Remote support / Voice Support,Jobs Expert Private Limited,Delhi|Gurgaon/Gurugram,1-8years,270000 - 500000 INR,Technical Voice process / Remote support / Voice Support |   |  Salary - 5lpa + incentives upto 20k |  Gurgaon location |   |  Sam- 9999300435,CustomerSupport|Voicesupport|Activedirectory|Ads|RemoteSupport|ServerSupport|Technicalsupport|Windowsserver|MicrosoftServer|Office365|ExchangeServer|Dns|DHCP|Fsmo|GroupPolicy|ApplicationSupport|HardwareSupport|TechnicalHelpdesk|
Technical Support //Remote Support //Server support //Immediate joiner's only,Jobs Expert Private Limited,Delhi|Gurgaon/Gurugram,2-7years,300000 - 500000 INR,Technical Support //Remote Support //Server support //Immediate joiner's only |   |  Min 1yr experience in International technical voice process is mandatory. |  CTC upto 5 Lpa + incentives |  Telephonic interviews |   |  Call@ Sam-9999300435,CustomerSupport|Activedirectory|Ads|TechnicalVoiceProcess|Technicalsupport|RemoteSupport|Dns|DHCP|Fsmo|GroupPolicy|MicrosoftServer|Windowsserver|Azure|SCCM|TechnicalHelpdesk|Ccna|Ccnp|Mcitp|Ipv6|Ipv4|
Engineer Remote Support,HR Support,Noida,3-6years,Not Specified,"4-year engineering degree  |  Experience with multiple types of server and storage hardware |  Experience with Active Directory tools and utilities |  Solid PC skills and proficiency in office productivity software (Microsoft Office, Microsoft Visio",engineerremotesupport|activedirectory|Software|Troubleshooting|technicalsupport|Vmware|Microsoft|
Associate Technical Support- International Voice Process(CALL- 8766285530),Jobs Expert Private Limited,Gurgaon/Gurugram|Pune,1-11years,300000 - 500000 INR,Associate Technical Support-International Voice |  Location: Gurgaon/ Pune |  Qual- Gards/ UG/ Drops outs can apply |  Skills- 1 yr tech support exp in International Voice Process |  Shifts- 24/7 |  CTC- 5LPA + Incentives |  CALL LIPIKA |  8766285530/ 8467054123,TechSupportVoice|Troubleshooting|ActiveDirectory|ServiceDesk|ItHelpdesk|PrinterSupport|SystemAdministration|NetworkSupport|Ccna|ServerSupport|AzureActiveDirectory|ExchangeServer|RemoteSupport|TechnicalHelpdesk|TechnicalSupport|
Networking Active Directory FSMO DNS DHCP Tcp/ip Call Fathima,White Horse Manpower Consultancy Private Limited,Bengaluru/Bangalore,3-8years,500000 - 1000000 INR,Troubleshooting Network issues and Active Directory through calls and remote support |   Networking |   Active directory |   FSMO |   DNS |   DHCP |   TCP/IP,Activedirectory|Troubleshooting|TechnicalSupport|Dns|Fsmo|DHCP|Tcp/ip|NetworkIssues|RemoteSupport|
Technical Support Engineer / Technical voice process jobs,Jobs Expert Private Limited,Gurgaon/Gurugram|Pune,1-9years,300000 - 560000 INR,Openings for Technical Support voice process |   |  Skype interviews |  CTC - 5.6 lpa + incentives |   |  Sam-9999300435,TSR|Helpdesk|CustomerSupport|Activedirectory|AD|RemoteSupport|Desktopsupport|TechnicalSupport|SystemAdmin|SystemAdmin|Dns|DHCP|Fsmo|Imap|Pop3|IpConfiguration|Exchange|Citrix|ExchangeServer|
Looking For Enthusiast Technical Engineer_ 1 To 3 Years_ Chennai,Novac Technology Solutions Private Limited,Chennai,1-3years,Not Specified,ob Domain: IT Infrastructure Engineer |   |   |   |  Job Title / Role: Technical Engineer |   |   |  Education Qualification: B.E in Computers / Information Technology / Electronics & Telecommunication from recognized university / B.Sc. Information Technology from recogn,Installation|Troubleshooting|RemoteInfrastructure|ItHelpdesk|HardwareNetworking|Networking|Wan|Routing|Configuring|Wlan|Ccna|ItInfrastructure|DesktopSupport|RemoteSupport|Lan|InformationTechnology|
Cloud Support Engineer(Remote),Career Foresight Hr Solutions Llp,Coimbatore,4-10years,1500000 - 2500000 INR,"4+ years of experience as a Cloud Engineer or Administrator |  Azure AZ-104 Certified Azure Administrator or GCP Professional Certification |  4+ Years of GCP, AWS or Azure experience",cloudsupport|AWS|Gcp|Azure|
Service Desk Technical Support IT Helpdesk,Job World,Bengaluru/Bangalore|Gurgaon/Gurugram,2-7years,Not Specified,Hiring for leading MNC in India.,ServiceDesk|ItHelpdesk|TechnicalHelpdesk|ITsupport|RemoteSupport|TechnicalSupport|TechnicalSupportExecutive|TechnicalSupportEngineer|DesktopSupport|
IT Support,Startech Placement Services,Pune,1-2years,Not Specified,IT Support Engineer,Servicedesk|Helpdesk|ITSupport|InformationTechnology|RemoteSupport|Technicalsupport|ItHelpdesk|
Technical Support voice process -  Server Support,Jobs Expert Private Limited,Gurgaon/Gurugram|Pune,1-8years,300000 - 560000 INR,Technical Support voice process -  Server Support |   |  CTC upto 5.6 Lpa |  Telephonic interviews |   |  Sam-9999300435,CustomerSupport|Activedirectory|ipcofiguration|Voicesupport|remotesuport|technicalsupport|TechnicalHelpdesk|TechnicalSupportExecutive|Dns|dhcp|ExchangeServer|TechnicalSupportRepresentative|techsupport|Ipv6|ServerSupport|
IT SUPPORT US VOICE FOR PUNE OR DELHI,Jobs Expert Private Limited,Delhi|Pune,1-11years,300000 - 600000 INR,IT SUPPORT US VOICE FOR PUNE OR DELHI,Supportanalyst|SupportEngineer|Servicedesk|Helpdesk|Activedirectory|ActiveDirectory|ApplicationSupport|L2Support|Technicalsupport|ITSupport|ItHelpdesk|InformationTechnology|RemoteSupport|Dns|GroupPolicy|Exchange|
Tecnical Support Laptop or Desktop Support Bpo Call Rina,White Horse Manpower Consultancy Private Limited,Bengaluru/Bangalore,2-6years,Not Specified,"Hardware/ networking/ Laptop/ desktop/ OS/ VPO/ Blackberry /or System, Product, Process Knowledge",Servicedesk|Helpdesk|CallCenter|VoiceProcess|TecnicalSupport|ITSupport|RemoteSupport|Technicalsupport|ItHelpdesk|DesktopSupport|LaptopSupport|
Service Desk Analyst US Voice For Pune / Gurgaon (CALL  Ankita 9999636969 ),Jobs Expert Private Limited,Delhi|Pune,1-11years,300000 - 600000 INR,Service Desk Analyst US Voice For Pune / Gurgaon (CALL  Ankita 9999636969 ),Helpdesk|Servicedesk|ActiveDirectory|AD|Ads|Troubleshooting|Installation|Hardware|ITSupport|RemoteSupport|Technicalsupport|ItHelpdesk|Dns|DhcpServer|DHCP|Ccna|CiscoCertifiedNetworkAssociate|HardwareNetworking|Configuration|ApplicationSupp|
Tecnical Support Laptop or Desktop Support Bpo Call Rina 8970658314,White Horse Manpower Consultancy Private Limited.,Bengaluru/Bangalore,2-6years,150000 - 300000 INR,Help Desk Support For International BPO voice Process  Call 8553281835,Servicedesk|Helpdesk|CallCenter|VoiceProcess|TecnicalSupport|ITSupport|RemoteSupport|Technicalsupport|ItHelpdesk|DesktopSupport|LaptopSupport|
SERVICE DESK US VOICE FOR DELHI,Jobs Expert Private Limited,Chennai|Hyderabad/Secunderabad,1-11years,300000 - 600000 INR,SERVICE DESK US VOICE FOR DELHI,Level1Support|Servicedesk|ActiveDirectory|TroubleshootingRouting|ApplicationSupport|Technicalsupport|L1Support|ITSupport|ItHelpdesk|RemoteSupport|Ccna|Exchange|
Cloud Support Engineer(WFH/ Permanent Remote),Career Foresight Hr Solutions Llp,Coimbatore,4-10years,1000000 - 2000000 INR,"4+ years of experience as a Cloud Engineer or Administrator |  Azure AZ-104 Certified Azure Administrator or GCP Professional Certification |  GCP, AWS or Azure experience",AWS|Azure|Gcp|
