jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Operations Executive,Novomed Incorporation Private Limited,Mumbai|MumbaiCity,1-6years,Not Specified,Operations and Logistics Executive - familiar with Tally ERP,LogisticsExecutive|LogisticsCoordinator|SupplyChainExecutive|InsideSales|OperationsExecutive|
Looking For Operations / Backend For Private Bank,Aspire Group of Services,Lucknow,0-10years,Not Specified,Roles and Responsibilities |    |   - Handling end-to-end Operations |   - Create detailed HR reports |   - Assist with new hire onboarding |   - Follow-up with the short-listed candidates until they join |,BranchOperations|BankingOperations|Accounting|cashhandlingGeneralledger|
Quality Analyst,Continuum Managed Solutions LLP,MumbaiCity|NaviMumbai,2-10years,Not Specified,We are looking for a Quality Analyst who has experience in Voice - Quality or transactional/backend audits.,QAVoice|CallAudits|Callmonitoring|CSAT|QualityAnalyst|QualityAssurance|QcTools|
Operations Executive,MBWorld Exim Private Limited,Pune,1-2years,180000 - 250000 INR,"To help with all E-commerce operations, Online/Offline order processing, fulfilment, and warehousing of the company",E-commerceOperations|Executive|OnlinePortal|Fmcg|hands-one-commerce|
Looking for Male -EA to MD at Mohali,AGN Corporate Consultancy Services,Mohali,2-7years,Not Specified,Looking for Male -EA to MD at Mohali,Civil|Diploma|Btech|Ea|ExecutiveAssistant|Secretary|PersonalSecretary|Pa|ExecutiveAssistantSecretary|Executivesecretary|Personalassistant|
Executive / Senior Executive - HR Operations - APAC/Australasia,Peopleplease Consulting,Mumbai,3-8years,Not Specified,|                                  |,
BACK OFFICE OPERATIONS EXECUTIVE,The Right Connection,Mumbai,3-5years,Not Specified,|                                  |                              |                                  |,
Private Bank hiring Operation Post Odisha for Fresher Graduate,Osworld Technology,Cuttack|Bhubaneswar,0-3years,220000 - 260000 INR,"Private Bank hiring Operation Position Immediate Joining required |  This is a Permanent Job & Direct Payroll of Private Bank |  We have very Limited vacancy available |  You can directly visit our office. |  For more details Call us:- 6370372225, 8338033221",BankingOperations|Banking|Bfsi|FinancialServices|BankingAndFinance|Financial|BackOffice|Operations|Backend|Computeroperator|
Ecommerce Operations Specialists,EMVEE Information Technologies Private Limited,Gurgaon/Gurugram|Hyderabad/Secunderabad,2-12years,Not Specified,Looking for   Ecommerce Operations Specialists |,EcommerceOperationsSpecialists|
Operations  - Banking Sector,Aspire Group of Services,Lucknow,0-1years,130000 - 200000 INR,A bank operations manager is an individual who carries out administrative and accounting duties in a financial institution by organizing and coordinating banking services.,OperationsManager|OperationsExecutive|
HR Executive ( Recruitment & Operations ),Aspire Group of Services,Lucknow,0-1years,140000 - 229999 INR,Salary: 14000/- per month (Gross) ; Other benefits: Statutory + Leave Encashment + Yearly bonus. |   |  Job specifications / Eligibility criteria: |   |  Experience: 0 TO 01 Years |   |  Qualification: Any Graduate. |   |  Work location: ALL OVER LUCKNOW |,HrExecutive|Officer|Assistant|Backend|OperationsExecutive|
Ecommerce Operations Specialists,EMVEE Information Technologies Private Limited,Chennai|Coimbatore,2-12years,Not Specified,Looking for   Ecommerce Operations Specialists |,EcommerceOperationsSpecialists|
Ecommerce Operations Specialists,EMVEE Information Technologies Private Limited,Bengaluru/Bangalore|Pune,2-12years,Not Specified,Looking for   Ecommerce Operations Specialists |,EcommerceOperationsSpecialists|
GAT/DAT/Production/quality/maintenance trainee engineer fresher and experience.,Aspire Holidays,Pune,0-5years,200000 - 450000 INR,Profile : GAT/DAT/Production/quality/maintenance trainee engineer fresher and experience. |    B-tech/mechanical/automobile/E&TC/electrical engineer. |    |,GAT/DAT/Production/quality/maintenancetraineeengineerfresherandexperience.|
Part Time Work@Home Data Entry Work / Home Based Work earn upto 6k weekly,Carepro Global,Bengaluru/Bangalore|Chennai,0-3years,Not Specified,"Urgently required Data Entry Operator,computer Operator |  Computer / Laptop Or Android Phone Is Compulsory . |  Basic Computer Knowledge. |  Freshers are Welcome |  No Target |  Age Limit 18 to 45 |  No Work Pressure |   |  Part Time Jobs |  What’s app-- |  9870451895",DataEntry|Dataentryoperator/freshers|housewifes|graduate/postgraduate/ba/bca/bba/bcom/mba/mca/mtech/workingprofession/IT/nurses|ComputerOperator|
Clinical Operations Manager/Lead,Angel And Genie,Bengaluru/Bangalore|Gurgaon/Gurugram,1-4years,Not Specified,"Ownership (Clinical Services) for the assigned project/s |  -	Single Point of Contact - Clinical Services for the assigned project/s |  -	Coordinate with Business Success, Pathways, Product, Data Analytics, Clinical Performance and other teams for implemen",Mha|Mbbs|Bds|Bams|Bpt|
"Operations Executive, Hyderabad (Narsingi), Exp-1-3yrs- Female candidates Salary 15-20K",Waylink Pitstop Solutions Private Limited,Hyderabad/Secunderabad,1-3years,Not Specified,"Operations Executive, Hyderabad (Narsingi), Exp-1-3yrs- Female candidates Salary 15-20K",attendsmeetings|Organisemeetings|OperationsManagement|operations|OperationsExecutive|
GAT/DAT/Production/quality/maintenance trainee engineer fresher.,KUBAULI AGRO PRIVATE LIMITED,Pune,Fresher,180000 - 220000 INR,"Dear Candidate, |   Profile : GAT/DAT/Production/quality/maintenance trainee engineer fresher. |    B-tech/mechanical/automobile/E&TC/electrical engineer.",GAT/DAT/Production/quality/maintenancetraineeengineerfresher.|
Brand Executive,Align Services,Chennai|Mumbai|MumbaiCity|NaviMumbai|Thane,2-4years,Not Specified,"Your duties include performing research on competition in the market, developing campaigns and marketing strategies, liaising between creative and account departments, and overseeing the design and implementation of new brand concepts.",BrandExecutive|BrandManager|
Field Operation Executive,Aspire Group of Services,NaviMumbai,1-5years,140000 - 180000 INR,Experienced Candidate with Delivery Boy Handling Supervisory role.  |  Follow proper channel for daily Operations & escalations |  Workforce planning and Recruitment of Delivery boys whenever required |  4 Wheeler License Compulsory,FieldSupervisor|FieldSales|DeliveryFieldBoys|DeliveryFieldBoys|
Operations Manager / Executive,Synchron Global Onesource Private Limited,Delhi|Gurgaon/Gurugram,2-9years,300000 - 1000000 INR,"The specific duties of an Operations Manager include formulating strategy, improving performance, procuring material and resources and securing compliance. You should be ready to mentor your team members, find ways to increase quality of customer.",OperationsManager|OperationsHead|BranchManager|BranchOperationsManager|Ops|AssistantManager|OPSManager|OperationsExecutive|
