jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Back Office Support,Scan Infotech Private Limited,MumbaiCity,0-2years,Not Specified,Back Office with good knowledge in Excel - Elphinstone Road,Hlookup|Pivot|Vlookup|
Urgent Opening For MIS Executive,Aspire Group of Services,Lucknow,0-1years,Not Specified,"Maintaining data in Excel (includes Formula (Sum, count, if), Pivot Table ,H-Look Up, V-Look Up. |    Typing in the English language without spelling mistakes. |    Good Knowledge of MIS queries.",MisExecutive|MISReporting|Vlookup|Excel|
"Business Analyst- Work From from Home,BPO experienced",Smart Solution,Bulandshahr|Burdwan,0-5years,200000 - 600000 INR,Work From Home/Online Jobs,CommunicationSkills|SpokenEnglish|Pivottable|WorkFromHome|Vlookup|operator|
Junior Accounts Assistant | Thane | Work from office,Orcapod Consulting Services Private Limited,Thane,1-3years,100000 - 200000 INR,Experience: - 6 months 2 years |  Qualifications: |  B. Com from a Good University. 65% Plus marks in Xth and XIIth standards |  Competencies: |  1. Capability to work with the Finance team |  2. Understanding of Finance and controls of good companies |,Accounts|Hlookup|Vlookup|Excel|
Computer Operator - 10th/12th Fresher Apply Now,Aspire Group of Services,Kanpur|Lucknow,0-1years,100000 - 200000 INR,"Maintain database on regular basis. |  Good knowledge of MS Office Word, Excel. Must have good command over excel - V lookup, Hookup, overall formulas in excel. |  Knowledge of internet and safe browsing practices |  Either experience as a computer operator. |",DataEntry|MsExcel|DataManagement|Vlookup|
MIS Executive,Divo Tv Private Limited,Chennai,1-4years,Not Specified,Prepare MIS Reports |  Data analysis |  coordination & report submission,PivotTable|MisExecutive|Pivot|MsExcel|Macros|Vlookup|AdvancedExcel|Excel|
MIS Executive,Metro Jobs Consultants,Noida,1-3years,Not Specified,Position: MIS Executive |  Exp: 1-3 Yrs Exp in same profile. |  Job location: Noida Sector-68 |  Salary: 15k-20k per Month (No bar for deserving candidates) |,Mis|Hlookup|PivotTable|Sumifs|Filters|MisExecutive|Excel|Vlookup|Macros|AdvancedExcel|
Back End Executive,Sumedha Management Consultancy,Delhi,4-7years,210000 - 370000 INR,"MIS Executive Job Description- |    We are searching for an innovative, well-organized MIS Executive to join our growing company. The MIS Executive's responsibilities include designing and developing computer systems on time and to specifications, develop",ReportingAnalyst|DataProcessing|H-lookup|MisExecutive|DataManagement|Vlookup|Excel|AdvancedExcel|
Admin Executive,Sellcraft Global Solutions Private Limited,Rajkot,3-10years,240000 - 300000 INR,Good Communication & coordination skills are basic need of Admin executive.,Hlookup|PivotTable|AdvancedExcel|Vlookup|Excel|
"Process Analyst, Payment Process, Account Payable & Recivable Process @Location Hyderabad",Sumedha Management Consultancy,Hyderabad/Secunderabad,1-4years,Not Specified,"Responsible for monthly invoice analysis, validation, and first-level approval on telecom invoices. |     Provide prompt approval and vendor escalation to streamline invoice process",TelecomExpenseManagement|PivotTables|VLOOKUP’sandvariancereporting)|AccountsPayable|AccountsReceivable|GeneralLedger|InvoiceProcessing|MicrosoftExcel|Ar|
Back office-MIS Executive,Ultra Media & Entertainment Private Limited,Delhi,4-7years,210000 - 370000 INR,"MIS Executive Job Description- |     We are searching for an innovative, well-organized MIS Executive to join our growing company. The MIS Executive's responsibilities include designing and developing computer systems on time and to specifications, develop",ReportingAnalyst|DataProcessing|H-lookup|MisExecutive|DataManagement|Vlookup|Excel|AdvancedExcel|
MIS Executive,Scan Infotech Private Limited,MumbaiCity,2-4years,300000 - 400000 INR,"1. Well versed with handling seller flex account. |   2. Well versed with uploading products on B2C e-commerce platforms like flipkart, amazon, e-bay, snapdeal, etc. |   3. Well versed with promotional schemes of such platforms.",MisExecutive|lookup|Hlookup|ConditionalFormatting|DataValidation|mid|left|right|concatenate|count|countif|if|dynamiccharts.|Vlookup|
Back Office Executive / MIS Executive - Airoli (Only Males),Growell H R Solutions Private Limited,NaviMumbai,0-2years,Not Specified,Looking for Back Office Executive / MIS Executive based at Airoli,Hlookup|Pivot|Vlookup|
ATM Operations,Scan Infotech Private Limited,Bengaluru/Bangalore,1-2years,Not Specified,-	Good at co-ordination  |      -	Good communication Skills |      -	Practical knowledge of working on excel and working on look up and pivot table |      -	Able to support for billing and generate invocies |      -	Ability to speak in Hindi/ Tamil & English (knowledge of Hindi,Hlookup|PivotTable|andAdvancedExcel|Vlookup|
Inventory Management,Crescent Electronics Private Limited,NaviMumbai|Thane,0-2years,Not Specified,Looking for Inventory Operation Management Executive for Airoli Location.,PivotTable|Hlookup|MisExecutive|Vlookup|AdvancedExcel|
Excel Experts,Divo Tv Private Limited,Ahmedabad,1-5years,Not Specified,"Must know Vlookup, Hlookup, Pivot table, Formulas, Add-in. |",DataEntry|Hlookup|PivotTable|MisExecutive|Pivot|Lookup|Vlookup|AdvancedExcel|
Accountant Executive,Novateur IT Technologies India Private Limited,Chennai,0-2years,Not Specified,"Extensive usage of Ms Excel(AGgregate function, vLookup,pivot table, Macros MIS reporting using Ms Excel) |  Knowledge in Tally |  should have strong analytical skill",Mis|MsExcel|Macros|
Data Analyst | MIS Executive | Operations Executive in Bangalore Ct: 99168.39275,Early World HR Solutions,Bengaluru/Bangalore,1-6years,Not Specified,"Skills : Data Analyst, MIS , Operation Executive , MIS Reporting, Ecommerce, Catalogue , Logistics, Vlookup, Hlookup, Pivot table, Formulas, VBA",MisReports|ManagementInformationSystem|MSExcelKnowledge|MISReporting|MisExecutive|Catologur|CallCenterExecutive|PricingAnalyst|Ecommerce|Retail|Vba|AdvancedExcel|OperationsExecutive|Vba|
Excel Expert,Diraa HR Services,Hyderabad/Secunderabad,2-4years,Not Specified,Position:Contract |  Location:Hyderabad |  Company:MNC |  Notice:15 Days,PivotTables|Sumif|Formulas|CellformattingVlookup|MsExcel|Macros|Macros|
Retail Data Management Executive-MIS,Norwin Technologies India Private Limited,Gurgaon/Gurugram,2-3years,Not Specified,ve for a etail Industry In Gurgaon. Only Gurgaon candiate May apply. Telephonic Interview on tommorrow and day af early world HR Solutionster tommorrow. Please send ur Cv to [HIDDEN TEXT] or clall at 9311870838,RetailMIS|
Visual Basic,Aspire Group of Services,Coimbatore,0-2years,Not Specified,"microsoft visual basic-excel,ms access,word,powerpoint,ms excel(vlookup,h lookup,pivot table)",VisualBasic6.0|VisualBasic|Asp|VB|
Urgent requirement for Reporting and Monitoring analyst_Chennai,Ziatech solutions,Chennai,1-4years,Not Specified,Work Location: Chennai |  Two way cab facility |  PF & gratuity benefits |  Health insurance,MisReports|MsExcel|
