jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Artificial Intelligence Product Designer,Adil Muhammed Rafeek (Proprietor of Edexel),Bengaluru/Bangalore,1-10years,Not Specified,We are looking for Artificial Intelligence Engineer to our team. He will be Responsible for editing and updating the AI content which has already been created and will be the head of the AI team creating the product. |    |,Nlp|Pca|
"Software Engineer NLP, Machine Learning",Global Technologies,Bengaluru/Bangalore,7-17years,Not Specified,"6 years of experience in NLP and machine learning. |  Proficiency in Python (experience with Scala is a plus) |  Hands on experience with NLP tools (NLTK, Spacy, Stanford CoreNLP, etc) |  Experience with deep learning frameworks (PyTorch or TensorFlow) |   |",Nlp|MachineLearning|Python|Scala|Pytorch|Tensorflow|
Machine Learning Engineer,HR Factor,Bengaluru/Bangalore,2-9years,500000 - 1000000 INR,"	Minimum 1 years of experience in ML projects |  	Minimum 1 years of development experience in Python |  	Minimum 1 years of experience in Deep Learning, NLP etc |  	Candidate must be okay for Hacker Rank test.  |  	30 days and less notice period only |",Pytourch|MachineLearning|DeepLearning|Nlp|Tensorflow|
Machine Learning-Lead --Chennai : -Immediate Opening with our Top MNC Client Chennai  Location.,Future Focus Infotech Private Limited,Chennai,5-15years,Not Specified,Machine Learning-Lead --Chennai : -Immediate Opening with our Top MNC Client Chennai  Location.,MLDataSciencewithNLP|SparlScala|Tensor|
MLOps Engineer,Pozent Corporation,Chennai,5-8years,Not Specified,MLOps Engineer with 5-8 years of experience who will be responsible for taking Data Science models.,MLops|Ai|Devops|AWS|Nlp|Python|Docker|
Hiring Data Science Machine Learning Trainer,Synergistic Compusoft Private Limited,Remote,4-12years,Not Specified,"We are looking for Data Science Machine Learning Trainers |  Trainer who knows NLP and is experienced in the field and who has a coding background in python Junior. |  Experienced in NLP, Python, Coding |",Nlp|Python|Coding|
Senior NLP Engineer,Expertia Ai Technologies Private Limited,Hyderabad/Secunderabad,4-9years,Not Specified,"TurboHire.co is creating an Intelligent Recruitment Platform to enable Faster and Better decisions about Professional Talent. As a funded company, we are building an organization for success and global growth and Marketing plays a pivotal role in suc",TORCH|Nlp|Azure|AWS|Tensorflow|Java|Sql|PYTHON|MONGODB|Nosql|
Software Engineer (Chatbot),Novartis Healthcare Private Limited,Mumbai|MumbaiCity|NaviMumbai|Thane,3-5years,Not Specified,"Experience with NLP cloud platform & local modelling. |  Familarity with JAVA,Python,GIT. |  Experience with open-source ML toolkits suchTensorFlow, Caffe, MLlib etc |  Experience using and building upon existing chatbot frameworks, familiarity with intent-ba",SoftwareEngineer|Chatbot|Nlp|
Data Scientist,Novartis Healthcare Private Limited,Bengaluru/Bangalore,4-10years,Not Specified,"Looking for Data Scientist Role for reputed IT Company.  |   |  Required Skills: Data Science, Machine Learning, Deep Learning, Python, NLP |  Desired Skills: Computer Vision",Python|Sql|DataScience|MachineLearning|DeepLearning|Nlp|Java|C|Hadoop|
Procurement Data Scientist - NLP,Red Bixbite Solutions Private Limited,Hyderabad/Secunderabad,15-20years,Not Specified,"NLP, Data Scientist",Nlp|DataScientist|
Machine Learning Data Science trainer,Novartis Healthcare Private Limited,Bengaluru/Bangalore|Delhi,4-9years,300000 - 600000 INR,Machine learning /Data science trainer who knows NLP and is experienced in the field and who has a coding background in python. |   |  Desirable candidates share your Profile on [HIDDEN TEXT],MachineLearning|Nlp|Coding|Python|DataScience|
Data Scientist,C P Careers Private Limited,Hyderabad/Secunderabad,6-10years,1000000 - 2000000 INR,"20+ brands catering to 50+ disease areas! The team of Novartis specialists within Insights & Analytics are |  on a data and digital transformation journey, leveraging analytics to generate actionable insights for |  Novartis medicines.",PredictiveAnalyticsandModeling|StatisticalModeling|R|CustomerSegmentation|DataScience|DataScientist|MachineLearning|Python|Nlp|NaturalLanguageProcessing|DecisionTrees|
Data Scientist,Best infosystems Ltd,Pune,3-7years,Not Specified,"We are looking for a candidate whose primary focus will be in applying Natural Language Processing (NLP) AI techniques, doing machine learning, and building high-quality prediction systems to classify data.",R|Nlp|python|Eda|
Group Lead,Novartis Healthcare Private Limited,Hyderabad/Secunderabad,10-16years,Not Specified,"Group lead, NLP, Natural language processing.",Nlp|NaturalLanguageProcessing|
