jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Hardware/ Networking Laptop or Desktop Support Bpo Nikita,White Horse Manpower Consultancy Private Limited,Bengaluru/Bangalore,2-6years,Not Specified,"Hardware/ networking/ Laptop/ desktop/ OS/ VPO/ Blackberry /or System, Product, Process Knowledge",CallCentre|VPO|Product|Bpo|HardwareNetworking|TechnicalSupport|LaptopSupport|DesktopSupport|Os|Blackberry|System|
Tsr Csr  Bpo Macintosh Hardware Support Salary Upto 4Lacs Call Nisha@9972020040,White Horse Manpower Private Limited,Bengaluru/Bangalore,0-5years,140000 - 400000 INR,"•         Excellent Soft Skills•         Hardware/ networking/ Laptop/ desktop/ OS/ VPO/ Blackberry /or System, Product, Process Knowledge•         Process Expert - Knowledge & Delivery in BPO/ Call Center/ Call Centre",Hardware/networking|VPO|Product|Process|Bpo|CallCenter|CustomerSupportVoiceProcess|NightShift|Laptop|Desktop|Os|Blackberry|System|
Computer Hardware Support in a BPO Call Nisha 9972020040,White Horse Manpower Private Limited,Bengaluru/Bangalore,1-4years,160000 - 420000 INR,Candidate should possess excellent oral and written communication skills•         Candidate with good customer service skills would be preferred•         Candidate should have 0-5 year of experience in Customer Support Voice Process.•         Prio,ComputerHardwareSupport|Hardware|Bpo|CallCenter|CustomerSupport|VoiceProcess|TechnicalSupport|Networking|
Technical Support/Networking Hardware/Customer Care/International BPO/Call Centre,Transformcx,Gurgaon/Gurugram,1-6years,250000 - 310000 INR,We have an urgent hiring for Technical support Executives for international BPO in Gurgaon- |   -Excellent comms required |   -Btech/BE Graduate with Tech Support Experience |   -Salary upto 25K CTC as per skillset/5 days working |   -Please call us 8595728636,Hardware|CustomerSupport|Voicesupport|NonVoiceBpo|CallCenterExecutive|TechnicalSupport|Networking|
Hardware Engineer (Freshers) Job In Delhi,Alpha Tech Solutions,Delhi,0-2years,150000 - 250000 INR,Hardware Engineer,HardwareEngineer|DesktopSupportEngineer|DesktopEngineer|CustomerSupportEngineer|Networkengineer|
Support Engineer/ Network Support engineer/Hardware & Networking support enginee,Synersoft Technologies Private Limited,Ahmedabad,1-9years,Not Specified,We have an opportunity for Support Engineer profile in our company for Ahmedabad location,SupportEngineer|HardwareAndNetworking|NetworkEngineer|NetworkAdministrator|Systemadministrator|
Hardware Engineer (Freshers) Job In Bangalore,Alpha Tech Solutions,Bengaluru/Bangalore,0-2years,150000 - 250000 INR,Hardware Engineer,HardwareEngineer|DesktopSupportEngineer|DesktopEngineer|CustomerSupportEngineer|Networkengineer|
Hardware & Networking Engineer,Riju Karan (Proprietor Of Toyota Climax India),Ahmedabad,0-3years,200000 - 350000 INR,We are looking for Hardware & Networking Engineers.,ITTeamManagement|TelephonicInstruments|Hardware|HardwareNetworking|HardwareMaintenance|Networking|LaptopSupport|NetworkSupport|HardwareSupport|SystemSupport|ServerSupport|DesktopSupport|NetworkMaintenance|Database|
Desktop Engineer,Fazo Software,Chennai,0-1years,Not Specified,Desktop Support Engineer. |  Fresher. |  Immediate Joining. |  Salary 10000,HardwareEngineer|DesktopSupportEngineer|HardwareEngineerHardware|Freshers|Undergraduates|GraduateFresher|Graduates|DesktopEngineer|CustomerSupportEngineer|Networkengineer|Networking|Lan|Wan|Routers|NetworkAdministrator|Storage|
Hardware Engineer (Freshers) Job In Kolkata,Alpha Tech Solutions,Kolkata,0-2years,150000 - 250000 INR,Hardware Engineer,HardwareEngineer|DesktopSupportEngineer|DesktopEngineer|CustomerSupportEngineer|Networkengineer|
Technical Support Engineer Desktop Support,Roundworld Immigration Private Limited,Delhi,1-4years,150000 - 200000 INR,"The Support Analyst is responsible for providing support to server infrastructure, LAN WAN networks and VMWare by answering questions or resolving problems in person, via telephone or from a remote location.",Fmsengineer|DesktopSupportEngineer|Hardwareengineer|Hardwarenetworkingmale|DesktopEngineer|Desktopsupport|CustomerSupportEngineer|NetworkEngineer|ITSupport|
Hardware Engineer (Freshers) Job In Delhi,Magna India Services,Delhi,0-2years,150000 - 250000 INR,Hardware Engineer,HardwareEngineer|DesktopSupportEngineer|DesktopEngineer|CustomerSupportEngineer|Networkengineer|
Service Desk Analyst US Voice For Pune / Gurgaon (CALL  Ankita 9999636969 ),Jobs Expert Private Limited,Delhi|Pune,1-11years,300000 - 600000 INR,Service Desk Analyst US Voice For Pune / Gurgaon (CALL  Ankita 9999636969 ),Helpdesk|Servicedesk|ActiveDirectory|AD|Ads|Troubleshooting|Installation|Hardware|ITSupport|RemoteSupport|Technicalsupport|ItHelpdesk|Dns|DhcpServer|DHCP|Ccna|CiscoCertifiedNetworkAssociate|HardwareNetworking|Configuration|ApplicationSupp|
job opening for Hardware engineer job& networking Engineer fresher job Mumbai,Magna India Services,MumbaiCity|NaviMumbai|Thane,0-2years,Not Specified,job opening for Hardware engineer job& networking Engineer fresher job Mumbai,HardwareEngineer|DesktopSupportEngineer|HardwareTesting|HardwareEngineer|DesktopEngineer|Networkengineer|HardwareTroubleshooting|HardwareAssembling|HardwareInstallation|HardwareAndNetworking|
Hardware Engineer (Freshers) Job In Bengaluru,Jobs Expert Private Limited,Bengaluru/Bangalore,0-2years,150000 - 250000 INR,Hardware Engineer,HardwareEngineer|DesktopSupportEngineer|DesktopEngineer|CustomerSupportEngineer|Networkengineer|
OPENING For IT HARDWARE / IT SOFTWARE / DESKTOP SUPPORT ENGINEER (FRESHERS)  8828603741,Shakun Sharma (Proprietor Of FM Industry),MumbaiCity|NaviMumbai|Thane,0-1years,Not Specified,opening For IT HARDWARE / IT SOFTWARE / DESKTOP SUPPORT ENGINEER (FRESHERS),Resume|biodata|Cv|careerbuidling|jobsearch|PartTimeJob|fulltimejob|Walkin|onlinejob|BankJob|companyjob|jobhiring|hiregoogle|UnderGraduate|Graduate|Hsc|sscpass|CallCenter|Bpo|Outsourcing|Manager|customerservice|Kpo|
US VOICE IT HELPDESK FOR DELHI OR PUNE (CALL - ANKITA 9999636969 ),Shalitin Immigrations LLP,Chennai|Hyderabad/Secunderabad,1-11years,300000 - 600000 INR,US VOICE IT HELPDESK FOR DELHI OR PUNE (CALL - ANKITA 9999636969 ),ServiCeDesk|HelpDesk|Supportanalyst|ItHelpdesk|TechnicalHelpdesk|ApplicationSupport|L2Support|ITSupport|Technicalsupport|Dns|Ccna|HardwareNetworking|TroubleshootingRouting|
Hardware Engineer,Star Tech,Jaipur,0-1years,210000 - 350000 INR,Urgently Hiring For Hardware Engineer  |  Freshers Can Also Apply,HardwareEngineer|DesktopSupportEngineer|DesktopEngineer|CustomerSupportEngineer|Networkengineer|Networking|
"IT Engineer reqd in Canada, Singapore, Australia",Riju Karan (Proprietor Of Toyota Climax India),Canada|Singapore,2-5years,4500000 - 6000000 INR,"IT Engineers are high-level IT personnel who design, install, and maintain a company’s computer systems. They are responsible for testing, configuring, and troubleshooting hardware, software, and networking systems to meet the needs of the employer.",NetworkingManager|DesktopSupportEngineer|HardwareEngineer|ItDevelopment|ItHelpDesk|ItServiceManagement|BugReporting|ItServiceDesk|LaptopSupport|DesktopEngineer|TechnicalSupportEngineer|CustomerSupportEngineer|
URGENT NEED FOR NETWORK SUPPORT ENGINEER TRAINEE,Star Tech,Gurgaon/Gurugram|Noida,Fresher,520000 - 700000 INR,GREETINGS!! |    FROM JGJ  TECHNOLOGIES FOR THE POST OF NETWORK SUPPORT ENGINEER.,NetworkSupportExecutive|VoiceProcess|Hardwarenetworkingmale|NetworkEngineer|Networking|Networksupport|
Hardware & Networking Engineer,Star Tech,Saharanpur,0-4years,200000 - 350000 INR,Requirement of Hardware & Networking Engineer.,Hardware&NetworkingEngineer|HardwareEngineer|DesktopSupportEngineer|CustomerSupportEngineer/Technician|NetworkEngineer|
NETWORK SUPPORT ENGINEER 2020 PASSOUT CAN ALSO APPLY,Magna India Services,Delhi|Noida,0-1years,580000 - 860000 INR,GRAB THE POST OF NETWORK SUPPORT ENGINEER HAVING GOOD COMMUNICATION SKILLS AND GOOD KNOWLEDGE IN NETWORKING AND MAINTAINENCE.,Hardware|NetworkSupport|NetworkEngineer|Routers|
URGENT NEED OF NETWORK SUPPORT ENGINEER 2020 PASSOUT CAN ALSO APPLY,Magna India Services,Delhi|Noida,0-1years,580000 - 860000 INR,GRAB THE POST OF NETWORK SUPPORT ENGINEER HAVING GOOD COMMUNICATION SKILLS AND GOOD KNOWLEDGE IN NETWORKING AND MAINTAINENCE.,Hardware|NetworkSupport|NetworkEngineer|Routers|
