jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Maintenance Engineer,Manheer Singh (Proprietor Of BigBoss Decor),Ahmedabad,1-6years,250000 - 450000 INR,Requirement for Maintenance Engineer.,BreakdownMaintenance|PreventiveMaintenance|Operations|Maintenance|DiplomaEngineering|BE|MaintenanceEngineering|
Electrial Maintenance Engineer,Career Mantra Management Services,Pune,5-10years,360000 - 600000 INR,"|   |  Control and instrumentation (C&I) engineers are responsible for designing, developing, installing, managing and maintaining equipment which is used to monitor and control engineering systems, machinery and processes. Your job is",PLCINSTRUMENTIONMAINTENANCEShareJobLinkonSocialMedia|
Top MNC Required Maintenance Engineer .,Vishvas Gopal Navare ( Proprietor of Vishvas Management Consultants ),Pune|Nagpur,0-2years,220000 - 440000 INR,Direct Joining Available |   Salary 15k to 22k |   BE/Dip any Stream allowed |   More Details Call 9371274040 HR Megha |   Apply Here,MaintenanceManager|MechanicalMaintenance|MaintenanceExecutive|MaintenanceSupervisor|Maintenance|Operation|Service|MaintenanceEngineer|ServiceEngineer|MaintenanceEngineer|
Hardware and Networking maintenance,Sapna Manish Sharma (Proprietor Of JBM India),NaviMumbai,0-1years,120000 - 180000 INR,"1.deal with hardware components (chips, computer systems, motherboard, processor, RAM, circuit boards, modems, external hard disks, printers, keyboard), servers,laptops. |   2.Install antivirus, take daily backup, coordinate with users & outside expert",Juniorsystemadministrator|panvel|newpanvel|kamothe|kalamboliarea.|HardwareAndNetworking|NetworkAdministrator|SystemAdministrator|
Mechanical Maintenance Engineer,2COMS Consulting Private Limited,Hyderabad/Secunderabad,1-5years,250000 - 350000 INR,Requirement for Mechanical Maintenance Engineer.,MechanicalMaintenance|PreventiveMaintenance|Maintenance|MaintenanceEngineering|
Technician cum Engineer,C A. Galiakotwala And Company Private Limited,Indore,4-8years,Not Specified,"Job Profile: - Responsible for business development in allocated area by live demonstration, technical discussion etcShould have hands on experience of Cold Welding compoundsWilling to travel 15-20 days in a monthGood in communication skills an",TechniciancumEngineer|
Maintenance Manager,C A. Galiakotwala And Company Private Limited,Raigarh,15-17years,Not Specified,|   |  We are looking for a Maintenance Manager who would be responsible to control the overall functioning of the maintenance of the plant,Maintenance|chemicalmanufacturing|Ehs|SAP|
Electrical Maintenance,Sowri Consultancy,Mumbai,1-6years,110000 - 350000 INR,Electrical Maintenance Engineer - Plant,ElectricalMaintenance|Repair|Maintenance|Troubleshooting|maintaininggrounds|preventiveMaintenance.|Installation|replacingparts|PowerTools|
Maintenance Engineer,Freelancer - Purushottam Munjajirao Dhutraj,Ahmedabad|Silvassa,5-8years,500000 - 700000 INR,"looking for Mechanical, Electrical and electronic engineer having good exp in maintenance, production,quality , TPM, TQM, lean Management, team leader  and should have good technical knowledge.",Mechanical|Electrical|maintenance|Production|QualityControl|LeanManagement|MaintenanceEngineer|
SAP Plant Maintenance,Enpro Enviro Tech And Engineers Private Limited,Coimbatore|Erode,1-3years,220000 - 330000 INR,IMMEDIATE JOINER  |  ROLE: IMPLMENTATION |  SHOULD HAVE WORKED ATLEAST  2 SUPPORT PROJECT  |  READY  TO RELOCATE COIMBAOTRE IMMEDIATE,SapPlantMaintenance|SapPmConsultant|
Maintenance Supervisor,Career Mantra Management Services,Kolkata|Mumbai,1-11years,2360000 - 4210000 INR,"Maintains systems and equipment by completing preventive maintenance schedules; restoring, repairing, rebuilding, or replacing faulty or inoperative components and parts; supervising staff.",MaintenanceSupervisor|MaintenanceTechnician|Supervisor|SiteSupervisor|Technician|Foreman|ElectricalSupervisor|Incharge|ProductionSupervisor|Teamleader|
MANAGER MAINTENANCE,A V Immigration And Careers Consultancy Private Limited,Surat,5-10years,Not Specified,Looking for MANAGER MAINTENANCE,MaintenanceManager|SHIFTPLANNING|Maintenance|
MNC Required  Quality Engineers /Mechanical Maintenance Engineers,A V Immigration And Careers Consultancy Private Limited,Hyderabad/Secunderabad|Pune,3-5years,229999 - 540000 INR,Requirement Mechanical engineers For MNC PVT Ltd. Companies |    Direct Joining Available |    Post:Quality & Maintenance Engineers |   Salary 28k to 30k  |  Education:BE/Dip any Stream |    Any Passout Year Can apply |    More Details |     9371274040  |     HR Megha |,Plc|Transportation|SupplyChainManagement|BreakdownAnalysis|UtilityMaintenance|PlantManager|SCADA|plantaAutomation|
Aircraft Maintenance Engineer (Mechanical) Australia,Unique Management Consultants,Australia,3-8years,Not Specified,"Inspects, tests, repairs and installs aircraft hydromechanical and flight system components and aircraft engines, subassemblies and components. Registration or licensing may be required.",AircraftMaintenanceEngineer|Repairs|Installation|aircraftengines|electricalcircuits|
Aircraft Maintenance Engineer (Mechanical) Australia,Freelancer - Purushottam Munjajirao Dhutraj,Australia,9-14years,Not Specified,"Inspects, tests, repairs and installs aircraft hydromechanical and flight system components and aircraft engines, subassemblies and components. Registration or licensing may be required.",AircraftMaintenanceEngineer|Repairs|Installation|aircraftengines|electricalcircuits|
"crane maintenance supervisor,",The NaukriWala,Gulf,5-15years,Not Specified,Required Crane / Hoist Maintenance Supervisor for Abu Dhabi,cranemaintenance|hoistmaintenance|cranemaintenancesupervisor|
Electrical Maintenance Manager,Turbo Packers,Hyderabad/Secunderabad|Mumbai,3-13years,2270000 - 3929999 INR,Maintains electrical systems by providing electrical power and equipment; offering engineering support; managing staff,ElectricalMaintenanceManager|ElectricalMaintenance|Technician|Fitter|ItiElectrician|ElectricalTechnician|Mechanic|ElectricalSupervisor|Iti|Electrician|
Electrical Maintenance Engineer,Enpro Enviro Tech And Engineers Private Limited,Pune,2-4years,200000 - 330000 INR,Requirement for the position of Maintenance Engineer.,ElectricalMaintenanceEngineer|ElectricalMaintenance|
Ice Cream Production Company,Ambe Consultancy Services Private Limited,Kolkata|Hooghly,0-3years,120000 - 220000 INR,Ice Cream Production Company,Packaging|Picker|Packers|
SHIFT MAINTENANCE / FITTER,Career Mantra Management Services,Surat,2-3years,Not Specified,Looking for SHIFT MAINTENANCE / FITTER,SHIFTMAINTENANCE|Fitter|
Electrical Maintenance Technician require for Qatar,Startech Placement Services,Qatar,10-20years,Not Specified,10 yrs maintenance exp in O&G,HT/LT|Motor|Mcc|Acb|Vcb|Mcb|Switchgear|Panel|Iec|IEEE|ANSI|nec|Kv|KVA|Transformer|Power|Substation|Ptw|LOTO|Isolation|Circuitbreaker|inductionmotor|
Opening for Experience for the post Shift Incharge,Adot Consultancy,Pune|Nagpur,5-10years,229999 - 440000 INR,Management (Department /Plant ) |  Post : Shift Incharge |  Salary : 2.4 To 4.5 L.P.A |  Experience :5 to 10 Years |  Interested Candidate Apply Here |    For More Details Call Us HR MEGHA   9371274040,Management|shiftworkingotherskills|
Maintenance Engineer,Freelancer - Purushottam Munjajirao Dhutraj,Pune,3-5years,Not Specified,Maintenance Engineer,MaintenanceManager|MechanicalMaintenance|MaintenanceExecutive|MaintenanceSupervisor|MaintenanceEngineer|ServiceEngineer|
