jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Associate Manager – Financial Planning and Analysis.,C P Careers Private Limited,Mumbai|Pune,2-6years,500000 - 900000 INR,"Budgeting & Forecasting & MIS/ Management Reporting. |  CA with post qualification exp of 2+yrs from CA firm or corporate firms. |  Assist with the below. |  Revenue and ME close. |  Budgeting and forecasting. |  Monthly management reporting–Risk,CapEx,IT,etc.",Finance|FinancialPlanning|FinancialAnalysis|Budgeting|Forecasting|MISReporting|MISReporting|CorporateAccounting|
Manager MIS - CA Inter,Comfyi Solution,Chennai,4-8years,600000 - 700000 INR,Hiring for Manager MIS,Mis|GeneralAccounting|ManagementInformationSystem|Finance|Budgeting|ManagerMIS|
Financial Planning Manager (Sales)/Hiring for Abroad,Adal Immigrations LLP,Australia|Canada,2-7years,2000000 - 5000000 INR,Responsible for cross-sell/ up-sell within the allocated customers.,FinancialPlanningManager|FinancialPlanningConsultant|FinancialServiceManager|PlanningEngineer|InsuranceSalesOfficer|FinancialOfficer|FinancialServiceConsultant|
Sales Executives (Work From home)---Sal 18k-25k and attractive incentive.,Wright Placements,Karnal|Kurukshetra,0-3years,220000 - 430000 INR,"Promote company products and services to customers and negotiate contracts with the aim of maximising profits. Salaries are often enhanced by a good benefits package, including commission-based earnings, bonuses, lunch and allowances.",FinancialAnalyst|FinancialPlanning|BusinessAnalyst|
Urgent Hiring For Finance Executive Freshers,World Overseas Immigration,Cochin/Kochi/Ernakulam|Thiruvananthapuram/Trivandrum,Fresher,250000 - 480000 INR,"The role of the Finance Officer involves providing financial and administrative support to colleagues, clients and stakeholders of the business. It’s a role that may attract applicants keen to move up the financial corporate ladder; And Others.",FinanceAssistant|FinanceManager|FinancialAnalyst|FinancialController|FinancialPlanning|FinancialAnalysis|BusinessPlanning|
Financial Analyst settle in Canada under PR visa,A V Immigration And Careers Consultancy Private Limited,Canada,3-11years,3750000 - 5260000 INR,"Evaluate financial reporting systems, accounting procedures and investment activities and make recommendations for changes to procedures, operating systems, budgets and other financial control functions to senior managers and other department or",Canada|Australia|Europe|UnitedStates|USA|Germany|World|Overseas|Services|FinancialAnalyst|BusinessAnalyst|FPA|Forecasting|FinanceManager|FinancialPlanning|FinanceAnalyst|
Chartered Accountant - Australia/Canada,A V Immigration And Careers Consultancy Private Limited,Australia|Canada,3-8years,2000000 - 3200000 INR,As a chartered accountant you will be one of a group of professionally qualified accountants and your services will be very much in demand.,CharteredAccountant|TaxPlanning|RiskAnalysis|FinancialPlanning|FinancialStatements|Forecasting|
Chartered Accountant - Australia/Canada,A V Immigration And Careers Consultancy Private Limited,Australia|Canada,3-8years,2000000 - 3200000 INR,As a chartered accountant you will be one of a group of professionally qualified accountants and your services will be very much in demand.,CharteredAccountant|TaxPlanning|RiskAnalysis|FinancialPlanning|FinancialStatements|Forecasting|
Chartered Accountant - Australia/Canada,A V Immigration And Careers Consultancy Private Limited,Australia|Canada,9-14years,2000000 - 3200000 INR,As a chartered accountant you will be one of a group of professionally qualified accountants and your services will be very much in demand.,CharteredAccountant|TaxPlanning|RiskAnalysis|FinancialPlanning|FinancialStatements|Forecasting|
Chartered Accountant - Australia/Canada,A V Immigration And Careers Consultancy Private Limited,Australia|Canada,9-14years,2000000 - 3200000 INR,As a chartered accountant you will be one of a group of professionally qualified accountants and your services will be very much in demand.,CharteredAccountant|TaxPlanning|RiskAnalysis|FinancialPlanning|FinancialStatements|Forecasting|
