jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Electrical Engineer / Electronics Engineer,The NaukriWala,Pune|Nagpur,0-2years,180000 - 200000 INR,Requirement for the position of Production / Quality Engineer.,ElectricalEngineer|ElectronicsEngineer|ProductionEngineer|QualityEngineer|
Vacancy for Electronics Engineer,Sri Balaji Associates,Mumbai|Thane,2-3years,180000 - 280000 INR,"Fans & Motors manufacturing company at Vasai having a vacancy for Electronics Engineer |   |  Diploma in Electronics, should have 2 to 3 years experience in Electronic Components",DiplomaInElectronics|SolderingPCBA|SchematicDiagram|
Electrical & Electronics Engineer,Sapna Manish Sharma (Proprietor Of JBM India),Chennai,1-6years,250000 - 450000 INR,Requirement for Electrical & Electronics Engineer.,ElectricalMaintenance|ElectronicsEngineering|Hmi|Plc|InstrumentationEngineering|Electricals|Design|TelecomEngineering|Manufacturing|Production|powercontrol|Maintenance|SCADA|ElectricalEngineering|ElectricalElectronics|Quality|
Electronics Engineer,Riju Karan (Proprietor Of Toyota Climax India),Pune,1-5years,250000 - 450000 INR,Requirement for the post of Electronics Engineer.,ElectronicsEngineer|
Electrical Engineer Electronics Engineer,Hopes Technology,Chennai,0-5years,360000 - 770000 INR,"CT.GAYATHRI.8940337863.We are urgently requirement wanted for fresher/experience. Researching, interpreting, and applying information. developing solution, Electrical engineer to be technically minded. free food and accommodation also provided.",ElectricalEngineer|ElectricalDesignEngineer|Electricalincharge|Mechanicalengineer|Mechanical|Electricalofficer|ElectricalMaintenance|Electricalexecutive|
Electronics Engineer,JDC Recruitment Services,Kolkata|Mumbai,2-6years,450000 - 750000 INR,"Circuit Designing, Arduino, PIC Microcontroller, AVR Microcontroller, C, PCB designing, Oscilloscope, Content Writing, Power Electronics, Good Programming Skills",ElectronicsEngineer|ElectronicsCircuits|
Electronics Engineer,Yashodhara Management And Company,Mumbai|MumbaiCity|NaviMumbai|Thane,Fresher,250000 - 450000 INR,"Urgent Job Vacancy For Electronics  Engineer, Required ITI/Diploma Candidate, Fresher candidates can apply. |  salary start from 12k to 25k |  interested candidate can call on 9168943910 |  send ur resume on [HIDDEN TEXT] |",ElectronicsEngineer|
Electrical and Electronics Engineer,MS Staffing,Pune,0-5years,220000 - 330000 INR,"We Have an urgent Job Opening For Electrical and Electronics Engineer |   Gender - Male / Female |   Experience : 0 to 5 |   location - Bhosari, Chakan,Pune |   Salary Depend on the interview |   for more details please call & visit our office |  7248903232",ElectricalEngineer|ElectronicsEngineer|ElectricalMaintenance|
Electrical & Electronics Engineer,Subrata Mondal (Proprietor Of Cafe Industry),Hyderabad/Secunderabad,0-3years,170000 - 350000 INR,Requirements Electrical/Electronics Engineers.,ProcessInstrumentation|Plc|ElectronicsEngineering|Electronics|AutomationEngineering|Electricals|SCADA|
Electrical Engineer / Electronics Engineer,The NaukriWala,Pune|Nagpur,0-2years,180000 - 200000 INR,Requirement for the position of Production / Quality Engineer.,ElectricalEngineer|ElectronicsEngineer|ProductionEngineer|QualityEngineer|
