jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
International Voice Process,Hucon Solutions India Private Limited,Hyderabad/Secunderabad,1-7years,Not Specified,Looking for someone who has the below. |   |   |  Process- International Voice |   |  Qualification - Any graduate |   |  Experience - 1 to 7 years |   |  Joining - Immediate |   |  Work location -  Hyderabad |   |,InternationalVoice|calling|VoiceProcess|InternationalBpo|
Semi Voice Process,Fazo Software,Chennai,0-1years,229999 - 440000 INR,Semi voice process. |  Salary: 10000 - 18000. |  Night Shift. |  Vacancy for Fresher.,Bpo|VoiceProcess|CallCenter|InternationalBpo|InternationalCallCenter|Voicesupport|Inbound|CustomerSupport|CustomerCareExecutive|Outbound|SemiVoiceProcess|TechnicalSupport|
International Voice / Non-Voice Process,Infyjob Technology Services,Chennai,1-5years,100000 - 350000 INR,Customer Service Representative || Immediate joiner || MNC || Work From Home,InternationalVoiceSupport|internationalnon-voice|Upselling|
Process Associate (International Voice),2COMS Consulting Private Limited,Hyderabad/Secunderabad,0-5years,200000 - 500000 INR,"Hiring for top MNCs in Hyderabad, for BPO (Business Process Outsourcing)services, Which offers a professional work environment, outstanding challenges, industry competitive compensation, accelerated career growth and overseas opportunities.","""Internationalvoiceprocess""|""Internationalprocess""|""InternationalSales""|Customersupport""|""Voiceprocess""|""Customerservice""|""VoiceSales""|""ADP""|""Amazon""|""HSBC""|""Dell""|""Deloitte""|""Regalix""|""C3I""|""Accenture""|""Cognizant""|"
OPENING FOR SEMI VOICE PROCESS,2COMS Consulting Private Limited,Kolkata,1-1years,Not Specified,Hi |   |  Greetings from 2COMS Consulting |  No Registration Charges |   |  Job Title: Hiring for SEMI VOICE PROCESS in MNC |  Qualification: Undergraduate/Graduate/ Post Graduate |  Salary:15000 |  Work Location:KOLKATA |  FRESHER |  Contact Person:POOJA |  Contact No. : 8777090106,BPOCallCentre|EnglishLanguage|HotelManagement|Hospitality|CustomerSupport|
International Voice Process - Kolkata,2COMS Consulting Private Limited,Kolkata,1-5years,Not Specified,Job Title: Customer Support VoiceWork Location: KolkataShift: Rotational ShiftWeek Off: 2 Days rotational Week OffQualification: Undergraduate/ Graduate/ Post GraduateGraduate Candidate should have minimum 9 months Experience in BPO,
Customer Support - Voice Process,Jobs Expert Private Limited,Kolkata,0-5years,150000 - 220000 INR,We are Hiring Freshers For Voice Process Job Role In Renowned BPO ClientJob Role: Voice ProcessResponsibilty:  * Taking Calls and Solving Customer Queries  * 5 days working (rotational 2 days week off)  * Shift : Night rotational shifts,CustomerSupport-VoiceProcess|
Openings for technical Support Voice Process / Enterprise Support,Jobs Expert Private Limited,Gurgaon/Gurugram|Pune,2-9years,300000 - 560000 INR,Openings for technical Support Voice Process / Enterprise Support |   |  Skype Interviews |  CTC- 5lpa + incentives |   |  Sam-9999300435,technicalnalayst|CustomerSupport|Activedirectory|MsOutlook|TSE|TSR|Technicalsupport|TechnicalHelpdesk|Dns|DHCP|Fsmo|ExchangeServer|O365|Ipv4|Ipv6|
Associate Technical Support- International Voice Process(CALL- 8766285530),Wings of Fire,Gurgaon/Gurugram|Pune,1-11years,300000 - 500000 INR,Associate Technical Support-International Voice |  Location: Gurgaon/ Pune |  Qual- Gards/ UG/ Drops outs can apply |  Skills- 1 yr tech support exp in International Voice Process |  Shifts- 24/7 |  CTC- 5LPA + Incentives |  CALL LIPIKA |  8766285530/ 8467054123,TechSupportVoice|Troubleshooting|ActiveDirectory|ServiceDesk|ItHelpdesk|PrinterSupport|SystemAdministration|NetworkSupport|Ccna|ServerSupport|AzureActiveDirectory|ExchangeServer|RemoteSupport|TechnicalHelpdesk|TechnicalSupport|
US&UK VOICE AND NON VOICE PROCESS,2COMS Consulting Private Limited,Coimbatore,0-5years,150000 - 750000 INR,.Freshers with good communication Skills |  .willing to work in Night Shifts |  .Freshers with any degree |  .Five days working & two days off |  .Candidates with experience in International voice calls also can apply |   |,UsProcess|
Hiring for Voice Process Process in MNC,Waterleaf Consultants Private Limited,Kolkata,0-4years,Not Specified,Hiring for Voice Process Process in MNC,"""icse""|""isc""|""cbse""|""convent""|""anglo""|""st""|""christian""|"
Immediate Openings For International Voice  Process.,2COMS Consulting Private Limited,Hyderabad/Secunderabad,1-8years,Not Specified,International Process,InternationalSalesProcess|InternationalVoice|Telesales|CallCenter|Bpo|Telecalling|
Hiring for Voice Process Process in MNC,Arise Solution,Hyderabad/Secunderabad,1-4years,Not Specified,Hi |   |  Greetings from 2COMS Consulting |  No Registration Charges |   |  Job Title: Hiring for Voice Process Process in MNC |  Qualification: Under Graduate/ Graduate/ Post Graduate |  Starts with 3.0 to 4.5 LPA |  Work Location: HYDERABAD |  MINIMUM 1 YEAR EXPERIENCE  |,"""ICSE""|""ISC""|""CBSE""|'CONVENT""|""ST""|""CHRISTIAN""|"
International Voice Process / Fluent English / Medical Billing Process - Ahmedabad,One Degree North Human Resource,Ahmedabad,0-3years,150000 - 300000 INR,Good communication skills in English |   Experience in Medical Billing process has been Eligible. |   Should be able to work with Voice Process. |   For Ahemdabad Candidates only. |   If Someone interested Contact on 9687676593,MedicalBilling|UsHealthcare|MedicalCoding|cashposting|Healthcare|ArCaller|MedicalRepresentative|DenialManagement|Medicalrep|PharmaSales|Territorybusinessmanager|Fieldsalesofficer|USShift|
Hiring  for Technical voice process,White Horse Manpower Consultancy Private Limited.,Bengaluru/Bangalore,0-2years,Not Specified,Hiring  for Technical voice process,VoiceProcess|CustomerSupport|VoiceProcess|Voicesupport|InternationalCallCenter|Bpo|CallCenter|InternationalBpo|Outbound|CustomerCareExecutive|Inbound|TechnicalSupport|TechSupport|
Customer Care Voice Process BPO,Durus Consulting Private Limited,Bengaluru/Bangalore,0-4years,150000 - 420000 INR,For Customer Care Voice Process BPO Call Nisha@8553283338,CustomerServiceExecutive|Inbound|Outbound|Bpo|CallCenter|CSR|TSR|Kpo|TechnicalSupport|
International Non voice Process_Chennai,Hiring Choice Solution,Chennai,0-5years,Not Specified,Openings for International Non voice Process-Chennai( Velacherry)-Immediate Joiners,Nonvoice|Bpo|
