jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
OPENING FOR FRESHERS PYTHON DEVELOPER,Career Mantra Management Services,Mumbai|Pune,0-1years,120000 - 229999 INR,"Post : Python developers |      Salary : 1.8 L.P.A To 2.4 L.P.A. |      Job Location : Pune, Mumbai |      Interested Candidate Apply Here |      For More Details Call Us 7249679203 HR Megha",PythonDevelopers|Java|HTML|CSS|Javascript|MSSQL|
Database Developer,Team Management Services,Pune,3-7years,Not Specified,"The candidate will be looking after designing logical and physical data models along with collaring, preparing, and presenting statistical relevant information.",MsSqlServer|Ssrs|
MSSQL DBA,Simple Logic IT Private Limited,MumbaiCity,3-8years,Not Specified,"- Install, configure & maintain MSSQL Standalone & Clustered databases |  - Migration of Databases from 2005/2008/2008 R2 to 2014/2016/2012 |  - Performance Optimization Instance and QUERY level |  - Backup and restore Management |",MSSQLDataBaseAdministrator|SSIS|Replication|Clustering|PerformanceTuning|Mssql|
Technical Specialist - Database,Global Technologies,Mumbai,4-12years,Not Specified,Experienced in defining & realizing end-to-end Database Architecture for large scale enterprise systems. |  Excellent experience in improving performance and scalability of very large databases (1 Terabyte+) supporting large,Oracle|DatabaseArchitecture|Tuning|Sql|MSSQL|
.Net Developer,Orbitouch Outsourcing Private Limited,Gurgaon/Gurugram,3-12years,10000 - 700000 INR,Skills Required |    |   Must have:- |    |   ASP.NET (web forms) |   Microsoft Sql Server |   Web API,ASP.netDeveloper|WebDevelopers|Asp.Net|.NET|DotNet|SQLServer|C#|WebApi|MSSql|
.Net Developer,Orbitouch Outsourcing Private Limited,Gurgaon/Gurugram,3-12years,10000 - 700000 INR,Skills Required |    |   Must have:- |    |   ASP.NET (web forms) |   Microsoft Sql Server |   Web API,ASP.netDeveloper|WebDevelopers|Asp.Net|.NET|DotNet|SQLServer|C#|WebApi|MSSql|
Excellent Opportunity Oracle/MS SQL Developer - Mumbai Loction,Stryde Consulting Services,Mumbai|MumbaiCity|NaviMumbai|Thane,5-10years,Not Specified,"Oracle PLSQL/MS SQL, SQL/T-sql, Exposure to any ETL tool, SSIS/SSRS/SSAS",MSSQLDeveloper|OracleDeveloper|OraclePLSQL|MYSQL|Sql|Tsql|EtlTools|SSIS|Ssrs|Ssas|
MS SQL DEVELOPER -- MODULE LEAD,Best infosystems Ltd,Bengaluru/Bangalore,5-7years,Not Specified,Looking for MS SQL DEVELOPER -- MODULE LEAD,callflow|MSSQL|AWS|Dba|UnitTesting|ImpactAnalysis|
Dot Net Developer /Net Developer/ Asp.net Developer,Paktolus Solutions,Mumbai|Pune|MumbaiCity|NaviMumbai,2-4years,Not Specified,"Strong knowledge of .Net (C#, ASP.net) & at least 1 RDBMS, preferably MS SQL |   Good knowledge of HTML, CSS, JavaScript, AJAX, Angular JS and XML.",.NET|Asp.net|C#|MSSQL|SQLserver|
Sr. Software Engineer / Tech. Lead.,Jarus Technologies India Private Limited,Hyderabad/Secunderabad,7-12years,Not Specified,"Skills Specification: Experience in Data Warehouse, ETL and BI Tools is preferred |    |   Developer Skill Set: |    |   Web Application Development, SPA, Razor and Entity Frameworks |   .NET framework, C#.net, MVC Framework,  |   ASP.NET (earlier version of ASP is a plus),",Backend|MsSqlServer|C#|Mvc|Asp.Net|Xml|
SQL Developer,Paktolus Solutions,Bengaluru/Bangalore|NaviMumbai,3-5years,Not Specified,Creating/updating/optimizing stored procedures. |  Database designing. |  Database maintenance. |  Proactively working on the project to provide the scope of improvements. |  Reporting skills. |  Working on MS SQL and Google Data Studio.,windowslogshipping|DatabaseDesign|MSSQL|SqlDevelopment|SQLServer|SqlServerIntegrationServices|
Performance DBA,Encora Innovation Labs India Private Limited,Bengaluru/Bangalore,6-11years,Not Specified,Looking for Performance DBA,PerformanceDBA|MSSQLServerPerformancetuning|FineTuning|MsSqlServer|PerformanceTuning|
