jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Customer Care Executive,Qdegrees Services Private Limited,Chennai,0-4years,Not Specified,We have a requirement of Customer Care Representative For Oragadam Location |   Free accommodation in one of the most luxurious society of Oragadam  |   |  ➢ One free meal from company,CustomerServiceExecutive|Customercareexecutive|CustomerServiceRepresentative|CustomerSupportExecutive|CustomerSupport|
Customer Care Executive,Sharp HRD Services Private Limited,Ahmedabad,0-5years,Not Specified,Selling Demat & Trading accounts to customer online. |  Explaining about Feature and benefits to the client. |  Helping the client to complete the simple steps in your Website/Mobile App. |  Complete all the process in online |   |   |   |,Telesales|Telemarketing|Outbound|
Customer Care Executive,2COMS Consulting Private Limited,Kolkata,1-1years,Not Specified,"HI, Greetings from 2COMS Consulting |   |  Job Title: Hiring for SEMI VOICE Process in MNC |   |  Qualification: Undergraduate/Graduate/ Post Graduate |   |  1YEAR EXPERIENCE IN INTERNATIONAL BPO  |  Salary:4.5LPA |  WORK FROM HOME |   |  Contact Person: POOJA |   |  CONTACT-8777090106",Cbse|conventEnglishmedium|CustomerCareExecutive|ICSE|
Customer Care Executive,2COMS Consulting Private Limited,Hyderabad/Secunderabad,1-1years,Not Specified,Hi |   |  Greetings from 2COMS Consulting |  No Registration Charges |   |  Contact Person: POOJA |  Contact No. : 8777090106 |  Whatsapp No: 8420029837 |   |   |   |  Process: Voice Process for AR and Non Voice Process for denials management |  Location: HYDERABAD |  Qualification: 12TH,BPOExecutive|
"Customer Care Executive  ""Fresher""",Sharp HRD Services Private Limited,Ahmedabad,0-5years,160000 - 220000 INR,Selling Demat & Trading accounts to customer online. |  Explaining about 5paisa Feature and benefits to the client |  Helping the client to complete the simple steps in your Website/Mobile App. |  Complete all the process in online. |,Telesales|Telemarketing|
BPO/Tech Support & Customer Support /Customer Care Executive,White Horse Manpower Consultancy Private Limited,Bengaluru/Bangalore,0-3years,150000 - 420000 INR,BPO/Tech Support & Customer Support /Customer Care Executive,CustomerServiceExecutive|Inbound|Outbound|Bpo|CallCenter|CallCentre|CSR|TSR|Kpo|TechnicalSupport|
Customer Care Executive  Customer Support Executive  Customer Service Executive,CosyTech,Mumbai|MumbaiCity,2-5years,Not Specified,We are Urgently Looking for a Customer Care Executive in  Ecommerce Company - Mumbai |,CustomerCareExecutive|ChatSupport|CustomerServiceExecutive|CustomerSupportExecutive|emailprocess|
Customer Care Executive,Coral Bling Services Private Limited,Mohali|Chandigarh,0-1years,250000 - 300000 INR,WORK FROM OFFICE  |  Hiring For Customer Care Executive |  Qualification :- Graduates or Under Graduates |  Freshers Can Also Apply |  Location :- Mohali |  Salary :- 26k with CTC  |  Rotational Shift |  Weekends Off |  Contact no :- HR Tanzeem 8956137033,InternationalVoiceProcess|InternationalCallCenter|Bpo|InternationalBpo|Inbound|Fresher|
Customer Care Executive,Stepup HR Solution,Mohali|Chandigarh,Fresher,10000 - 150000 INR,Candidate preferably should be fresher only. |  Minimum Qualification should be Any graduate. |  Candidates should be unmarried for said profile. |  office sitting job only. |  7 days Training period.,Freshers|GraduateFresher|Telecalling|Telecaller|Customercareexecutive|Telesalesexecutive|
Customer Care Executive,Kotumb Digital Empowerment and Careers Private Limited,Chennai,0-1years,110000 - 220000 INR,"Domestic Process - Customer Care Executive (Freshers) /Work From Office Good In English Communication & Telugu Handling customers query and request for the services.  |  Understand customer requirement and provide the best customer service experience.,",CandidatesshouldWorkFromOffice|PreferredOnlyGraduates.GoodInEnglishCommunication|TeluguHandlingcustomersqueryandrequestfortheservices.|Understandcustomerrequirementandprovidethebestcustomerserviceexperience.|
"Customer Care Job at - HSR Layout, Bengaluru (call me 9619022384)",first india hr solution,Bengaluru/Bangalore,0-1years,Not Specified,"Customer Care Job at - HSR Layout, Bengaluru (call me 9619022384)",CustomerSupport|CustomerService|CustomerSupportExecutive|CustomerCareExecutive|CustomerCare|
"Telesales Executive - Sector 38, Gurgaon (call me 9619022384)",first india hr solution,Bengaluru/Bangalore|Gurgaon/Gurugram,0-1years,Not Specified,"Telesales Executive - Sector 38, Gurgaon (call me 9619022384)",CustomerService|CustomerCare|CustomerSupport|CustomerServiceExecutive|CustomerCareExecutive|
Customer Care Executive,Quess Corp Limited,Delhi|Noida,0-3years,120000 - 240000 INR,looking candidates for customer service profile for the location of delhi noida and gurgaon salary will be 12000 to 25000 k monthly. cab allowance and meal facility. minimum qualification require is 12th pass,CustomerSupport|CustomerService|CustomerSupportExecutive|CustomerCareExecutive|CustomerCare|
Customer Care Executive,Aspire Group of Services,Bengaluru/Bangalore,0-2years,Not Specified,"Dear Candidates, |   |   |  Greetings from Quess ! |   |   |  Openings for Customer Support Executive for One of the Leading Company in |  Bangalore |   |   |   |  Desired Candidate Profile |   |  Only Graduates can apply. Both Freshers and Experienced |   |  English and Kannada is mandatory. |",CustomerCare|CustomerCareExecutive|
Customer Care Executive,SnapHunt Pte Ltd,Gurgaon/Gurugram|Noida,0-3years,Not Specified,looking candidates for customer service profile for the location of delhi noida and gurgaon salary will be 12000 to 25000 k monthly. cab allowance and meal facility. minimum qualification require is 12th pass,CustomerCareOfficer|CustomerCareExecutive|CustomerSupport|CustomerService|CustomerServiceExecutive|
Customer Care Executive,Hiremount Solutions Private Limited,Lucknow,0-1years,110000 - 180000 INR,Coordination with the accounts department for submitting the expenses of service engineers and taking follow up for payment. |  You are mainly responsible for taking care of lease machines and taking care of labor which is working on the contract. |  Hand,CustomerCareExecutive|
Customer Care Executive,Coral Bling Services Private Limited,Remote,1-5years,120000 - 180000 INR,Handling outbound calls and emails in a professional manner. Attending to customer inquiries and requests and ensuring strong customer satisfaction. |,CustomerService|CustomerCare|OutboundCalling|VoiceProcess|OutboundSales|CustomerSatisfaction|OrderProcessing|ServiceSales|
Customer Care Executive,Arise Solution,Delhi|Noida,Fresher,100000 - 400000 INR,Walk-in-Interview Recruitment Start Vacancies WithÂ  |  Back Office Chat ProcessÂ  |  Data EntryÂ  |  Bpo Voice ProcessÂ  |  Back EndÂ  |  Computer OperatorÂ  |  5 Days Working Fixed Of Day & Night ShiftÂ,Bpo|CallCenter|VoiceProcess|InternationalCallCenter|Telecaller|Telesalesexecutive|Customercareexecutive|Telemarketingexecutive|
Customer Care Executive,Freelancer Faizan Kanth,Delhi|Gurgaon/Gurugram,0-5years,Not Specified,Lead Generation ll Daily Sales ll Customer Relations ll Product selling,LeadGeneration|DailySales|CustomerRelations|Productselling|
Customer Care Executive,Zarbex Solutions,Bengaluru/Bangalore,2-3years,300000 - 320000 INR,International Process |  Voice Process |  BPO  |  Inbound Voice Process |  Customer service |  Inbound Call |,VoiceProcess|InternationalBpo|CallCenter|Bpo|InternationalCallCenter|Voicesupport|Inbound|CustomerCareExecutive|
Customer Care Executive /Fresher/Salary Upto 20k / Ahmdabad,Proprietor Of Ssv Hr Services,Ahmedabad,0-4years,150000 - 240000 INR,Graduate / Post Graduate Fresher or Undergraduate with relevant experience. |  	Good Communication & Convincing skills |  Fresher/Experience Both can appl |  Salary upto :-20k too 32 k   |   contact:- Sonali  9687676597 |   share cv :- [HIDDEN TEXT],CustomerCareExecutive|DomesticBPO|VoiceProcess|Fresher|Telemarketing|teleselTelesales|Telecalling|LeadGeneration|
