jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Accountant Assistant Manager Assistant Accountant,Ultra Media & Entertainment Private Limited,Pune,1-10years,190000 - 360000 INR,"DEAR CANDIDATE WE HAVE ARGENT REQUIREMENT FOR ACCOUNTANT,ASSISTANT MANAGER |  Independent Accountant Adviser with complete ownership of sale,Operations and allied branch functions |  Interested candidate visit to my office and send the resume |  HR 7066472312",Accountant|Accountassistant|AccountsExecutive|AccountsManager|Tally|SeniorAccountant|
Merchandiser - Assistant Manager,Hopes Technology,Mumbai|MumbaiCity|NaviMumbai|Thane,3-10years,Not Specified,Urgent opening for Merchandiser : Soft toys,"Merchandiser|Assistantmerchandiser|Kids|""softtoys""|""softtoy""|Licensing|productlisting|Retailplanner|merchant|"
Civil Engineer fresher/experience.,SR Group,Chennai,0-5years,459999 - 869999 INR,"CT.LIYA.7358521305.We are urgently requirement wanted for fresher/experience. Researching, interpreting,and applying information, developing solution, site engineer technically minded. Free food and accommodation also provided.",DesignManager|DesignManager|DeputyManager|AssistantManager|SeniorManager|
Urgent Opening for QA - Asstt Manager,2COMS Consulting Private Limited,Amritsar,7-17years,Not Specified,"Need QA-Responsible for HVAC, Water System, Utility, Equipment, Qualification. |        •	Responsible for process Validation, Cleaning Validation. |        •	Responsible for Quality Risk Management, Self Inspection Compressed air  |        Location will be Amritsar",NeedAssistantManager-QualityAssurance:|
Assistant Manager - AP,Ultra Media & Entertainment Private Limited,Pune,6-8years,Not Specified,"As a Assistant Manager in Accounts Payable, requirement to oversee payouts and review financial transactions. In this role there is a requirement to process payment invoices, help create reports on financial activity, and coordinate with other accoun",AssistantManager-AP|
3PL Operations - Assistant Manager,Accelerated Growth Research And Delivery Center Private Limited,Thane,5-7years,Not Specified,Job Description |  We are hiring for an experienced logistics and operations professional preferably from pharma and healthcare industry.,"""3PL""|""Logistics""|""operations""|""vendormanagement""|"
Assistant Manager - Merchandising,Antra Inc,Mumbai|MumbaiCity|NaviMumbai|Thane,4-10years,Not Specified,Urgent opening for Assistant Manager - Merchandising,Merchandising|Merchandiser|OnlineSales|offlinesale|MarketingManager|MerchandisingManager|AssistantManagerMerchandising|SalesManager|ProductManager|
Assistant Manager HR,Antra Inc,Chennai|Hyderabad/Secunderabad,2-5years,630000 - 1019999 INR,To take care of West region HRM function and he/she has to visit other locations fortnightly to be there and address the HR issues. Company will take care of the travel and stay for this travel.,Hrm|HumanResourceManagement|HrManager|HRHead|HumanResourceManager|HumanResource|HrExecutive|HrGeneralist|RecruitmentManager|
Assistant Manager – Accounting,2COMS Consulting Private Limited,Ahmedabad,7-10years,Not Specified,Accelerated Growth (AG) India is seeking an Accounts Assistant Manager with |  7- 10 years of Accounting experience. Candidate must have prior experience in |  US GAAP general accounting and financial statement preparation.,USAccounting|Taxation|QuickBooks|TeamManagement|RelationshipManagement|Leadership|TalentDevelopment|ProjectExecution|FinancialModels|BudgetPreparation|Excel|MicrosoftOffice|
Assistant Sales Manager,Q Visas Immigration,Bengaluru/Bangalore,3-6years,Not Specified,"Experienced in any Automation Sales (Home Automation, BMS, CCTV, LED Lights). Worked with any Dealers/Channels/Distributors for Automation product",automationsales|Sales|Businessdevelopment|Selling|BD|AccountManager|
Assistant Sales Manager,Ultra Media & Entertainment Private Limited,Kozhikode/Calicut,3-6years,Not Specified,"Experienced in any Automation Sales (Home Automation, BMS, CCTV, LED Lights). Worked with any Dealers/Channels/Distributors for Automation product",Sales|Bdm|automationsales|BusinessDevelopmentManager|AccountManager|BD|Selling|
Assistant Manager - General Ledger (R2R),Q Visas Immigration,Chennai,5-10years,800000 - 1000000 INR,"* Minimum 5+ years of experience in Record to Report (R2R) domain.  * Experience in preparing Balance Sheet, handling Month-End Close, Fixed Assets, Inter-company and Cash Reconciliations.  * Posting of Journal entries and recording the transac",R2R|JournalEntries|TrialBalance|Balancesheet|
Hiring For Sales Manager | Canada,Comfyi Solution,Australia|Canada,2-7years,4010000 - 6010000 INR,Determines annual unit and gross-profit plans by implementing marketing strategies,AssistantSalesManager|MarketingManager|UnitManager|BusinessDevelopmentManager|AgencyManager|SalesManager|SalesDevelopmentManager|
Assistant Manager – Sales and Marketing,Ultra Media & Entertainment Private Limited,Mumbai|MumbaiCity|NaviMumbai|Thane,3-8years,Not Specified,Urgent Opening for Assistant Manager – Sales and Marketing - Ultra Media & Entertainment,Sales|Marketing|Sales&Marketing|Selling|Fmcg|Linkedin|Retail|
Corporate Sales Manager,Travel Food Services Pvt. Ltd,Canada,2-7years,4010000 - 5000000 INR,"Corporate sales managers plan, organize, direct, control and evaluate the activities of establishments and departments involved in commercial, industrial, institutional, e-business, business development, project management",AssistantSalesManager|MarketingManager|BusinessDevelopmentManager|CorporateSalesManager|SalesManager|SalesDevelopmentManager|
Assistant Manager Secretarial - CS,Silaris Informations Private Limited,Chennai,3-6years,500000 - 600000 INR,Assistant Manager Secretarial - CS,CompanySecretary|CompanySecretarial|CS|Secretarial|
Assistant Manager : YouTube,Facio Consulting Private Limited,MumbaiCity,5-12years,540000 - 780000 INR,"Should have experience of managing day-to-day uploads on YouTube channels. Analyzing the view count of YouTube channel and determine steps to increase it for both new and existing uploads, Handling Social Media updates.",Youtube|media&entertainment|
