jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Production Engineer,Sapna Manish Sharma (Proprietor Of JBM India),Pune,1-6years,250000 - 450000 INR,Requirement for Production Engineer.,Fabrication|Manufacturing|MechanicalEngineering|ProductionEngineer|
Production Engineer,JDC Recruitment Services,Kolkata|Mumbai,2-5years,400000 - 600000 INR,Develop and lead the improvement plans in the shop floor. |  Controlling of all parameters related to main process of plating. |  Controlling of Rework & Rejection.,ProductionManager|ManufacturingEngineer|Manufacturing|ProductionEngineer|ProductionSupervisor|ProductionExecutive|ProductionOfficer|ProductionIncharge|
Production Engineer,Shakun Sharma (Proprietor Of FM Industry),Kolkata,0-1years,240000 - 459999 INR,Urgent Hiring For Production Engineer  |   Freshers Can Also Apply,ProductionManager|ManufacturingEngineer|Manufacturing|ProductionEngineer|ProductionSupervisor|ProductionExecutive|ProductionOfficer|ProductionIncharge|
Production Engineer / Sr. Engineer,Hire Zone Solution,Faridabad,1-3years,200000 - 350000 INR,"Developing manufacturing and operational strategic plans and generally overseeing their implementation to ensure maximum capacity utilization of the manufacturing units towards achieving the groups strategy, growth and profit objectives.",ProductionEngineer/Sr.Engineer|
Production Engineer,JDC Recruitment Services,Bengaluru/Bangalore|Hyderabad/Secunderabad,5-9years,540000 - 750000 INR,"Should have experience as Production Engineer |  Should be responsible for manpower managing, production planning. |  Also should be quality oriented, productivity oriented. |",ProductionManager|ProductionHead|FactoryManager|ProductionExecutive|ProductionEngineer|ProductionInCharge|ProductionOfficer|ProductionSupervisor|
Production Engineer,Diraa HR Services,Coimbatore,0-4years,Not Specified,"To be successful as a Production Engineer, you should be an independent thinker and keen problem-solver.",ProductionManager|ProductionHead|FactoryManager|ProcessTrainer|ProductionSupervisor|ProductionInCharge|ProductionExecutive|ProductionOfficer|ProductionEngineer|
Production & Quality Engineer,Sapna Manish Sharma (Proprietor Of JBM India),Bengaluru/Bangalore,1-6years,250000 - 450000 INR,Requirement for Production & Quality Engineer.,Production|ProductionManagement|ProductionPlanning|QualityControl|Quality|QualityAssurance|
r. Production Engineer,SRB International Private Limited,Noida,7-15years,400000 - 700000 INR,"Dear Candidate, |   |  We have an urgent opening for Sr. Production Engineer:",QualityControl|VendorDevelopment|QualityChecks|
Production Engineer-Pune,Larsen & Toubro Infotech Limited,Pune,1-2years,Not Specified,"|   |  Part of Production and Assembly & Testing Team responsible for the assembly of electronic analytical instruments as per the set assembly processes and procedures. Test and calibrate assembled instruments as per customer applications, record and rel",Production|Calibration|assembly|Process|QAShareJobLinkonSocialMedia|Testing|
Production Support Engineer -  LNT Infotech,Shalitin Immigrations LLP,Pune,5-10years,Not Specified,We are looking a candidate with immediate joiner or max 1 month N.P.,ProductionSupport|InfrastructureSupportEngineer|Troubleshooting|Configuration|UnixSupport|LinuxSupport|
Production Engineer Reqd. in Canada & Australia,Shalitin Immigrations LLP,Australia|Canada,4-10years,6500000 - 9900000 INR,"Production Engineering defines,works out how the product will be manufactured & assembled on the production line including design of packaging, ensuring the right quantity of products are delivered,aligned to support the speed of production line.",ManufacturingEngineer|CadDesign|LineBalancing|QualityControl|CycleTimeReduction|IndustrialEngineering|Commandonmathematics/designingsoftware'ssuchasAutoCad|Solid-works|ProductionEngineer|ProductionSupervisor|
Production Engineer Reqd. In Canada & Gulf,Shalitin Immigrations LLP,Canada|Gulf,2-4years,4260000 - 5880000 INR,"Develop and conduct production, inventory and quality assurance programs in manufacturing or in other industries",ProductionManager|FactoryManager|ProductionPlanning|ProductionControl|ProductionExecutive|ProductionOfficer|
Production Engineer required in Canada & Gulf.,Pear Visa Immigration Services Private Limited,Canada|Gulf,4-8years,3000000 - 4800000 INR,Production Engineers are responsible for validating industry leading broadcast and AV solutions at a modular and system level.  Candidates should be ready to be challenged in an ever-changing industry.,ProductHead|ManufacturingEngineer|ProductManager|ProductionEngineer|ProductionIncharge|ProductionExecutive|
Industrial | Production Engineer For CANADA & AUSTRALIA,3 Minds ESolutions Private Limited,Australia|Canada,3-8years,3000000 - 5050000 INR,"Mechanical , Industrial & Production Engineers in shortage in AUSTRALIA & CANADA, Immigration in 7-8 months on different schemes.We can help you avail the golden opportunity to Migrate CANADA on point based scheme.",ProjectPlanning|MechanicalEngineering|ProductEngineering|PlanningEngineer|QualityControl|ElectricalEngineer|engineer|ProjectManagement|qualityassurance|seniorengineer|
Production Support Engineer /Software Engineer - Control - M,Cloud Visa Immigration LLP,Bengaluru/Bangalore|Mumbai,5-15years,Not Specified,URGENT HIRING FOR PRODUCTION SUPPORT ENGINEER FOR MUMBAI/CHENNAI/PUNE/BANGALORE FOR PERMANENT POSITION,ProductionSupportEngineer|Control-M|oracleSQLserver|Sql|ShellScripting|Shellscript|Perl|Python|powershell|
