jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Hiring for Air Ticketing Executives.,H.J Solutions,Bengaluru/Bangalore|Hyderabad/Secunderabad,0-2years,350000 - 550000 INR,We are Hiring for the Air Ticketing Executives...,Ticketing|Airline|Travel|Reservation|FlightBooking|
Urgently Hiring for Air Ticketing Executives.,STT Solution,Bengaluru/Bangalore|Hyderabad/Secunderabad,0-1years,350000 - 550000 INR,"An Airline Ticketing Agent is an individual who is responsible for booking flight tickets and handle reservations for customers. Airline Ticketing Agents directly interact with customers, answer customer questions about flight timings, seat.",Communication|CustomerService|Punctuality|OrganizationalSkills|AbilityToLearnQuickly|Analytics|AirTicketing|AirHostess|CabinCrew|Frankfinn|Avalon|SR.CabinCrew|
"Airport Representative,Air Ticketing Executive,Ground Handling",STT Solution,Kolkata|Agartala,0-5years,Not Specified,"Dear Candidate, |  Greeting for the day! |  We are Hiring for the jobs for the position of Air Ticketing / Ground Staff / Cabin Crew / Maintenance Engineer |  Key Responsibilities |  Welcome passengers on board and directing them to their seats. |  Providing Inform",GroundStaff|CabinCrew|GuestRelationExecutive|HumanResource|FrontOffice|AdminExecutive|Aircraft|AirTicketingExecutive|Aerospace|GroundHandling|AirCargo|AirHostess|AirportManagement|OperationsManager|BackOffice|Backend|CustomerSupportO|
Hiring for Air Ticketing Staff,H.J Solutions,Chennai|Delhi,0-3years,200000 - 380000 INR,Hiring for Air Ticketing Staff,Ticketing|Reservation|Travel|InternationalTicketing|Gds|Airline|Galileo|FlightBooking|Amadeus|
Urgent Hiring for air Ticketing job in Airline,Future Solution,Delhi|Hyderabad/Secunderabad,Fresher,Not Specified,We are hiring for air ticketing job in airline.,CommunicationSkills|Criticalthinkingskills|PeopleSkills|PositiveAttitude|Teamwork|
Hiring for the Air Ticketing And Ground Staff job,IT global Services,Bengaluru/Bangalore|Delhi,Fresher,190000 - 570000 INR,"Even though the airlines are in business to transport people from one place to another, they could not function without the help of many people on the ground, including those who take reservations and sell tickets, as well as those who help keep the",DiplomaHolder|Aviation|airworthiness|Hospitality|Hotel|Resorts|Restaurants|Travel|Airlines|HotelManagement|
Urgent Hiring For Air ticketing executive,Future Solution,Amritsar|Chandigarh,0-3years,200000 - 380000 INR,Urgent Hiring For Air ticketing executive,Gds|Galileo|apollogds|traveltechnology|Ticketing|Reservation|Travel|InternationalTicketing|Airline|FlightBooking|Amadeus|
Hiring for the Ground Staff and Air Ticketing Roles.,Future Solution,Bengaluru/Bangalore|Hyderabad/Secunderabad,0-2years,Not Specified,We are hiring for ground staff and Air Ticketing...,CommunicationSkills|Criticalthinkingskills|PeopleSkills|PositiveAttitude|Teamwork|
Ground Staff - Passenger Service - Airport - Air Ticketing - Airport Staff,Future Solution,Hyderabad/Secunderabad|MumbaiCity|NaviMumbai|Thane,0-5years,Not Specified,Job Description |   |  Taking care of the safety and security of the passengers on flights. |  Need to Serve Meals on Board to the Customers with a Hospitality Attitude |  Person should have unblemished complexion and good body language. |  Excellent verbal and wri,GroundHandling|CorporateCommunication|Freshers|Aviation|Hospitality|AirportManager|Undergraduates|Telecaller|CabinCrewActivities|AirTicketingExecutive|AirHostess|AirCargo|AircraftMaintenance|OperationsManager|backofc|
Ground staff & Air ticketing,STT Solution,Kolhapur|Ujjain,Fresher,320000 - 440000 INR,"Dear Candidate, Vacancy for pan India airport Hiring Company: Indigo, Spice jet, air India hiring for Ground Staff & Air ticketing immediate basis. Interested candidate needs to apply for us to reach them. Contact HR. Ishika Aggarwal - 07618965343",Freshers|Graduates|GraduateFresher|GroundStaff|CabinCrew|GuestRelation|GuestRelationExecutive|Airhostess|Hostess|Aviation|Sr.CabinCrew|AirTicketingExecutive|
Required Air Ticketing Executive For Aviation Sector,Power Career Solutions,Chennai|Hyderabad/Secunderabad,0-4years,340000 - 660000 INR,"Job Description |   Post- Air Ticketing  |    |   Eligibility: Minimum 12th Pass With Good Communication & Skills |    |   An airline ticket is a document or electronic record, issued by an airline or a travel agency, that confirms that an individual is entitled to a se",AirTicketingExecutive|AirConditioning|AirTicketing|GroundHandling|GroundStaff|AirHostess|AirConditioning|Aircraft|AirlineCabinCrew|AirHostess|CabinCrew|CabinCrewActivities|AirlineProcess|AirCargo|GroundServiceAssistant|AirCondition|
Ground staff & Air ticketing,Future Solution,Bijapur|Aurangabad,Fresher,340000 - 650000 INR,"Dear Candidate, Vacancy for pan India airport Hiring Company: Indigo, Spice jet, air India hiring for Ground Staff & Air ticketing immediate basis. Interested candidate needs to apply for us to reach them. Contact HR. Ishika Aggarwal - 07618965343",Freshers|Graduates|GraduateFresher|Undergraduates|HighSchoolPass|GroundStaff|CabinCrew|GuestRelation|GuestRelationExecutive|Hostess|Airhostess|Aviation|Sr.CabinCrew|
Ground staff & Air ticketing,Future Solution,Kurnool|Krishnagiri,Fresher,320000 - 440000 INR,"Dear Candidate, Vacancy for pan India airport Hiring Company: Indigo, Spice jet, air India hiring for Ground Staff & Air ticketing immediate basis. Interested candidate needs to apply for us to reach them. Contact HR. Ishika Aggarwal - 07618965343",Freshers|Graduates|GraduateFresher|Undergraduates|HighSchoolPass|GroundStaff|CabinCrew|GuestRelation|GuestRelationExecutive|Airhostess|Hostess|Aviation|Sr.CabinCrew|
Ground staff & Air ticketing,Power Career Solutions,Ooty|Rewa,Fresher,220000 - 430000 INR,"Dear Candidate, Vacancy for pan India airport Hiring Company: Indigo, Spice jet, air India hiring for Ground Staff & Air ticketing immediate basis. Interested candidate needs to apply for us to reach them. Contact HR. Ishika Aggarwal - 07618965343",Freshers|Graduates|GraduateFresher|Undergraduates|HighSchoolPass|GroundStaff|GuestRelation|CabinCrew|GuestRelationExecutive|Airhostess|Hostess|Aviation|Sr.CabinCrew|
Ground staff & Air ticketing,H.J Solutions,Hosur|Hubli,Fresher,220000 - 450000 INR,"Dear Candidate, Vacancy for pan India airport Hiring Company: Indigo, Spice jet, air India hiring for Ground Staff & Air ticketing immediate basis. Interested candidate needs to apply for us to reach them. Contact HR. Ishika Aggarwal - 07618965343",Freshers|Graduates|Undergraduates|Telecaller|MarketingExecutives|GroundStaff|CabinCrew|GuestRelation|GuestRelationExecutive|Airhostess|Hostess|Aviation|Sr.CabinCrew|
