jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Relationship Manager - Retail / SME,Moksha Financial Services Private Limited,Indore,1-5years,250000 - 400000 INR,"Corporate Funding products – CC OD limit, Term loan, MSME loans |   Retail Loans products – Home loan, Business loan, Personal Loan, Mortgage loan |   Project Funding",Sales&Marketing|HomeLoan|BusinessLoan|MortgageSales|Cc|Od|WorkingCapital|
Telecaller,I Cap Financial Services,Bengaluru/Bangalore,0-2years,120000 - 280000 INR,We have Openings for Tele callers for a Banking & Finance Process.,SalesOfficer|Marketing|Selling|Sales|DirectSales|Relationshipmanager|
Account Executive,Adroit Financial Services Private Limited,Ghaziabad,1-5years,Not Specified,|                                  |,
Fundamental Reserch Analyst only Male for 11.30 am to 09 pm,Adroit Financial Services Private Limited,Mumbai,1-3years,Not Specified,|                                  |,
"""Payment""",Adroit Financial Services Private Limited,Delhi|Ghaziabad,1-4years,10000 - 210000 INR,We have an urgent opening for the position of Payment Executive in a leading Stock broker in Ghaziabad. |  classes including share market.,"""Payment""|"
DP Executive,Adroit Financial Services Private Limited,Delhi|Noida,1-10years,Not Specified,|                                  |                              |                                  |,
urgent opening for the position of Trading Operator,Adroit Financial Services Private Limited,Bengaluru/Bangalore,1-10years,Not Specified,|                                  |                              |                                  |,
Fundamental Research Analyst,Adroit Financial Services Private Limited,MumbaiCity,1-3years,110000 - 240000 INR,"Fundamental Analysis of companies for portfolio & research purposes.  |   Tracking market fundamentals, equity market.  |   Preparing reports & stock notes on the equity and stock-specific work Understanding and identifying the potential risks in Market,",FundamentalAnalyst|EquityResearch|EquityAnalyst|FinancialResearch|FinancialModelling|FinancialValuation|CommodityResearch|ResearchAnalyst|EquityResearchAnalyst|
"""Trader""",Adroit Financial Services Private Limited,Bengaluru/Bangalore,2-8years,110000 - 300000 INR,|  We have an urgent opening for the position of Trading Operator in a leading Stock broker in Rajarajeshwari Nagar (Bengaluru),"""Trader""|Dealer|""Equitydealer|Channel|Distributor|""Traderoperator""""NSE""|""IPO""|Ncfm|""NISM""|"
Account Executive,Adroit Financial Services Private Limited,Ghaziabad,1-7years,Not Specified,|  Company- Adroit Financial Services Pvt. Ltd.  |  Designation: Account Executive  |  Industry- BFSI  |  Job location - Ghaziabad  |  Salary Upto : 18K,BankReconciliation|GeneralLedger|BalanceSheet|GeneralAccounting|AccountsPayable|Reconcilliation|FixedAssets|TrailBalance|TaxationKnowledge|Profit&Loss|
Account Executive,Adroit Financial Services Private Limited,Mumbai,1-6years,Not Specified,|                                  |,
DP Executive,Adroit Financial Services Private Limited,Delhi|Ghaziabad,1-6years,Not Specified,"Dear Candidate,  |   |   |  We have an opening for the position of DP Executive.  |  Kindly find the below mentioned Job description:-  |",DPExecutive|Depository|Kyc|CDSL|CKYC|OperationsExecutive|
Client Acquisition  Executive,I Cap Financial Services,Bengaluru/Bangalore,1-4years,150000 - 300000 INR,Job Summary: |  We have Openings for Tele callers for a Banking & Finance Process. |,Telecalling|Telecaller|Telesalestelemarketing|
Investment Advisor,I Cap Financial Services,Bengaluru/Bangalore,1-4years,400000 - 500000 INR,"We have Openings for Dynamic and target oriented Professional, with proven record of accomplishment in wealth management / equity markets. |",StocksAnalyst|FundManagement|WealthManagement|FinancialPlanner|InvestmentAdvisor|PortfolioManager|AssetManagement|
FREELANCE DATA ENTRY WORK/ WORK FROM HOME,Supreme Consulting Services,Coimbatore|Madurai,0-3years,Not Specified,"we are providing work from home jobs to every individuals , basic typing skills  and laptop/computer is mandatory for this work. this platform is available for serious job seekers. No registration fees for joining.",WorkFromHome|TypingWork|ContentWriter|ContentDeveloper|ContentEditor|parttimejobs|fulltimejob|jobsinkerla|jobsinMadurai.|
online typing work/ freelance jobs @CALL RASHMI 8866783024,Supreme Consulting Services,Coimbatore|Vijayawada,0-5years,Not Specified,"we are providing work from home jobs to every individuals , basic typing skills  and laptop/computer is mandatory for this work. this platform is available for serious job seekers. No registration fees for joining.",WorkFromHome|TypingWork|ContentWriter|ContentDeveloper|ContentEditor|parttimejobs|fulltimejob|jobsinkerla|jobsinhyderabad.|
