jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Supervision,Jobs Rider,Bengaluru/Bangalore|Hyderabad/Secunderabad,1-4years,240000 - 530000 INR,"Urgent Required Helper, Store keeper, |  Supervisors ,100% JOB HERE |  Company required local candidates, joining district wise |  Payment monthly Base: - |  Company provides huge benefits to candidates |  For more information plz contact to miss nisha  -7838405493",Supervisor|ElectricalSupervisor|Teamleader|
Supervision,Jobs Rider,Bhatinda|Bharatpur,1-5years,140000 - 450000 INR,"Urgent Required Helper, Store keeper, |  Supervisors ,100% JOB HERE |  Company required local candidates, joining district wise |  Payment monthly Base: - |  Company provides huge benefits to candidates |  For more information plz contact to miss sunita-7290954272,",Superintendent|
Supervision,Jobs Rider,Puri|Raichur,1-5years,150000 - 560000 INR,"SUPERVISORS STORE IN CHARGE REQUIRED |  Urgent Required Helper, Store keeper, |  Supervisors ,100% JOB HERE |  Company required local candidates, joining district wise |  Payment monthly Base: - |  For more information plz contact to miss Sushma-7289963579 |  Company",Supervisor|ElectricalSupervisor|Teamleader|
Supervision,Jobs Rider,Kurnool|Lakhimpur,1-5years,130000 - 420000 INR,"SUPERVISORS STORE IN CHARGE REQUIRED |  Urgent Required Helper, Store keeper, |  Supervisors ,100% JOB HERE |  Company required local candidates, joining district wise |  Payment monthly Base: - |  For more information plz contact to miss Sushma-7289963579 |  Company",Supervisor|Technician|Teamleader|ProductionSupervisor|
Supervision,Jobs Rider,Dibrugarh|Dindigul,1-4years,140000 - 530000 INR,"Urgent Required Helper, Store keeper, |  Supervisors ,100% JOB HERE |  Company required local candidates, joining district wise |  Payment monthly Base: - |  Company provides huge benefits to candidates |  For more information plz contact to miss Sunita-7290954272",Supervision|
Supervision,Jobs Rider,Kasaragod|Khammam,1-5years,130000 - 450000 INR,"SUPERVISORS STORE IN CHARGE REQUIRED |  Urgent Required Helper, Store keeper, |  Supervisors ,100% JOB HERE |  Company required local candidates, joining district wise |  Payment monthly Base: - |  For more information plz contact to miss Sushma-7289963579 |  Company",Supervisor|ElectricalSupervisor|ProductionSupervisor|
Supervision,Jobs Rider,Mandi|Mandsaur,1-5years,140000 - 530000 INR,"Urgent Required Helper, Store keeper, |  Supervisors ,100% JOB HERE |  Company required local candidates, joining district wise |  Payment monthly Base: - |  Company provides huge benefits to candidates |  For more information plz contact to miss Sunita -7838637963",Supervisor|Teamleader|
Supervision,Jobs Rider,Guwahati|Gwalior,1-4years,130000 - 420000 INR,"Urgent Required Helper, Store keeper, |  Supervisors ,100% JOB HERE |  Company required local candidates, joining district wise |  Payment monthly Base: - |  Company provides huge benefits to candidates |  For more information plz contact to miss Sushma -7289963579",Supervisor|
Supervision,Jobs Rider,Alappuzha/Alleppey|Akola,0-4years,240000 - 560000 INR,"Urgent Required Helper, Store keeper, |  Supervisors ,100% JOB HERE |  Company required local candidates, joining district wise |  Payment monthly Base: - |  for more information contact to miss nisha-7838405493",Supervisor|
Supervisor,Jobs Rider,Thanjavur|Theni,1-4years,140000 - 430000 INR,"SUPERVISORS STORE IN CHARGE REQUIRED |  Urgent Required Helper, Store keeper, |  Supervisors ,100% JOB HERE |  Company required local candidates, joining district wise |  Payment monthly Base: - |  For more information plz contact to miss nisha -7838637963 |  Company",Supervision|
