jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Release Developer 3,Oracle Utilities,Bengaluru/Bangalore|India,8-11years,Not Specified,"Detailed Description and Job RequirementsPosition Description :  * As a part of continuous delivery model, PeopleSoft & Cloud application product development work in Agile methodology and this position would drive a series of DevOps initiatives a",
Software Developer 3,Oracle,Bengaluru/Bangalore,3-6years,Not Specified,"Preferred QualificationsFuture of enterprise employee work automation is going to be through channels based on text, voice and image, which we all love, and use every day instead of going to a specific App UI. Digital Assistant team facilitates tha",SoftwareDeveloper|SoftwareEngineer|Softwareprogrammer|Programmer|
Hospitality Cloud Senior Solution Architect,Oracle,Hyderabad/Secunderabad,5-7years,Not Specified,"Preferred QualificationsHospitality Consulting %26ndash; Hospitality Cloud Senior Solution ArchitectHospitality Cloud Senior Solution Architect will work with client engineers / architects, and Oracle%26rsquo;s Consulting, Professional Services, P",HospitalityCloudSeniorSolutionArchitect|
Technical Writer 3-ProdDev,Oracle,Bengaluru/Bangalore,4-7years,Not Specified,"Preferred QualificationsOracle JD Edwards Content Engineering team develops content that enables customers to install, implement, and use JD Edwards EnterpriseOne software. The team displays a highly developed spirit of teamwork both inside and out",
Senior Consultant - CX and Retail,Oracle,India,7-10years,Not Specified,"Preferred QualificationsLead Consultant is directly involved in customer implementations. As a senior member in the team, you would be responsible for providing inputs to feasibility of a solution and proposing solutions that are scalable. Lead con",
Software Developer 3,Oracle,Hyderabad/Secunderabad,4-12years,Not Specified,"Preferred QualificationsPreferred QualificationsOracle Utilities, a business unit of Oracle, provides the most comprehensive platform of leading-edge solutions to empower utility business transformation%26mdash;from asset operations to the custome",SoftwareDeveloper3|
Principal Consultant - CPQ,Oracle,Bengaluru/Bangalore,10-15years,Not Specified,Preferred QualificationsCPQ10-15 years%26rsquo; experience with project life cycle methodologyAt least 6 years%26rsquo; experience with Scrum-Agile delivery within a client contracted services environmentStrong technical skills in CPQ Product,
Senior CX Consultant - Engagement / Marketing Cloud,Oracle,India,2-5years,Not Specified,Preferred QualificationsEngagement / Marketing Cloud - ConsultantYou will be an individual contributor directly involved in customer implementationsOwn and be accountable to project tasks as assigned by project leadership- Gather re,
Principal Consultant,Oracle,Bengaluru/Bangalore,8-12years,Not Specified,"Preferred QualificationsSiebel AdministratorJob Description:Siebel server administration, build, configuration management %26amp; deployment experience%26middot;Experience in Siebel Server Installation, Siebel Server components configuration %26",SiebelServers|PrincipalConsultant|WebServers|
Software Developer 2,Oracle,Bengaluru/Bangalore,3-6years,Not Specified,"Preferred QualificationsOracle Cloud Engineering Infrastructure Development - Media Services %26ndash; Software Engineer UX/UI DeveloperAt Oracle Cloud Infrastructure (OCI), we build the future of the cloud for Enterprises as a diverse team of",
