jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Outbound Sales!!!!!,Hiringhub,Thane,1-3years,120000 - 210000 INR,URGENT Opening for Outbound Process,BankingSales|BankingProcess|
Urgent Requirement for Outsourcing Bases,Fast And Direct Services,Mumbai|Pune,0-2years,Not Specified,"Urgent Requirement for Outsourcing Bases: |    |   Profile : Jr. Consultant (IT) |    |   Job Location : Mumbai |    |                 |   Qualification :- |   1.	M.Tech in (CS/IT/Software Engineering) |    |   2.	B.E./B.Tech in (CS/IT/Software Engineering OR MCA |    |    |   ER. 8669702312,800251517",Outsourcing|Outbound|OutboundSales|InboundSales|Inbound|OutboundRecess|
Outbound Sales/Outbound Calling /Outbound Process,White Horse Manpower Consultancy Private Limited,Mumbai|MumbaiCity|NaviMumbai|Thane,0-2years,150000 - 300000 INR,Hiring For RGI/ICICI/Kotak/Axis and many more Bank Insurance Tele callers. |,InsuranceProcess|Insurance|Banking|Lifeinsurance|GeneralInsurance|Advisor|Sales.|
Outbound Sales Call Center Executive for International BPOs Bangalore,Inlinked management and Training Institute,Bengaluru/Bangalore,1-6years,Not Specified,"Cold call and cold email leads. Attend networking events, community events and hearings to generate leads.",CallCenter|OutboundCalling|outboundsales|Telesales|Telemarketing|ColdCalling|CallCenterExecutive|
Fresher BPO Fresh Graduate Freshers Inbound Outbound Outbound Sales Outbound Calling Out Bound Process,Synergistic Compusoft Private Limited,Delhi|Noida,Fresher,80000 - 200000 INR,We are Looking candidates for Domestic and International process |   |  Domestic - Inbound and Outbound  |   |  Salary 12 to 23k |   |  CAB AND MEAL only in night shift |   |  Qualification - minimum 12th pass,FresherBPO|CallCenter|VoiceProcess|InternationalCallCenter|DomesticBpo|Inbound|Fresher|
Outbound calling/ International sales/ Students counsellor,Infyjob Technology Services,Delhi|Noida,1-5years,300000 - 450000 INR,"Someone with excellent communication skills have experience in outbound calling, International sales/ Student counselling",OutboundCalling/InternationalSales|
Urgent Requirement - Domestic - Immediate offer - kannada/telugu/hindi,exar software research pvt ltd,Chennai,0-5years,100000 - 350000 INR,Should have good communication skill |   Experience or Fresher |   Looking for immediate joiner |   Day shift |   Chennai Candidates only |   Sal 10K to 30k TH/Month( Based on sales exp) |   Call gayathri 8925482251 and whatsapp your updated resume |,Telesales|Telemarketing|Voice|OutboundSales|OutboundCalling|
Telemarketing Executive (Home Based Job),Future Plannerz,Delhi|Mumbai,3-13years,240000 - 360000 INR,"Exar software research pvt ltd, a 11 year old product based software company requires home based telemarketing executive for outbound process. Home based job. People with min 3 years experience in outbound telecalling only need to apply. No freshers",Telecalling|Telesales|TelemarketingExecutive|Bpo|Outbound|Telemarketer|TeleSalesExecutive|OutboundCalling|OutboundSales|OutboundMarketing|OutboundTelemarketing|
International sales executive/Outbound Calling,first india hr solution,Bengaluru/Bangalore|Delhi,1-6years,Not Specified,"1. sales/outbound calling/business development/voice process will be preferred |   2. Someone experienced into admissions/ student counselling ,selling educational courses or training |   3. Effective problem solving skills",Sales|admissioncounselling|StudentCounselor|EducationCounsellor|InternationalSales|CareerCounselling|
HIRIING FOR INSIDE SALES MANAGER,Gautam Consultancy,Delhi|Gurgaon/Gurugram,3-8years,Not Specified,HIIRNG FOR INSIDE SALES MANAGER |  DAY SHIFT  |  MIN 3+ YEARS OF TL / AM / ISM EXP REQ IN SALES PROCESS |  PACKAGE UPTO 9 LPA  |  ASAP JOINING  |  ONLY EXC COMS SKILLLS REQ |  SAKET LOCATION |  6 DAYS WORKING  |  NO CABS  |,InsideSales|OutboundSales|
