jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Telecaller Receptionist,Lakshya,Mohali|Chandigarh,0-3years,150000 - 240000 INR,Full time office based job. Good communication skill.,Telecaller|Reception|FrontOfficeExecutive|FrontDeskExecutive|Frontoffice|FrontDesk|Receptionist|
Receptionist,STT Solution,Delhi|Noida,0-3years,190000 - 340000 INR,Receptionist,FrontOfficeExecutive|Frontoffice|FrontDesk|Reception|FrontDeskExecutive|Receptionist|
Security Receptionist,Freelancer - Purushottam Munjajirao Dhutraj,Chennai|Mumbai,2-12years,2060000 - 3920000 INR,Security receptionists are positioned at entrance ways to welcome everyone who comes through the door. Establishing contact serves several purposes.,SecurityReceptionist|Frontoffice|FrontDesk|Reception|Telephoneoperator|FrontOfficeExecutive|FrontDeskExecutive|SecurityAdmin|BusinessAnal|Receptionist|SecurityAnalyst|Basis|SecurityConsultant|Research|InformationSecurity|ResearchAnalyst|
Office Assistant & Receptionist,Orissa Doot Private Limited,Chennai,1-6years,Not Specified,"Dear Aspirants, |  CONTACT SINDHU 9176429909 |  We are looking for a competent Office Assistant to help with the organization and running of the daily administrative operations of the company.",OfficeAssistant|OfficeBoy|FrontOfficeExecutive|OfficeAdministration|OfficeExecutive|OfficeCoordinator|Receptionist|Computeroperator|
Receptionist,Lakshya,OtherIndia,0-2years,Not Specified,Opening For Receptionist in Bhubaneswar Location,Telecaller|Telesales|Telemarketing|Telesalesexecutive|Telemarketingexecutive|Customercareexecutive|Counsellor|Telesalestelemarketing|Receptionist|
Receptionist  Telecaller,Inlinked management and Training Institute,Mohali|Chandigarh,0-2years,150000 - 250000 INR,We are urgently hiring for Receptionist and telecaller. Experience and fresher both can apply.,Reception|Frontoffice|FrontDesk|FrontDeskExecutive|Telephoneoperator|FrontOfficeExecutive|Telecaller|Telesalestelemarketing|Telesales|Receptionist|
Receptionist,Esther Jeevitha (Proprietor of Morgan Techno India),Delhi,Fresher,Not Specified,we are looking for fresher female receptionist / front desk executive for delhi location. candidate should have decent look with decent communication. minimum qualification require is 12th pass only. |  call Divya 9625836556,FresherBPO|FrontOffice|OfficeAssistant|FreshGraduate|Freshers|Reception|FrontDeskExecutive|FrontDesk|FrontOfficeExecutive|Receptionist|Receptionistfrontoffice|
Receptionist & Telephone Operator,Aspire Group of Services,Kolkata,1-6years,220000 - 380000 INR,Requirement for the post of Receptionist & Telephone Operator.,Telephoneoperator|Reception|Frontoffice|FrontDeskExecutive|FrontDesk|FrontOfficeExecutive|Reception|Receptionist|Receptionistfrontoffice|
"Telecalling Operator cum Receptionist, Female",STT Solution,Lucknow,0-1years,140000 - 229999 INR,Job Responsibilities : |  Attending to all customer calls and offering assistance |  Maintaining various reports related to Sales and accounts |  Responsible for daily deposition of payment collected |  Coordinating with various functional heads,Telecalling|Telemarketing|Customercareexecutive|Telecaller|Telemarketingexecutive|Telesalesexecutive|
Urgent Hiring For Office Receptionist,Aspire Group of Services,Delhi|Noida,0-5years,200000 - 459999 INR,Urgent Hiring For Office Receptionist,FrontOfficeExecutive|Frontoffice|FrontDesk|Reception|Telephoneoperator|FrontDeskExecutive|Receptionist|
Front Office Executive (Receptionist)/ Female,Ritustones Private Limited,Lucknow,0-1years,120000 - 150000 INR,Location - Lucknow |   Age - 18 yr to 30yr |   Only female can apply. |   Freshers can also apply. |  Priti Singh | HR Executive | |  Call/ Whatsapp - 8400203031 |,FrontOfficeExecutive|OfficeAssistant|
Receptionist & Secretary,Alpha Tech Solutions,Delhi,1-5years,Not Specified,We are looking for a Receptionist/Secretary to manage our front desk on a daily basis and to perform a variety of administrative and clerical tasks.,MsWord|Presentation|Telephoneoperator|Frontoffice|FrontOfficeExecutive|Reception|Secretary|MsExcel|Receptionist|
Receptionist & Computer Operator (Freshers) Job In Delhi,Alpha Tech Solutions,Delhi,0-2years,150000 - 250000 INR,Receptionist & Computer Operator,Receptionist&ComputerOperator|
Receptionist Job For Freshers In Hyderabad,Subrata Mondal (Proprietor Of Cafe Industry),Hyderabad/Secunderabad,0-2years,150000 - 250000 INR,Receptionist,FrontOfficeExecutive|FrontDeskExecutive|Reception|Receptionist|
Hotel Receptionist,Riju Karan (Proprietor Of Toyota Climax India),Bhubaneswar,0-5years,170000 - 350000 INR,Urgent hiring for Hotel Receptionist |  Freshers can also apply,hotelreceptionist|
Receptionist & Office Assistant,Balan Engineering Private Limited,Ahmedabad,0-4years,200000 - 350000 INR,Requirement For Receptionist & Office Assistant.,Reception|FrontDesk|Frontoffice|Telephoneoperator|OfficeAssistant|OfficeAdministration|OfficeCoordinator|FrontOfficeExecutive|Receptionist|
Accounts Assistant & Receptionist,Sun Technology Integrators Private Limited,Bengaluru/Bangalore,2-3years,200000 - 250000 INR,"Candidates should be proficient in using accounting packages like Tally.  Female candidates, Proficient in Excel, word. Should handle telephone calls.  2-3 year of experience.  Well versed with local language.","""AccountsExecutive""|""Accountant""|""AccountsAssistant""|""Tally""|TallyMsOffice|"
Front Desk / Receptionist - Females Only,Hudson Agile Ventures Private Limited,Bengaluru/Bangalore,0-1years,Not Specified,"Greet and welcome guests as soon as they arrive at the office |  Direct visitors to the appropriate person and office |  Answer, screen and forward incoming phone calls |",Reception|Frontoffice|FrontDesk|FrontOfficeExecutive|FrontDeskExecutive|Receptionist|Receptionistfrontoffice|
Receptionist,I Square Consultancy,Vellore,0-1years,Not Specified,We are hiring for receptionist position at Hudson Agile Ventures Pvt Ltd,FrontDesk|Reception|Receptionist|
URGENT OPENING FOR MALE RECEPTIONIST IN BAHRAIN,Hire Zone Solution,Bahrain,2-4years,Not Specified,Looking for male receptionist for Bahraini |       salary 160bhd,presentableandgoodcommunication|
Receptionist,Jyoti Nirav Bhalerao (Proprietor Of Unique Jobs),Delhi|Noida,0-2years,280000 - 400000 INR,"Serves visitors by greeting, welcoming, and directing them appropriately. Notifies company personnel of visitor arrival. Maintains security and telecommunications system. Maintains security by following procedures.",Receptionist|
Receptionist Front Office,Volks Mobel India,Nagpur,0-5years,150000 - 280000 INR,We are hiring to candidate of Receptionist & Front desk executive,ReceptionistFrontOffice|
Receptionist,Hire Zone Solution,Hyderabad/Secunderabad,1-5years,10000 - 20000 INR,"As a receptionist, you will be the first point of contact for Volksmobel India and you have a great personality and great customer service skills",CustomerService|AdminExecutive|Receptionist|
Receptionist,Subrata Mondal (Proprietor Of Cafe Industry),Delhi|Noida,0-2years,280000 - 400000 INR,"Serves visitors by greeting, welcoming, and directing them appropriately. Notifies company personnel of visitor arrival. Maintains security and telecommunications system. Maintains security by following procedures.",Receptionist|
