jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Technology Manager /Technology Specialist - JAVA,Anlage Infotech India Private Limited,Bengaluru/Bangalore,8-13years,Not Specified,Manager / Specialist Technology drives the translation and construction of a client's business problems into innovative technology solutions by creating and owning the technical vision of the project and ensuring that the vision is achieved with a hi,Java|Microservices|
Technology Recruitment Specialist,Sciente International Pte Ltd,Bengaluru/Bangalore|Chennai,0-5years,Not Specified,"As a Technical Recruiter, you will work closely with hiring managers to lead and execute full-cycle recruiting for Singapore.",RecruitmentConsultant|Staffing|Hiring|ItRecruiter|ItStaffing|Recruitment|RecruitmentExecutive|TechnicalRecruiter|ITrecruitment|
Data scientist,Keen Bright Solutions Llp,Kolkata,4-10years,Not Specified,Data scientist,DataScientist|
fullstack developer,Keen Bright Solutions Llp,Kolkata,4-10years,Not Specified,fullstack developer,fullstackdeveloper|
Adobe Analytics,Keen Bright Solutions Llp,Kolkata,4-10years,Not Specified,Adobe Analytics,AdobeAnalytics|
"Node.js, React Native",K J Recruitment Services,Jaipur,2-12years,Not Specified,"For the best it company in jaipur, need-Nod js developer and react native developer. 3 openings each. package could go upto 10 L. location jaipur. excellent company. amazing growth. it mnc. apply if you r in jaipur.  min exp 2 years.",Node.js|ReactNative|
Technology Lead,Plaza Premium Lounge Management Limited,Kolkata,6-16years,900000 - 1200000 INR,Technology Lead - Edutech Company,TeamLead|MeanStackDeveloper|FullStackDeveloper|FullStackWebDeveloper|react.js|Devops|TechLead|TechnologyLead|
Director of Technology Management,Siera IT Services Private Limited,Bengaluru/Bangalore,10-15years,Not Specified,"The Director of Technology Management will be a strategic partner with business sharing ownership of business strategy and business value, connecting regional needs and relevancy as the inputs for global strategy.",TechnologyInfrastructure|
Regional Sales Head - Information Technology & Services Firm,Keen Bright Solutions Llp,Chennai|Hyderabad/Secunderabad,6-11years,1150000 - 1550000 INR,A Leading Information Technology and Services Company requires a Regional Sales Head and the responsibilities include,Sales|IP/TelephonySolutionsSales|Server/StorageSales|ITAccountManagement|ITSalesHead|SolutionsSales|ItHardwareSales|ItProductSales|ItSales|
SAP BPC Consultant@ Client Location,Izee Manpower Consultancy Private Limited,Hyderabad/Secunderabad,6-13years,Not Specified,SAP BPC Consultant@ Client Location,sap|Bpc|
SAP hybris,Siera IT Services Private Limited,Hyderabad/Secunderabad,4-10years,Not Specified,SAP hybris,Java|AWS|Git|SpringBoot|AwsCloud|
"""IT Service Transition Consultant""",Siera IT Services Private Limited,Bengaluru/Bangalore,8-12years,Not Specified,"• Work on BMC Remedy IT Service Management (Version 9.1 and above) suite. Working in BMC Helix is |  an added advantage.• Design & set-up of operational support model for ITSM Processes (Incident, CMDB, Change, Problem,Service Request & SLM) in the IT",Consultant|ItServiceManagement|Itsm|BmcRemedyItsm|
EDI Consultant@ Client Location,NVK Staffing Solutions,Hyderabad/Secunderabad,4-9years,Not Specified,EDI Consultant@ Client Location,Edi|Idoc|
Scrum Master@ Client Location,Siera IT Services Private Limited,Bengaluru/Bangalore,6-13years,Not Specified,Scrum Master@ Client Location,ScrumMaster|Agile|
Backend Application Engineer,Best infosystems Ltd,Bengaluru/Bangalore,3-10years,Not Specified,Design and develop cloud based software components conforming to industry best practices. |  Design and implement RESTful APIs using Python/Django |  Use modern CI/CD technology to maintain software. |  Design and developer adapters Support integration,automatedunittestcaseusingpytest/mock|Phython|RestfulApi|Postgressql|MySQL|
Oracle Fusion Middleware developer@ Client Location,Axs Solutions And Consulting Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,5-10years,Not Specified,Oracle Fusion Middleware developer@ Client Location,ofm|OracleFusionMiddleware|OracleSoa|ServiceOrientedArchitecture|Soa|
"Java, spring talent on Frontend technology",Shell Info Technologies Private Limited,Bengaluru/Bangalore|Chennai,2-4years,Not Specified,"Java, spring talent on Frontend technology and become full stack developer.  |  Candidate must have 5 years of overall IT experience with strong technical fluency. |  Should be expert with concepts of MVC JDBC and RESTful Java GUI fame work. |  MY SQL,SPRING |",FrontEndWebDeveloper|Java|Spring|
PMO - Information Technology,first india hr solution,Mumbai,2-4years,700000 - 1000000 INR,"Project management, project tracking, project implementation, PMO, project monitoring",Projectmanagement|ProjectTracking|ProjectImplementation|ProjectMonitoring|Pmo|
BA - IT/ Business Analyst - IT / Technology Asst Manager,Achievers Spot,Mumbai,2-3years,350000 - 450000 INR,"We are looking A Assistant Manager with experience in Project Management, Team Management, Stake holders management, Preparing business documentations, presentation, demonstration of product to the clients, client Management etc.",BA/BusinessAnalysis/ProductPlaning/ProjectManagement/RiskAnalysis/StakeholdersManagement/Customerrelationship/Demonstration/Presentation/|
"Hot Vacancies for ""Legal Technology Business Analyst """,Varaisys Private Limited,Hyderabad/Secunderabad,5-10years,Not Specified,Hiring Alert!! |    |   Hot Vacancies for 'Legal Technology Business Analyst '. |    |   Experience:5+Years |    |   Location : Hyderabad |    |   Client : MNC |    |   Notice period: Max 15Days. |    |   Interested pls share updated resumes on this mail [HIDDEN TEXT] |    |,"""legaltechnology""businessanalyst|"
Hiring for Laboratory Assistant for Delhi location  call me urgent 9619022384,Siera IT Services Private Limited,Delhi,0-1years,Not Specified,Hiring for Laboratory Assistant for Delhi location  call me urgent 9619022384,LabAssistance|LabIncharge|Biotechnology|Microbiology|Biochemistry|Biology|
"Medical Coder - BSc Nursing,Staff Nurse,GNM,DGNM,ANM Freeshers/Experienced Grad Openings in Chennai",Miracle Software Systems India Private Limited,Chennai,0-4years,350000 - 400000 INR,Medical Coding is the process of conversion of text information related to healthcare services into numeric Diagnosis (Medical Problems) and Procedure (Treatments) Codes using ICD-10 CM and CPT code books.  |,MedicalCoding|Pharmacy|Physiotherapy|Nursing|StaffNurse|Biotechnology|Biomedical|Bioinformatics|Biochemistry|Microbiology|Biology|Botany|Pharmacist|Zoology|Nutrition&dietetics|Bhms|LifeScience|paramedical|medicalcoder|Physiotherapist|Dentist|
