jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Senior Ariba Functional Consultant,Amick Brown LLC,Remote,5-10years,Not Specified,Amick Brown is seeking a Senior Ariba Functional Consultant with experience in implementing P2P solutions,Fulllifecycle|P2P|Ariba|SapEcc|Rfp|
Proposal Writer - Hyderabad,HR Addons,Hyderabad/Secunderabad,1-5years,Not Specified,Looking for Jr Proposal Writer,ProposalWriting|BidManagement|ComplianceMatrix|Pricing|Rfq|Bid|RFX|ProposalsRfp|Rfp|RFPlanning|
Back Office Executive (Female),E-Friend Solutions India,Indore,0-2years,120000 - 200000 INR,"Tender,BID,Proposal,Quotation,online search,Online,Internet,Digital,eCommerce,Coordination,Co-ordinator,Sales Coordinator,MIS,Administration,",BackOfficeExecutive|SearchingTenders|Rfq|Rfp|
Sr Pre Sales Consultant – (Server/Storage/Cloud) | +91 9632707555,C-Solve Solutions Private Limited,Bengaluru/Bangalore,1-4years,Not Specified,Job Offer  |    |   Position: Sr Pre Sales Consultant – (Server/Storage/Cloud) |    |   Location : Bangalore  |    |   EXPERIENCE : Min 1-4 yrs  |,presales|Pre-sales|Rfq|BidManagement|Rfp|Rfi|
Transition Manager,Infosys BPM Limited,Bengaluru/Bangalore|Chennai,7-12years,Not Specified,Infosys BPM is looking for candidates with Transition Manager experience- Bangalore/ Chennai/Pune/ Hyderabad / Delhi NCR. |   |   |  Job Designation: Transition Manager |  Job Location: Bangalore/ Chennai/Pune/ Hyderabad / Delhi NCR/ Kolkata,Rfq|Sd|TransitionManager|Rfi|Rfp|
Quotation Specialist,Skan Tech Consultancy,Mumbai|MumbaiCity|NaviMumbai,2-5years,Not Specified,Generate Quotations |  Customer and Vendor dealing |  Report making on MS Excel |  Follow ups |  Inside sales |  RFQ and proposal management |  Quote to Order |   |,QuotationHandling|Pricing|Vendormanagement|Pricing|OrderManagement|Rfq|ProposalQuotation|Proposal&ContractsSpecialist/Manager|Presales|Bid|RequestForProposal|Proposal|InsideSales|Procurement|QuoteToCash|Rfp|ProposalsRfp|Rfi|Excel|Cisco|
Pre Sales Head { DGM\GM\AVP .},Aayam Consultants,Delhi,20-25years,2200000 - 3000000 INR,To lead a Pre sales Team in networking and security solution for Government vertical,Headpresales|Dc|Bidding|Rfq|Presales|Pmp|PreSalesManager|Networking|Noc|Soc|Rfp|Rfi|SolutionArchitect|Solutioning|Cisco|Juniper|Ccnp|CCIE|Itil|Pmo|
Pre Sales / Solution Architect/ BID Manager {for IT infra. - Networking},Aayam Consultants,Delhi,5-12years,800000 - 1200000 INR,To work as Pre sales\ Solution arch.- Networking for goverment \ PSu sector.,Presalesarchitecture|BomPreparation|Rfq|Presales|Bid|BiddingProcess|PreSalesManager|SolutionArchitect|TechnicalArchitect|Networking|Lan|Wan|Routers|Switches|Cisco|Juniper|Rfi|Rfp|
Business Development Manager - IT,Freelancer Vadluri Praveen Kumar,Mumbai,2-5years,Not Specified,"-Enthusiastic Sales Professional with 2+ years of experienced in selling IT Software Services & Cloud Infrastructure. |  -Extensive experience in cold-calling Client, Prospect and Stake holders. |  -Experience in selling Products like Office 365,Azured,etc",clientacquisition|ItStaffing|staffingaugmentation|contractpermanentstaffing|Bdm|Rfp|ItSales|
Inside Sales Specialist,Skan Tech Consultancy,Hyderabad/Secunderabad,2-5years,Not Specified,"My client in Hyderabad is looking for Sales Professionals with exposure to Inside Sales, Cold Calling, CMR, or ERP Sales background in the US market with 2 to 5 years of experience.",InsideSales|leadqualification|AccountManager-Sales|LeadGeneration|ColdCalling|Presales|Rfq|BidManagement|Rfp|Rfi|
Inside Sales Specialist (French),Aayam Consultants,Mumbai|MumbaiCity|NaviMumbai|Thane,2-5years,Not Specified,"Inside sales or sales operations |  RFQ, RFP |   |  Manage customer requests and the entire Quote to Order process |",FrenchLanguage|French|FrenchLanguageExpert|FrenchLanguageSpecialist|FrenchExpert|InsideSales|SalesOperations|CustomerManagement|VendorManagement|SupplierDevelopment|Rfq|Proposal|RequestForProposal|Bid|RFX|Billing|OrderManagement|Rfp|Rfi|
Pre Sales Engineer (Security),Aayam Consultants,Delhi,3-5years,500000 - 800000 INR,to work as Pre Sales Engineer\ consultants  (Security) for Goverment vertical,PresalesConsultants|BomPreparation|Presales|Rfq|Solution|Bid|Security|UTM|PreSales|Poc|Rfi|Rfp|Epo|Dlp|Firewall|
Presales Consultant – Services,Innointel LLC,Gurgaon/Gurugram,8-15years,1600000 - 2500000 INR,"IT Infrastructure Managed Service Lead, having experience in Solutioning Infrastructure Managed Services (Data Center Transformation Services, Cloud Managed Services, End User Computing Services, RIM, NOC, ITSM, ITOM, RBA, Service Automation)",ServicesSales|ManagedServices|UEM|Bidding|Rfq|Presales|Proposal|Bid|PreSalesManager|InfrastructureServices|Datacenter|ItInfrastructure|Itil|Itsm|Itam|Rfp|Rfi|
Senior Consultant,Niche Search Services,Delhi|Gurgaon/Gurugram,7-12years,Not Specified,"This is an opportunity to be a part of the Benchmarking and Sourcing Advisory practice, which assists |  buyers and service providers with cost and pricing decisions in retained, shared services, or outsourcing |  arrangements.","Presales|Advisor|""RFIprocess""|Benchmarking|""ITConsulting""|""ITSolutioning""|Data|Pricing|Rfp|Cloud|Saas|"
Senior position in Sales Consulting,MLogica Computech India Private Limited,Bengaluru/Bangalore,7-15years,1000000 - 1800000 INR,Engage with prospects to build relationships in the Sales process. Sales consulting and pre-sales for Enterprise software products.,ERP/CRMPre-Sales|Rfq|BidManagement|Rfp|Rfi|Solutioning|
RFP Proposal Writer,Maxo Tech Solutions LLC,Pune,8-13years,Not Specified,RFP PROPOSAL WRITER,RFPPROPOSALWRITER|
Business Development Executive  - Private/ Government  Sector,Huligemma Consultancy Services,Hyderabad/Secunderabad,2-12years,300000 - 600000 INR,The ideal candidate must have experience in Sales and have the ability to Close the sales cycle. They must have existing client network should be confident of  building new client relationship. Highly Positive and Never give up mindset needed,Cctv|Tendering|SecuritySystems|RfpFinalization|
SAP Pre-sales Specialist / Pre-Sales Executive opening for Experienced Candidates,Expertia Ai Technologies Private Limited,Hyderabad/Secunderabad,5-9years,Not Specified,SAP Pre-sales Specialist / Pre-Sales Executive opening for Experienced Candidates ( Hyderabad Location ),"""SAPPre-Sales""|Pre-SalesExecutive""|""Pre-SalesSpecialist""|""SAPPre-Salesexecutive""|""SAPPre-SalesActivity""|""Bidmanagement""|""Pre-sales""|""RFI""|""RFP""|"
Hurting for the position of inside sales / Presales /Sales Executives Near hebbal MOB: 9916560596,SnapHunt Pte Ltd,Bengaluru/Bangalore,1-11years,210000 - 590000 INR,Job Description: |   Responsible in identifying prospects by evaluating their position in the industry |   Profiling & communicate with inbound prospects |   Showcase/demo internal software tool/CRM to prospects via screen sharing |,Sales|Presales|Pre-sales|insidesales|OutsideSales|leadqualification|coldcalling|fixingappointment|Bdm|Bde|BusinessDevelopmentExecutive|Bdm|Marketing|Selling|BD|DirectSales|Insurance|Relation|CrmSales|softwaresales|ItSales|Rfp|Rfi|
Saleshead/Sr. Sales Manager (Projects) – Railway OHE/ Transmission line,Emastech Consultancy services (OPC) Private Limited,Jabalpur,10-15years,Not Specified,Business development and promotion of organization’s engineering services |  Generating business in the Government Sector through RFP and Tender process.,BusinessExpansion/startingnewverticalinRailwayOHE/Transmissionline/ElectricalSubstation/EPCcontracts|
Proposal Writer,Norwin Technologies India Private Limited,Hyderabad/Secunderabad,2-9years,Not Specified,Developing client-centric proposal responses aligned to the win themes and value proposition developed for the opportunity (RFI/RFQ/RFP).,Writing|Bidmanagementprocess|RFPSProposalDevelopment|proposalpreparation|RFISProposalWriting|ProposalBuilding|English|ITtechnologyservices|ITterminology|SMEs|MsWord|Powerpoint|Excel|
AX Technical,E-Friend Solutions India,Bengaluru/Bangalore,10-14years,Not Specified,Looking for AX Technical Consultant for Bangalore location,DynamicsAxapta|Erp|AxaptaTechnicalConsultant|MicrosoftDynamicsAx|MicrosoftDynamicsAxapta|MSDynamics|MsDynamicsAx|MsDynamicsAxapta|
Infrastructure Cloud Computing Consulting-L3,Best infosystems Ltd,Bengaluru/Bangalore,5-8years,Not Specified,Infratructure Cloud Computing Architect ( L 3),AWS-Outpost|Regions|InfraArchitecture|Aix|UNIX|Windows|Network|Azure|
