jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
inbound process For Medical Billing,White Horse Manpower Private Limited,Bengaluru/Bangalore,0-4years,140000 - 420000 INR,Candidate should possess excellent oral and written communication skillsCandidate with good customer service skills would be preferredCandidate should have 0-5 year of experience in Customer Support Voice Process. Prior experience in Customer,CustomerServiceExecutive|Inbound|Outbound|Bpo|CallCenter|CallCentre|CSR|TSR|Kpo|TechnicalSupport|
Inbound Process for Upstox,Fast And Direct Services,Mumbai|MumbaiCity|NaviMumbai|Thane,0-1years,200000 - 300000 INR,"Upstox,Upstox IB",CSR|Customerservice|Customercare|InboundProcess|VoiceProcess|CustomerCareExecutive|Voice|CallCenter|Bpo|
Domestic Call Centre Inbound Process,Hiring Choice Solution,Delhi|Gurgaon/Gurugram,0-3years,220000 - 430000 INR,"NO TARGET, FIXED SALARY |    HUGE INCENTIVES |    8 HOUR SHIFT |    6DAYS WORKING |    BOTH SHIFTS AVAILABLE |    GOOD COMMUNICATION SKILLS |    EXPERIENCE 0-2 YEARS |    FRESHERS CAN APPLY |    12TH PASS 10TH PASS ANY GRADUATE can apply |     |    CONTACT HR ROHIT:7209265110 |     |",Cce|Customercareexecutive|Customercare|Bpo|DomesticVoiceSupport|Inbound|CallCenter|Icusnternationalcallcenter|Outbound|Fresher|DomesticBPO|VoiceProcess|CustomerSupport|CustomerService|CustomerSupportExecutive|Custome|Kpo|TechnicalSupport|
Inbound Voice Process / customer support / immediate joining.,Black And White Business Solutions Private Limited,Bengaluru/Bangalore,0-5years,Not Specified,International Call Center / BPO /Banking / Ecommerce / Healthcare/Customer Support / Technical Support,Voice|ChatSupport|Email|SupportCustomerSupport|CustomerService|CustomerSupportExecutive|CustomerCare|CustomerCareExecutive|TechnicalSupport|TechnicalSupport|TechSupport|TechnicalSupportExecutive|
inbound process For Medical Billing,White Horse Manpower Consultancy Private Limited,Bengaluru/Bangalore,0-4years,140000 - 420000 INR,Candidate should possess excellent oral and written communication skillsCandidate with good customer service skills would be preferredCandidate should have 0-5 year of experience in Customer Support Voice Process. Prior experience in Customer,CustomerServiceExecutive|Inbound|Outbound|Bpo|CallCenter|CallCentre|CSR|TSR|Kpo|TechnicalSupport|
5 DAYS WORKING INBOUND PROCESS,Hiring Choice Solution,Delhi|Noida,0-1years,Not Specified,Urgent vacancy for freshers Call Center/Domestic BPO/ VOICE PROCESS/ BACK OFFICE/ DATA ENTRY |    |,CallCenter/DomesticBPO/VOICEPROCESS/BACKOFFICE/DATAENTRY|
Inbound-Technical Support International process BPO Call 9972020050,White Horse Manpower Private Limited,Bengaluru/Bangalore,0-4years,150000 - 420000 INR,•         Candidate should possess excellent oral and written communication skills•         Candidate with good customer service skills would be preferred•         Candidate should have 0-5 year of experience in Customer Support Voice Process.•,CustomerServiceExecutive|Inbound|Outbound|Bpo|CallCenter|CallCentre|CSR|TSR|Kpo|TechnicalSupport|
cce voice process inbound / cce non voice email process,Hindustan Manpower Solution,Noida,1-2years,Not Specified,Dear candidates |  we are looking for candidateshaving  with one year experience in cce voice inbound process/ cce non voice process with experience in email process |  candidates must be having good communication skills |  salary -21k ctc three,GoodCommunicationSkills|oneyearexperienceinccevoiceinboundprocess/nonvoiceemailprocess|
"Call Center,Voice Process,International Call Center,Inbound Process,Outbound Process,Customer Ca",Hiring Choice Solution,Mumbai|MumbaiCity|NaviMumbai|Thane,0-1years,Not Specified,"BPO,Call Center,Voice Process,International Call Center,Inbound Process,Outbound Process,Customer Care Executive : 8097093326",Bpo|CallCenter|VoiceProcess|InternationalCallCenter|InboundProcess|OutboundProcess|CustomerCareExecutive|
Assisstant Manager IN Phone Banking Officer(InBound Process),Tech Mahindra Business Services Limited,Bengaluru/Bangalore,0-4years,180000 - 220000 INR,"Kotak Mahindra Bank,Bhoomanahalli  was Hiring For Phone Banking Officer(InBound Process)",phonebankingofficer|CustomerServiceExecutive|CustomerService|custoCustomerSupport|CustomerCare|CustomerCareExecutive|CsrVoice|CSR|CSRExecutive|CSROfficer|CsrVoice|VoiceProcess|VoiceSupportExecutive|Voicesupport|ColdCalling|InsideSa|
