jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Fresh Graduate,Kored Infratech Private Limited,Bengaluru/Bangalore,0-1years,Not Specified,MIS Executive,Graduates|
Banking officer,Mpr India Technologies,Coimbatore,Fresher,220000 - 310000 INR,Desired Candidate Profile |   |  Any Degree Holder From Regular College only Can join |   |  Interview Process: 3 Level Only |   |  Qualification: Any degree (freshers also apply) |   |  EXPERIENCE : 0 - 1 Years |   |  Skills : BANKING AND FINANCE KNOWLEDGE MUST |,Freshers|Graduates|GraduateFresher|Undergraduates|
HR Executive (internship),White Horse Manpower Private Limited,Bengaluru/Bangalore|Chennai,0-1years,120000 - 250000 INR,HR Executive (internship) for an 3 to 6 months based on needs with Recruitment & Training and Development solution with normal monthly stay fund facility.,MbaHrGraduates|hrtrainees|freshhrgraduates|
FRESH GRADUATES... Call Centre BPO,Axis Globex Career,Bengaluru/Bangalore,0-1years,150000 - 420000 INR,"Calling, customer service, voice, support•         Candidate should possess excellent oral and written communication skills•         Candidate with good customer service skills would be preferred",CustomerServiceExecutive|Inbound|Outbound|Bpo|CallCenter|CallCentre|CSR|TSR|CustomerService|Voicesupport|InternationalBpo|nonvoice|Kpo|technicalsupport|
Wanted Freshers in Private Bank,Primitive Galaxy Corporation,Chennai|Coimbatore,0-2years,220000 - 350000 INR,Eligibility to Join The Banks |   Any Engineering& Pg Degree Holder From Regular College only Can join |   Interview Process: 3 Level Only |   Location: Anywhere in TamilNadu |   Qualification: Any Post Graduate and Engineers only |   EXPERIENCE : 0 - 1 Years |,Freshers|Graduates|Undergraduates|
Wanted SAP freshers for  Internship,Primitive Galaxy Corporation,Chennai|Coimbatore,1-2years,Not Specified,"Exp: 0 to 1 yrs |   |  Location: Coimbatore |   |  Immediate Joiner |   |  Salay: 10000 to 15000 per month |   |  Age should be below 35yrs can apply for this post |   |  Skills: SAPBYD Technical And Functional |   |   |  Job Description:- |   |  SDK ByD/C4C Consultant |  ABSL, BODL Scripting Lang",Freshers|GraduateFresher|Graduates|
Software Developer - Fresher (Computer Science Graduates),Axis Globex Career,Ahmedabad|Bengaluru/Bangalore,0-2years,300000 - 380000 INR,URGENT REQUIREMENT,Hardwarenetworkingithardwarewebdeveloper|Java|C++|C|HTML|Sql|Oracle|Pl-sql|SQLserver|Sybase|RDBMS|Vba|C#|Javascript|CSS|AJAX|Xml|Jquery|Jscript|Php|SoftwareDeveloper|SoftwareEngineer|Programmer|Softwareprogrammer|
Bank Job for Freshers in IndusInd Bank,Axis Globex Career,Coimbatore,Fresher,240000 - 330000 INR,Any Degree Holder From Regular College only Can join |  No Educational gap in between |  Interview Process: 3 Level Only |  Location: Anywhere in Tamil-Nadu |  EXPERIENCE : 0 - 1 Years |  Skills: BANKING AND FINANCE KNOWLEDGE,Freshers|Graduates|GraduateFresher|Undergraduates|
Back Office Operations || Corporate Bank Freshers Selection,Axis Globex Career,Howrah|Bankura,Fresher,Not Specified,**Corporate Bank ( Fresher ) || Employment Notice || Staff Selection || 2021**,Freshers|Graduates|GraduateFresher|Undergraduates|HighSchoolPass|
Data Entry Operator & Branch Banking Operations || Male~Female || Freshers,Axis Globex Career,Kharagpur|Hooghly,0-1years,Not Specified,QUALIFICATION :- 12th Pass / Graduation Pass / Post Graduation Pass. |  AGE LIMIT :- 18 Year To 29 Year's. |  BANKING HR DEPARTMENT :: 9433-996924 *Call // WhatsApp* |  Alternative Number :: 7044-658694 (HR Raj),Freshers|Graduates|GraduateFresher|Undergraduates|HighSchoolPass|
Office Stuff Selection  || Male~Female || KYC Executive & NRI Customer Handling (Freshers),Square Yards Consulting Private Limited,Kolkata|Bankura,0-1years,Not Specified,>> Staff Selection Notice || CORPORATE BANK || Operation Executive @7O44-658694<<,Freshers|Graduates|GraduateFresher|Undergraduates|HighSchoolPass|
Marketing Officer  As freshers only,Gautam Consultancy,Coimbatore|Erode,Fresher,Not Specified,"We select our new joiners as Associate and train and develop them holistically in all functional areas of Management Viz. Marketing, HR, Team Management, Leadership as per training module. |  Post Training Overall Business Management. |   |",Freshers|GraduateFresher|Undergraduates|Graduates|
Documents Verification & Data Entry Executive(Phone Banking Officer)|| Corporate Bank (Male~Female),Job N Skill,Kolkata,0-1years,Not Specified,CORPORATE STAFF SELECTION – BACK OFFICE ( Corporate Bank) || 9433996-924,Freshers|Graduates|GraduateFresher|Undergraduates|HighSchoolPass|
Documents Verification & KYC Executive || Corporate Selection Notice ~ Freshers,Infinitive Skill Development Private Limited,Kolkata,0-1years,Not Specified,For Apply : 7O44-658694 || 7449746-2O3 || HR Raj |  WhatsApp your Bio-Data for Direct Interview Address. |  Call Directly if you have any Quarries. [11am - 6pm],Freshers|Graduates|GraduateFresher|Undergraduates|HighSchoolPass|
|| OFFICE ASSISTANT IN PVT BANK|| Fresher Employment for Branch Banking || Urgent Hiring ||,Tarare Consulting services Private Limited,Kolkata|Burdwan,Fresher,Not Specified,Job Description: |  • Office Assistant |  • Office Executive |  • Branch Executive |   Fresher Employment for Branch Banking,Freshers|Graduates|GraduateFresher|Undergraduates|HighSchoolPass|
Back Office Coordinator || Office Assistant ~ Corporate Bank (Freshers) || Male-Female,SPG Corporate,Hooghly|Bankura,Fresher,Not Specified,"Core Banking interview for CORPORATE BANK fresher recruitment notice, For walking interview contact |  Send your Bio-Data '[Confidential Information]'  |   |  Call // WhatsApp : 7O44-658694",Freshers|Graduates|GraduateFresher|Undergraduates|HighSchoolPass|
Hiring For Business Development Executive For Real Estate MNC (Square Yards ) Freshers Are Welcome,Axis Globex Career,Gurgaon/Gurugram|Noida,0-1years,300000 - 300000 INR,Client acquisition and business development by direct/indirect sales. |  Offer customized portfolio solutions to NRI clients based on their risk/ return and liquidity profile. |  Maximize revenue generation and lead closures by using social and public medi,Freshers|GraduateFresher|Graduates|Mba|MbaFresher|MBAMarketing|
