jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Life Insurance Advisor  Insurance Manager,Freelancer R Vasanthamala,Chennai,0-5years,Not Specified,1.	Enjoy unlimited earning opportunity |   2.	Be your own Boss |   3.	Work as per your convenience,LifeInsuranceAdvisor|LifeInsuranceSales|LifeInsuranceAgent|InsuranceSales|InsuranceAdvisor|InsuranceAgent|RetirementPlanningCounselor|RetiredBanker|RetirementPlansSpecialist|RetiredSeniorExecutive|RetiredSeniorExecutive|
Banking And Insurance,I Tech Solutions,Coimbatore,Fresher,229999 - 320000 INR,Desired Candidate Profile |   |  Any Degree Holder From Regular College only Can join |   |  Interview Process: 3 Level Only |   |  Qualification: Any degree (freshers also apply) |   |  EXPERIENCE : 0 - 1 Years |   |  Skills : BANKING AND FINANCE KNOWLEDGE MUST |   |,BfsiSales|BankingAndFinance|Freshers|GraduateFresher|Graduates|
"Bancassurance, Life Insurance Sales, insurance sales,",Beechi Vidya Kendra Trust,Mumbai|Jaipur|MumbaiCity|NaviMumbai,2-5years,Not Specified,I-tech Solutions Pvt. Ltd. (an ISO 9001- 2008 Certified Company) is the Number ONE recruiting agency for BPO / ITO / IT /BFSI/Insurance/ Media / Telecom/Corporate and MNCs recruitment. |   We Guarantee Placement for you in any given Industry and the Best,LifeInsuranceSales|LifeInsuranceAgent|InsuranceSales|DirectSales|Bancassurance|bancaBFSI|Insurance|
Insurance,Beechi Vidya Kendra Trust,Mumbai|Pune,4-12years,Not Specified,Looking for MCBM (Manager Chief Business mentor),MCBM|ManagerChiefBusinessmentor|ChiefBusinessmentor|
Insurance,Eagleye HR Consultants FZE,Kolhapur,4-12years,Not Specified,Looking for MCBM (Manager Chief Business mentor),MCBM|ManagerChiefBusinessmentor|ChiefBusinessmentor|
Insurance Managing Firms,Nexplace Info Private Limited,Hyderabad/Secunderabad|Mumbai|MumbaiCity,3-8years,Not Specified,"Agency manager, managing insurance brokers, good communication, training and development, motivations. openings in various cities like , Mumbai, Bangalore, Mangalore, chandigarh, Belgaum, Mysore, lucknow, varanasi, Pune, Hyderabad,Vijayawada, shimoga",AgencySales|LifeInsuranceSales|AgencyManager|AgencyDevelopmentManager|agencyBusinessDevelopment|
Agency Manager,Wings Brand Activations India Private Limited,Chennai|Coimbatore,1-3years,330000 - 330000 INR,Agent recruitment :  |   |  - Develop various sources of agent hiring & build a team of agent & agent pipe line |   |  - Conduct activity to enhance existing agent footfall to generate fresh referral for new agent hiring |   |  - Recruit quality agents as per the,AgencyManager|AgencySales|Lifeinsurance|BusinessDevelopmentManager|Seniorsalesmanager.|UnitManager|SalesManager|SalesDevelopmentManager|
Telemarketing Insurance Executive,Wings Brand Activations India Private Limited,Bengaluru/Bangalore,1-2years,Not Specified,We are Hiring for Insurance Telemarketing Executive,InsuranceProcess|TelecallerFemale|TeleMarketingExecutive|
Health Insurance Executive,I Tech Solutions,Bengaluru/Bangalore,1-3years,Not Specified,Health Insurance Executive (Marketing Field Work) Bangalore - Karnataka,InsuranceProcess|
Mutual Fund Sales  Sales Insurance  Life Insurance Sales,Core Careers Private Limited,Mumbai|MumbaiCity,0-5years,Not Specified,Hiring for Profile – Sales Representative(WFO),LifeInsuranceSales|MutualFundSales|SalesInsurance|MutualFund|MutualFundsSales|MutualFunds|MutualfundHNI.|InsuranceMutualfunds|SalesInsuranceMutualFunds|Investment|
"Branch Relationship Officer,Sales Officer,Relationship manager,Insurance,Direct sales,Account manage",A2Z Corporate Services,Mumbai|MumbaiCity|NaviMumbai|Thane,0-4years,Not Specified,"Branch Relationship Officer,Sales Officer,Relationship manager,Insurance,Direct sales,Account manager",BranchRelationshipOfficer|SalesOfficer|Relationshipmanager|Insurance|DirectSales|AccountManager|
Opening - Bancassurance - Life Insurance,White Horse Manpower Private Limited,Mumbai|MumbaiCity|NaviMumbai|Thane,5-13years,610000 - 910000 INR,Opening with one of the leading Life Insurance Client as Channel Sales Manager. |    |   Purpose of the job is to drive sales targets by maintaining positive relationships with the channel partner in the allocated branches/geography.,BancassuranceExecutive/Manager|bancassurancesales|LifeInsuranceSales|
urgent opning life insurance,I Tech Solutions,Pune|Kolhapur,1-6years,Not Specified,urgent opening life insurance,LifeInsuranceSales|LifeInsuranceAgent|LifeInsuranceAdvisor|
Urgent requirement Of Process Trainer-Insurance 9342431049,Automated Global Services,Bengaluru/Bangalore,0-4years,150000 - 420000 INR,Candidate should possess excellent oral and written communication skillsCandidate with good customer service skills would be preferredCandidate should have 0-5 year of experience in Customer Support Voice Process. Prior experience in Customer Serv,CustomerServiceExecutive|Inbound|Outbound|Training|ProcessTrainer|
Executive - Insurance,MMC Infotech Services Private Limited,Chennai,3-5years,Not Specified,|  Collecting the information on operation relating to Back office of each Hospital unit. |  Submission of Bills with supporting documents to claim with TPA / Corporate. |  Queries raised by TPA / Corporate should be promptly replied for prior approval. |  Def,communication|advanced-excel|analytical|clientrelationship|Customerservice|NegotiationSkills|
Bancassurance Executive/Manager  Relationship Manager  Corporate Sales Manager  Financial Advisor,I Tech Solutions,Bengaluru/Bangalore|Mumbai,1-9years,100000 - 400000 INR,Hiring for one of the renowned Banking and insurance companies based in Mumbai/Bangalore,BancassuranceExecutive/Manager|RelationshipManager|FinancialAdvisor|InsuranceAdvisor|
Insurance Wealth Manager,Mpr India Technologies,Delhi|Noida,5-10years,300000 - 800000 INR,"As a Inurance Wealth Manager, should have the ability to offer wealth management services that address the complex financial planning issues that clients face.",UnitManager|AgencyManager|InsuranceAdvisor|SalesLifeInsurance|MutualFundSales|FinancialConsultant|BFSIConsultant|FinancialAdvisor|SalesManager|
Relationship Manager Insurance,Shyamal HR Services,Delhi,1-6years,220000 - 260000 INR,Must have experience in Insurance / Bank insurance/ Investment sector,Insurance&Risk|InvestmentInsuranceTraining|InsuranceAdvisor|SalesInsurance|InvestmentRisk|BankingAndInsurance|InsuranceProcess|WealthManagement|WealthRelationshipManager|WealthRelationshipManager|InvestmentAdvisor|
