jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Accountant,Rudraksha Fire Security Services,Delhi|Noida,1-11years,250000 - 650000 INR,Urgently required Male/Female in Delhi NCR Location having Experience Min 01 year to 15 Year,TallyErp|Busy|Gst|Tds|
Looking for a SAP Hybris developer and Architect,Aequor Information Technologies Priivate Limited,Bengaluru/Bangalore|Mumbai,5-14years,Not Specified,Technical proficiency in Hybris with minimum 3+ years Hybris implementation experience and overall 5+ years of industry experience.,HybrisDeveloper|
Backend Operations,Rudraksha Fire Security Services,Delhi|Noida,1-5years,Not Specified,"Typing Letter Drafting & Note Sheets. |     Prepared Report of Highways Related as per Reporting Mana ger (Admin.) |     Maintain Highways related File of as per Current Project. |     Prepared Courier Letter or Couriers & send to Concern RO (Regional Office),",MsWord|MsExcel|
Lead Business Analyst/Business Analyst,CGI Information Systems and Management Private Limited,Bengaluru/Bangalore,5-13years,Not Specified,Looking for Lead Business Analyst/Business Analyst,SecuritiesBrokerage|BusinessAnalysis|SecuritiesOperations|AssetManagement|ResearchAnalyst|TestPlan|
Business Analyst – Wealth Management,CGI Information Systems and Management Private Limited,Bengaluru/Bangalore,10-15years,Not Specified,Looking for Business Analyst,BusinessAnalyst|Ncfm|WealthManagement|Sql|JIRA|
Lead Software Engineer - Progress 4GL/ 3GL,Sunquest Information Systems (India) Private Limited,Kolkata,8-13years,Not Specified,"The Team Leader Software Development manages his team to deliver quality programming code, that meets the standards and expectations of the company, customers and other stakeholders","""teamlead""|""lims""|Progress4gl|"
Senior Software Engineer - progress 4GL/ open edge ABL/ Progress ABL,Sunquest Information Systems (India) Private Limited,Kolkata,5-10years,Not Specified,"Senior Software Developer takes ownership and responsibility for working towards delivering reliable software, writing immaculate code and delivering projects on time and budget.","""seniorsoftwaredeveloper""|""progress4GL""|"
hiring SAP ABAP Consultants,Aequor Information Technologies Priivate Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,4-9years,Not Specified,"SAP ABAP Consultants with MM, SD, PS, FI Modules Plus SAP HR ABAP",OoAbap|SapAbap|SapHrAbap|
pediatrician Pediatric  Pediatrics,Cron Information Technologies Private Limited,Guntur,0-5years,Not Specified,"Greetings from Cron information technologies pvt.ltd. |  Requaired pediatrician |  Location : Guntur district, Dachepalli |  Package : Best in the market |  Interested persons contact us 9346996953 |  G mail : [HIDDEN TEXT]  |  Refer your friends",Pediatrician|Pediatric|Pediatrics|
.NET Developer,EMVEE Information Technologies Private Limited,Gurgaon/Gurugram|Hyderabad/Secunderabad,2-12years,Not Specified,Looking for  .NET Developer |,.NetDeveloper|Dotnet|DotNet|
Technical Project Manager,EMVEE Information Technologies Private Limited,Bengaluru/Bangalore|Pune,2-12years,Not Specified,Looking for  Technical Project Manager |    |     |      |       |,TechnicalProjectManager|Pm|ProjectManager|
Technical Project Manager,EMVEE Information Technologies Private Limited,Chennai|Coimbatore,2-12years,Not Specified,Looking for  Technical Project Manager |   |    |     |      |,TechnicalProjectManager|Pm|ProjectManager|
Digital Marketing - Analytics and Automation Specialist,EMVEE Information Technologies Private Limited,Chennai|Coimbatore,2-12years,Not Specified,Looking for   Digital Marketing - Analytics and Automation Specialist |,DigitalMarketing-Analytics|AutomationSpecialist|DigitalMarketing|InternetMarketing|OnlineMarketing|
Digital Marketing - Engagement Manager,EMVEE Information Technologies Private Limited,Gurgaon/Gurugram|Hyderabad/Secunderabad,2-12years,Not Specified,Looking for  Digital Marketing - Engagement Manager |     |       |,DigitalMarketing-EngagementManager|EngagementManager|DigitalMarketing|InternetMarketing|OnlineMarketing|
Product Management,EMVEE Information Technologies Private Limited,Bengaluru/Bangalore|Pune,2-12years,Not Specified,Looking for   Product Management |    |     |      |,ProductManagement|ProductManager|
Ecommerce Operations Specialists,EMVEE Information Technologies Private Limited,Chennai|Coimbatore,2-12years,Not Specified,Looking for   Ecommerce Operations Specialists |,EcommerceOperationsSpecialists|
Data Engineer,EMVEE Information Technologies Private Limited,Gurgaon/Gurugram|Hyderabad/Secunderabad,2-12years,Not Specified,Looking for  Data Engineer |,DataEngineer|
Bsc Nurse  Nurse  Nursing  nurses anm gnm,Cron Information Technologies Private Limited,Hyderabad/Secunderabad|Kurnool,0-5years,Not Specified,nurses,Nurse|Gnm|ANM|Nursing|Nurses|
Looking for SAP Consultants,Aequor Information Technologies Priivate Limited,Bengaluru/Bangalore|Chennai,4-12years,Not Specified,Looking for SAP consultants in all modules 4-9 Yrs,SAPCPI|SapAbap|SapMm|SapFico|SapPp|SapEwm|SapHcm|SapFiori|
Java Backend Developer,Aequor Information Technologies Priivate Limited,Hyderabad/Secunderabad,4-9years,Not Specified,Java Backend Developer,Java|Microservices|Threads|Jenkins|
UX Designer,Aequor Information Technologies Priivate Limited,OtherIndia,4-6years,Not Specified,UX Designer With good experience Good understanding of projects Able to work along with the Team understand requirements come up with suggestions,Ux|UX/UIDesign|UxDesign|
Information Security Lead,EMVEE Information Technologies Private Limited,Chennai|Coimbatore,2-12years,Not Specified,Looking for   Information Security Lead |   |,InformationSecurityLead|SecurityLead|
.NET Developer,EMVEE Information Technologies Private Limited,Bengaluru/Bangalore|Pune,2-12years,Not Specified,Looking for  .NET Developer |,.NetDeveloper|Dotnet|DotNet|
Technical Project Manager,EMVEE Information Technologies Private Limited,Gurgaon/Gurugram|Hyderabad/Secunderabad,2-12years,Not Specified,Looking for  Technical Project Manager |     |      |       |        |,TechnicalProjectManager|Pm|ProjectManager|
