jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
MNC BPO  Call Centre,White Horse Manpower Private Limited,Bengaluru/Bangalore,0-4years,140000 - 420000 INR,•Candidate should possess excellent oral and written communication• Candidate with good customer service skills would be preferred•         Candidate should have 0-4 year of experience in Customer Support Voice Process.Interacting with US employees.,CustomerServiceExecutive|Inbound|Outbound|Bpo|CallCenter|CallCentre|CSR|TSR|Kpo|TechnicalSupport|
Bpo Call Centre,White Horse Manpower Private Limited,Bengaluru/Bangalore,0-4years,160000 - 400000 INR,Candidate should possess excellent oral and written communication skills•         Candidate with good customer service skills would be preferred•         Candidate should have 0-5 year of experience in Customer Support Voice Process,"CustomerService|Customerserviceexecutive|CustomerSupport|customersupportexecutive|""csr""|cso|tsr|scsr|stsr|tso|technicalsupportexecutive|seniorcustomersuppor|"
FRESH GRADUATES... Call Centre BPO,White Horse Manpower Private Limited,Bengaluru/Bangalore,0-1years,150000 - 420000 INR,"Calling, customer service, voice, support•         Candidate should possess excellent oral and written communication skills•         Candidate with good customer service skills would be preferred",CustomerServiceExecutive|Inbound|Outbound|Bpo|CallCenter|CallCentre|CSR|TSR|CustomerService|Voicesupport|InternationalBpo|nonvoice|Kpo|technicalsupport|
BPO Call Centre Jobs,Job World,Delhi|Gurgaon/Gurugram,0-5years,Not Specified,Customer service/ Sales / Voice / Non- voice,CustomerSupport|CustomerService|CustomerSupportExecutive|CustomerCareExecutive|CustomerCare|SalesRepresentative|Selling|BD|Sales|Marketing|DirectSales|Insurance|Lifeinsurance|Loans|GeneralInsurance|
Relocate to Bangalore - Call Centre/bpo Voice Openings Call Niki,White Horse Manpower Consultancy Private Limited,Bengaluru/Bangalore,0-4years,Not Specified,Call/Walk-in for SPOT-OFFER for Infosys and Accenture15 other BPOs and Handling customers and providing solution,CustomerService|CallCentre|CallCenter|Bpo|Bangalore|csr|TSR|scsr|stsr|
Customer Care Call Centre BPO,White Horse Manpower Consultancy Private Limited,Bengaluru/Bangalore,0-3years,150000 - 420000 INR,Customer Care Call Centre BPO,CustomerServiceExecutive|Inbound|Outbound|Bpo|CallCenter|CallCentre|CSR|TSR|Kpo|TechnicalSupport|
URGENT HRING FOR CREDIT CARDS SALAES FRESHERS  12TH PASS  CAN APPLY,Star Tech,Delhi,Fresher,100000 - 210000 INR,GOOD COMMUNICATION FEMALES CAN APPLY.DOMESTIC CALL CENTER,BPOExecutive|CallCenterExecutive|DomesticBPO|TeleCaller|BPOFresher|BPOCallCentre|CustomerCareExecutive|
Excellent In English Join A Call Centre BPO And Grow,White Horse Manpower Consultancy Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,0-4years,150000 - 400000 INR,Candidate should possess excellent oral and written communication skillsCandidate with good customer service skills would be preferredCandidate should have 0-5 year of experience in Customer Support Voice Process. Prior experience in Customer,CustomerServiceExecutive|Inbound|Outbound|Bpo|CallCenter|CallCentre|CSR|TSR|Kpo|TechnicalSupport|
FEMALE TELE CALLERS REQUIRED FRESHERS 12TH PASS CAN APPLY,Star Tech,Delhi,Fresher,100000 - 120000 INR,ANY 12TH PASS OR GRADUATE CAN APPLY FOR CREDIT CARD SALES PROCESS.,CallCenterExecutive|BPOCallCentre|DomesticBPO|TeleCaller|BPOExecutive|BPOFresher|CallCenterRepresentative|VoiceProcessExecutive|
BPO Call Centre Hiring  Call Connecting The Dots For Jobs in Chandigarh & Mohali Location,Connecting the Dots,Mohali|Chandigarh,0-5years,200000 - 300000 INR,"We are Hiring Experts for the Leading International & Domestic BPO Clients in Chandigarh , Mohal |",Bpo|Cce|Trainer|Mis|Manager|CustomerCare|CallCentre|Qa|TeamLeader|
Customer Voice Technical Process  BPO Call Centre,White Horse Manpower Private Limited,Ahmedabad,0-5years,150000 - 420000 INR,•         Candidate should possess excellent oral and written communication skills•         Candidate with good customer service skills would be preferred•         Candidate should have 0-5 year of experience in Customer Support Voice Process.•,CustomerServiceExecutive|Inbound|Outbound|Bpo|CallCenter|CallCentre|CSR|TSR|Kpo|TechnicalSupport|
Technical Support/Networking Hardware/Customer Care/International BPO/Call Centre,Transformcx,Gurgaon/Gurugram,1-6years,250000 - 310000 INR,We have an urgent hiring for Technical support Executives for international BPO in Gurgaon- |   -Excellent comms required |   -Btech/BE Graduate with Tech Support Experience |   -Salary upto 25K CTC as per skillset/5 days working |   -Please call us 8595728636,Hardware|CustomerSupport|Voicesupport|NonVoiceBpo|CallCenterExecutive|TechnicalSupport|Networking|
Excellent Salary  in Voice process- Call Centre Bpo Tina@9342431049,White Horse Manpower Private Limited,Bengaluru/Bangalore,0-4years,150000 - 400000 INR,"Calling, customer service, voice, support•         Candidate should possess excellent oral and written communication skills•         Candidate with good customer service skills would be preferred",CustomerService|CustomerSupport|CustomerServiceExecutive|CustomerCareExecutive|VoiceProcess|CallCenter|InternationalBpo|Bpo|InternationalCallCenter|Nonvoice|Backend|Backoffice|Chat|Email|TechnicalSupport|TechnicalSupportExecutive|
This Is Not Ordinary Call Centre Job.  International US BPO Call Centre Work For Chandigarh & Mohali,Connecting the Dots,Mohali|Chandigarh,0-5years,250000 - 350000 INR,"If you are new to industry or established, contact us now for a chat, we will be happy to talk to you about us and more importantly how we might be able to help you achieve a higher level of yourself. |     |",VoiceProcess|CallCenter|Bpo|Voicesupport|CustomerSupport|CustomerCareExecutive|CustomerService|CustomerServiceExecutive|
International Voice Process International Call Center BPO Call Centre BPO outbound calling,Qssot Technologies Private Limited,Bengaluru/Bangalore,0-2years,200000 - 500000 INR,"Internal Position |        |        Walk-In Mon - Sat: 11 to 17 |             |       Address: |       https://maps.app.goo.gl/SPGomYTCVnZPGwtZA |            |       S1210, Qssot, software solution, |       Ardente Office One, |       Hoodi Main Rd, Bengaluru |       PH: 09618919049",InternationalCallCenter|InternationalVoiceProcess|InternationalVoiceSupport|CallCenterExecutive|CallCentre|CallCenters|CallCentreAgent|BPOCallCentre|VoiceProcessNightShift|Bpo|CallCenter|VoiceProcess|
Call Centre /BPO Job For Freshers,Biz Industries,Delhi,0-2years,150000 - 250000 INR,Call Centre /BPO,CallCentre|/BPO|
Call Centre /BPO Job For Freshers,Biz Industries,Delhi,0-2years,150000 - 250000 INR,Call Centre /BPO,CallCentre|/BPO|
Call Centre /BPO Job For Freshers,Biz Industries,Mumbai,0-2years,150000 - 250000 INR,Call Centre /BPO,Bpo|CallCenter|InternationalCallCenter|Kpo|
Call Centre/BPO Job For Freshers,Biz Industries,Kolkata,0-2years,150000 - 250000 INR,Call Centre/BPO,CallCentre/BPO|
Call Centre/ BPO Job For Freshers,Biz Industries,Dispur,0-2years,150000 - 250000 INR,Call Centre/ BPO,CallCentre/BPO|
Call Centre / BPO Job For Freshers,Biz Industries,Kolkata,0-2years,150000 - 250000 INR,Call Centre / BPO,CallCentre/BPO|
Call Centre / BPO Job For Freshers,Biz Industries,Dispur,0-2years,150000 - 250000 INR,Call Centre / BPO,CallCentre/BPO|
Customer Support Work From Office In International BPO Call Centre Chandigarh Connecting The Dots,Connecting the Dots,Mohali|Chandigarh,0-5years,300000 - 370000 INR,"We are representing as hiring partners some of the biggest and best brand names around the world, and you will have the chance to make a difference to their customers ever by working directly for them |           Want to learn More about us.",Bpo|Callcenter|InternationalCallCenter|VoiceProcess|FresherBPO|CSR|DomesticBPO|InternationalBpo|Inbound|Chat|Email|Non-Voice|Kpo|TechnicalSupport|
Call Centre BPO Voice Simple Billing Process,White Horse Manpower Private Limited,Bengaluru/Bangalore,0-5years,150000 - 420000 INR,•         Candidate should possess excellent oral and written communication skills•         Candidate with good customer service skills would be preferred•         Candidate should have 0-5 year of experience in Customer Support Voice Process.•,CustomerServiceExecutive|Bpo|CallCenter|VoiceProcess|billingprocess|customerservice|CustomerSupport|CustomerCare|calling|Voicesupport|
