jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Tele Caller Reqd. In New Delhi,Shalitin Immigrations LLP,Delhi,0-1years,Not Specified,1. Taking In-bound and Out-bound Calls. |  2. Packages/Services Information. |  3. Attending face to face interactions with Potential Clients. |  4. Regular Follow-ups |  5. Providing updates to Clients.,CallingExecutive|CallingDepartment|CallingAgent|
Customer Sales Representative,Coral Bling Services Private Limited,Pune,1-2years,150000 - 200000 INR,Outbound Calls  |  Domestic BPO |  Call Center |  Outbound Sales |  Tele calling |  Tele sales,VoiceProcess|CallCenter|Outbound|TelesalesCalling|VoiceCalling|TelemarketingCalling|Bpo|ColdCalling|OutboundSales|
Tele Calling,Select Engineering & Systems,Hyderabad/Secunderabad,0-1years,Not Specified,"required to make outbound calls, payment follow ups",GoodCommunicationSkills|
AR Caller,Diraa HR Services,Chennai|Salem,2-3years,Not Specified,IMMEDIATE OPENING FOR AR CALLER,ArCaller|calling|
International Voice Process,Hucon Solutions India Private Limited,Hyderabad/Secunderabad,1-7years,Not Specified,Looking for someone who has the below. |   |   |  Process- International Voice |   |  Qualification - Any graduate |   |  Experience - 1 to 7 years |   |  Joining - Immediate |   |  Work location -  Hyderabad |   |,InternationalVoice|calling|VoiceProcess|InternationalBpo|
Amazon hiring calling process,NKV Enterprises,Gurgaon/Gurugram|Noida,0-2years,Not Specified,|                                  |,
Outbound Sales Call Center Executive for International BPOs Bangalore,White Horse Manpower Consultancy Private Limited,Bengaluru/Bangalore,1-6years,Not Specified,"Cold call and cold email leads. Attend networking events, community events and hearings to generate leads.",CallCenter|OutboundCalling|outboundsales|Telesales|Telemarketing|ColdCalling|CallCenterExecutive|
Hiring for Customer Service Executive (Voice),Tech Mahindra Business Services Limited,Mumbai|MumbaiCity|NaviMumbai,1-11years,150000 - 350000 INR,Tech Mahindra is Hiring for International Voice Process,Associate|CustomerServiceExecutive(Voice)|CustomerCare|CustomerRelationExecutive|Csa|CSE|inboundprocess|OutboundCalling|CollectionProcess|UKShift|calling|
Work From Home Without Investment,Headway International Placements (Opc) Private Limited,Kolkata|Howrah,0-1years,110000 - 220000 INR,HOME BASED JOB,Calling-Inbound|Outbound|
Hiring Calling Representative For International Market/ Counselors,Synergistic Compusoft Private Limited,Remote,1-6years,130000 - 790000 INR,•	Connect and engage with generated leads via outbound calls |    •	Initiate follow up calls for candidates in pipeline |    •	Develop in-depth knowledge of trainings courses we provide by understanding the need of the candidates |,OutboundSales|OutboundCalling|Telemarketing|Counsellor|AcademicCounsellor|CareerCounsellor|TeleCounsellor|
Customer Sales Executive,Coral Bling Services Private Limited,Pune,1-2years,150000 - 200000 INR,Outbound Calls |  Domestic BPO |  Tele calling |  Outbound Sales |  Calling |  Voice Process |   |   |,VoiceProcess|CallCenter|OutboundSales|OutboundCalling|Telesales|Upselling|calling|Outbound|Voice|Telecalling|Telecaller|Telesalesexecutive|
URGENT HIRING HINDI CALL CENTRE,Hiring Choice Solution,Delhi|Gurgaon/Gurugram,0-3years,210000 - 330000 INR,*10th|| 12th|| GRAD.|| BOTH APPLY |   * TELECALLERS|| FIELD EXCUTIVE |   *BOTH SIDE CAB |   * NO TARGET  |   *FIXED SALARY |   *FRESHERS|| EXPERIENCES || BOTH CAN APPLY |    |   DIRECT CALL HR ROHIT :- 7209265110,Outbound|InboundCalling|OutboundSales|ColdCalling|InternationalCalling|Sms|Bpo|TelemarketingCalling|VoiceCalling|TelesalesCalling|Inbound|CallCenter|InternationalCallCenter|DomesticBPO|Fresher|CallCentre|Kpo|
Female-Counsellor​- Education- Lucknow,Aspire Group of Services,Lucknow,0-1years,110000 - 220000 INR,"An Education Counselor is the professional who is responsible for providing counselling and career advice to the students in order to help them choose the right course, tackle the different academic challenges and help them reach their academic goals",Counseling|AcademicCounselor|OutboundCalling|OutboundProcess|
Education Counselor For USA Shifts,C P Careers Private Limited,Bengaluru/Bangalore|Chennai,5-10years,650000 - 900000 INR,"JOB DESCRIPTION: |  *Counselling prospective students and guiding them about the different school student courses |  offered. |  *Counselling through Data Calling, online chat server. |  *Advise students on specific programs and admission procedure",calling|NightShift|Counselling|Education|EducationCounsellor|
Urgent Requirement - Domestic - Immediate offer - kannada/telugu/hindi,Infyjob Technology Services,Chennai,0-5years,100000 - 350000 INR,Should have good communication skill |   Experience or Fresher |   Looking for immediate joiner |   Day shift |   Chennai Candidates only |   Sal 10K to 30k TH/Month( Based on sales exp) |   Call gayathri 8925482251 and whatsapp your updated resume |,Telesales|Telemarketing|Voice|OutboundSales|OutboundCalling|
Night Shift/International Voice/US Calling /Ahmedabad,Arise Solution,Ahmedabad,0-4years,150000 - 300000 INR,Excellent written/Oral communication skills in English   |    Minimum 6 month of relevant experience inMedical Sector can Apply |     Salary upto :-20k too 25k   |     contact:- Sonali  9687676597 |    share cv :- [HIDDEN TEXT],InternationalBpo|VoiceProcess|RevenueCycleManagement|Denialprocess|UsHealthcare|HealthInsuranceExchanges|
Busniness Development Executive,Equations Placements,Bengaluru/Bangalore,1-3years,220000 - 350000 INR,Hiring for Business Development Executive,ColdCalling|LeadGeneration|InsideSales|BusinessDevelopment|OutboundCalling|EngineeringSales|TeleSales|
Openings in Top International Bpo - (CALL  Lily -7506940215) Salary  / Weekend Offs,Bhagya Realty Limited,Mumbai,1-8years,Not Specified,"We have openings for 30 Top Bpo's in Mumbai with daily in-house mega drives, US/UK/AUS Shifts, salary-15k-50k,Voice  process, Call Lily -7506940215 (good English required for all)",CustomerCareOfficer|Customerservice|CustomerSupport|OutboundCalling|ColdCalling|TelesalesExecutive|Bpo|
Tele Calling,Cadd School Private Limited,Ahmedabad,0-3years,Not Specified,We are looking for tele caller (Female),TeleCalling|TeleMarketing|Customer-careexecutive|
Tele Calling,Arise Solution,Chennai,0-5years,Not Specified,Speaking Through Phone with Customer. |  Providing Online Support. |  Converting Walk-ins into Admissions.* |  Resolving Customer Queries Relating to Course. |  Candidate Should have Communication Skills.,Telecalling|TelesalesExecutive|CustomerSupportExecutive|CustomerServiceExecutive|Telemarketing|phonebankingExecutive|Officer|
Medical Billing Process/International Voice/ US Calling - Ahmedabad,Flight To Sucess Immigration Services Llp,Ahmedabad,0-3years,150000 - 300000 INR,"A/R FOLLOW-UP AND CLAIMS STATUSING - INSURANCE AND PATIENT COLLECTIONS |  CLAIMS ADJUDICATION AND RESUBMISSION |  CREDENTIALING, ENROLLMENT, AND RE-CREDENTIALING |  OUTBOUND / INBOUND CALLING |    If Someone interested Contact on 9687676593",MedicalBilling|UsHealthcare|MedicalCoding|cashposting|Healthcare|ArCaller|MedicalRepresentative|DenialManagement|Medicalrep|PharmaSales|Territorybusinessmanager|Fieldsalesofficer|USShift|
