jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Online Form Filling Jobs Part Time Work From Home Part Time Job,JDC Recruitment Services,Ahmedabad|Hyderabad/Secunderabad,0-5years,250000 - 350000 INR,"This is just a Form Filling and AD Posting kind of Data Entry |          |         Jobs. |          |         Work From Home |          |         204, Pinnacle Pride, Sadashiv Peth, |          |         Nr Durvankur Dining Hall, Tilak |          |         Road, Pune - 411 030. |          |         Mobile - 9175982829",DataEntry|DataEntryOperator|DataEntryExecutive|PartTimeWorkFromHomePartTimeJob|PartTimeJob|
Accounts Receivable,Career Mantra Management Services,Bengaluru/Bangalore|Hyderabad/Secunderabad,3-7years,450000 - 700000 INR,Billing invoice generation. |  Billing invoice processing |  Booking incoming payments & allocation to appropriate invoices. |  Customer account reconciliation |  Customer master data creation,AccountsReceivable|AccountsPayable|GeneralLedger|Payable|CashApplication|Ar|
Hiring Software Engineer's Fresher For MNC & PVT Ltd. Companies,Teradata,Hyderabad/Secunderabad|Thane,0-2years,220000 - 340000 INR,Post : Software Engineer |   Salary : 2:00 to 3:40 L.P.A |   Job Location : Pune |   On Roll Job |   Interested Candidate Apply Here |   Call 9503315912 HR Megha,Developer|IT|SoftwareAnalyst|.NetDeveloper|SoftwareEngineer|Softwaredeveloper|SeniorSoftwareEngineer|Softwareprogrammer|Programmer|SoftwareTestingEngineer|Phpdeveloper|
Associate Software Engineer,Teradata,Hyderabad/Secunderabad|India,NotSpecified,Not Specified,Software Engineer (I)External Description:Summary Description:Responsible for the development of new code in the complex area of the Teradata Query Optimizer. Ability to understand existing code which needs strong ‘C’ skills. Excellent analytic ab,
Software Engineer,Teradata,Hyderabad/Secunderabad|India,3-4years,Not Specified,"Software Engineer (II)External Description:Job Location : HyderabadSummary Description:Participate in design, code, test, and documentation of major software component bugs according to a standard development process, with emphasis on testability",
Staff Software Engineer,Teradata,Hyderabad/Secunderabad|India,NotSpecified,Not Specified,Software Engineer (IV)External Description:OUR COMPANYTeradata empowers companies to achieve high-impact business outcomes through analytics. With a powerful combination of Industry expertise and leading hybrid cloud technologies for data warehous,
Staff Software Engineer,Incube Placements,Hyderabad/Secunderabad|India,10-13years,Not Specified,Software Engineer (IV)External Description:COME AND JOIN THE BIG DATA REVOLUTIONWe are looking for a professional performance test engineer to work at our prestigious Teradata R&D Labs at Hyderabad to be part of Performance Test Engineering team.,
Mindship Software Engineer in Test,Tarare Consulting services Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,4-8years,670000 - 1270000 INR,Mindship Software Engineer  |    |   URGENT HIRING...,Analyst|Developer|Devlopment|SoftwareDeveloper|Softwareprogrammer|Programmer|Program|SoftwareEngineer|
Engineering Facility Management,Incube Placements,Bengaluru/Bangalore|Hyderabad/Secunderabad,2-5years,420000 - 680000 INR,Our team is on the lookout for Engineering with a specialization in Electrical or Automation. |    |,Electrical|Engineering|ManualFramework|QTPFramework|AutomationTestingFramework|ProductTesting|PLCFramework|BuildingMaintenance|Electricals|FacilitiesExecutive|Data|Automation|ApiTesting|FrameworkDevelopment|TestFramework|WhiteBoxTesting|
Need Delivery Boy,Tarare Consulting services Private Limited,Chennai|Hyderabad/Secunderabad,0-1years,Not Specified,We are looking to hire a reliable Delivery Boy to deliver packages to customers. The Delivery Boy's responsibilities include verifying the identities of recipients before handing over packages,HighschooldiplomaorGED.Validdriver'slicense.Cleandrivingrecord.|
