jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Fresher Diploma Mechanical,Freelancer Harish Kumar Ksheersagar,Pune,Fresher,Not Specified,"Dear Candidate, |  We have urgent opening for production ,quality maintenance trainee engineer fresher. Diploma /mechanical/automobile/E&TC/electrical engineer |  interview date Monday to Saturday 9:00 AM to 2:00 PM |  Contact mr. shashi sir  7066472312",MechanicalEngineer|ElectricalEngineer|Electrical|DiplomaMechanical|MaintenanceEngineer|
Fresher Diploma Mechanical,Orissa Doot Private Limited,Pune|Dehradun,0-1years,Not Specified,"Dear Candidate, |   We have urgent opening for production ,quality maintenance trainee engineer fresher.  |   B-tech/mechanical/automobile/E&TC/electrical engineer  |   Office address: |   S & D Manpower Placement service |   shop no. 164,1st floor |   contact 8002551517 |",MechanicalEngineer|ElectricalEngineer|Electrical|DiplomaMechanical|Mechanicaldesignengineer|MaintenanceEngineer|
".., fresher , undergraduate , graduate , LLB , DIPLOMA , LLM , ADVOCATE , LAWYER , COURT CLERK",Freelancer Ganesh Popat Sontakke,Delhi|Chandigarh,0-5years,Not Specified,V ARE LOOKING 4 FOLLOWING STAFF @ OUR  DELHI OFFICE NEAR  RAJIV CHOWK  OR NEAR  KASHMIRI GATE ( ISBT ). |                    PLS. WHATSAPP  UR  RESUME @ ( MB. 8860123456 )..,Freshers|Undergraduate|Graduate|Llb|Llm|Diploma|Degree|Diploma|Advocate|Lawyer|INTERN|TAXATIONETC.|
Diploma or BE mechanical,Freelancer Ganesh Popat Sontakke,Pune|Dehradun,0-5years,Not Specified,Position :- Quality System Engineer ( MR ) Female* |  Education:- Diploma or BE mechanical.  |  Experience:- 5 to 8 years in Quality management system coordinator ( MR ) in manufacturing company. Knowledge of IATF/ EMS / OHSAS / ISO audit handling must.,MechanicalEngineer|ElectricalEngineer|Electrical|DiplomaMechanical|Mechanicaldesignengineer|MaintenanceEngineer|
Diploma In Mechanical FRESHER,Pradeep Ramprakash Rastogi ( Proprietor of Precision Weighing Systems),Pune|Varanasi,Fresher,Not Specified,"Dear Candidate |     We have urgent opening for production ,quality maintenance trainee engineer fresher.  |     B-tech/mechanical/automobile/E&TC/electrical engineer  |     ALL DIPLOMA CANDIDATE |     MONDAY TO SATURDAY INTERVIEW 9:00AM TO 2:00 PM |     8002551517",MechanicalEngineer|ElectricalEngineer|Electrical|DiplomaMechanical|MaintenanceEngineer|
Auto Cad Design Diploma,Star Tech,OtherIndia,0-3years,Not Specified,Opening for Auto Cad Design  in Bhubaneswar Location .,AutoCadDesignDiploma|3D|2DDesign|DesignEngineer|
"diploma freher students hiring diploma,degree,B.tech ,iti,  7056623257",Incube Placements,Jodhpur|Kota,0-2years,270000 - 1090000 INR,"Diploma,Degree,B.E,B.TECH,Mechanical Engineer,Diploma Mechanical Engineer.Electrical Engineer,Electronics Engineer Civil Engineer ,Graduation, Production Engineer,Quality Engineer",Diploma|Degree|B.E|B.TECH|MechanicalEngineer|DiplomaMechanicalEngineer.ElectricalEngineer|ElectronicsEngineerCivilEngineer|Graduation|ProductionEngineer|QualityEngineer|
"diploma freher students hiring diploma,degree,B.tech ,iti, 9647964286",M/S. G.Chavan Manpower Consultant,Jodhpur|Kota,0-2years,270000 - 1090000 INR,"Diploma,Degree,B.E,B.TECH,Mechanical Engineer,Diploma Mechanical Engineer.Electrical Engineer,Electronics Engineer Civil Engineer ,Graduation, Production Engineer,Quality Engineer",Diploma|Degree|B.E|B.TECH|MechanicalEngineer|DiplomaMechanicalEngineer.ElectricalEngineer|ElectronicsEngineerCivilEngineer|Graduation|ProductionEngineer|QualityEngineer|
Site Civil Engineer,Freelancer Harish Kumar Ksheersagar,Pune,0-1years,120000 - 140000 INR,"Supervision of construction site at Bibvewadi, Pune",CivilEngineer|SiteEngineer|Civilengg|DiplomaCivil|SiteSupervisor|
ARGENT REQUIREMENT FOR SEAT METAL FABRICATION QUALITY ENGINEER,Freelancer Harish Kumar Ksheersagar,Pune,1-10years,140000 - 450000 INR,"ARGENT REQUIREMENT FOR SEAT METAL FABRICATION QUALITY $ PRODUCTION Egg |  Dear candidate, |  We have urgent opening for quality |  B-TECH / DIPLOMA /MECHANICAL/AUTOMOBILE/E &TC /ELECTRICAL ENGINEER. |  INTERESTED CANDIDATE APPLY FAST VISIT OUR Office |  8669702312 |",Mechanical|Electrical|MechanicalEngineer|DiplomaMechanical|
