jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Pharmacist/industrial Pharmacist/clinical Pharmacist/retail Pharmacist,I2canz Outsourcing Private Limited,Australia|Canada,2-12years,3050000 - 4550000 INR,Community pharmacists and hospital pharmacists compound and dispense prescribed pharmaceuticals and provide consultative services to both clients and health care providers.,Chemist|LabAssistant|LabChemist|ChemicalAnalysis|MscChemistry|Pharmacist|HospitalPharmacist|PharmacistRetail/hospital|RetailPharmacist|Quality|
pharmacist,Teamweavers Consulting Private Limited,Hyderabad/Secunderabad,0-1years,Not Specified,"Pharmacists are medication experts and play a critical role in helping people get the best results from their medications. Pharmacists prepare and dispense prescriptions, ensure medicines and doses are correct, prevent harmful drug interactions.",RetailSales|RetailPharmacist|
Opening For Online Pharmacist In Hyderabad Location-93470568l6,Tarare Consulting services Private Limited,Hyderabad/Secunderabad,0-4years,Not Specified,Opening For Online Pharmacist In Hyderabad Location,RetailPharmacist|HospitalSales|RetailSales|FreshersJobs|LocalMedicalShops|
Telecaller - only Pharmacy Freshers mandatory(call me 9619022384),first india hr solution,Mumbai|MumbaiCity|NaviMumbai|Thane,0-1years,Not Specified,Telecaller - only Pharmacy Freshers mandatory(call me 9619022384),Pharmacist|HospitalPharmacist|PharmacistRetail/hospital|RetailPharmacist|B.Pharma|
Pharmacist/clinical Pharmacist/retail Pharmacist reqd. for Canada & UAE,Shalitin Immigrations LLP,Canada|Gulf,2-5years,3600000 - 5400000 INR,Pharmacists dispense drugs prescribed by doctors and other health professionals and provide information to patients about medications and their use.,Pharmacist|HospitalPharmacist|PharmacistRetail/hospital|Chemist|MedicinalChemist|pharmaceuticalqualityassurance|HealthCareServices|DrugRegulatoryDoctor|Chemist|ChemicalAnalysis|Quality|
Pharmacist/Assistant Pharmacist openings in Hyderabad,Tarare Consulting services Private Limited,Hyderabad/Secunderabad,0-5years,150000 - 250000 INR,Great opportunity for Pharmacy and Non-Pharmacy Graduates to work in a reputed Pharmacy sector Hyderabad,Pharmacist|AssistantPharmacist|Retail|Hospital|Airport|
Hospital Pharmacist,2COMS Consulting Private Limited,Hyderabad/Secunderabad,0-1years,Not Specified,"Looking for Hospital Pharmacistfresher or Experience.Prepares medications by reviewing and interpreting physician orders and detecting therapeutic incompatibilities. Dispenses medications by compounding, packaging, and labeling pharmaceuticals.",
Pharmacist/industrial Pharmacist/clinical Pharmacist/retail Pharmacist settle overseas,Flight To Sucess Immigration Services Llp,Canada|HongKong,2-12years,3030000 - 4530000 INR,"Pharmacists are medication experts and play a critical role in helping people get the best results from their medications. Pharmacists prepare and dispense prescriptions, ensure medicines and doses are correct, prevent harmful drug interactions, and",Chemist|LabAssistant|LabChemist|ChemicalAnalysis|MscChemistry|Pharmacist|HospitalPharmacist|PharmacistRetail/hospital|RetailPharmacist|Quality|
Pharmacist /Assistant Pharmacist Jobs In HYD,Tarare Consulting services Private Limited,Hyderabad/Secunderabad,0-5years,Not Specified,We are hiring for immediate joiners,Pharmacist|HospitalPharmacist|RetailPharmacist|PharmacistRetail/hospital|
Urgent Opening For Retail Pharmacist / Assistant Pharmacist In Hyderabad Location-9347O56816,Tarare Consulting services Private Limited,Hyderabad/Secunderabad,0-3years,Not Specified,Opening For Pharmacist / Assistant Pharmacist In Hyderabad Location,SalesBilling|RetailPharmacist|HospitalPharmacist|LocalMedicalShops|SalesExecutives|SalesExec/SalesRepresentative|
Urgent hiring for Pharmacist & Lab Assistant,Incube Placements,Chennai|Hyderabad/Secunderabad,0-1years,250000 - 400000 INR,"As a Pharmacist, you will be responsible for ensuring the right and appropriate medication prescriptions. In addition, you will be responsible for different functions through collaborative drug therapy management and for providing patient care.",Goodorganizingskills|Integrityandcompassion|DegreeinPharmacy/Pharmacology|Validlicencetopracticetheprofession|
Retail Pharmacist jobs in Medical stores Hyderabad,Tarare Consulting services Private Limited,Hyderabad/Secunderabad,0-5years,Not Specified,Immediate Hiring for Hyderabad Medical stores  |  Great Opportunity! |  Apply Now!!,Pharmacist|RetailPhaPharmacistRetail/hospital|HospitalPharmacist|RetailPharmacist|
"Online Pharmacist (Male) openings in Hi-tech city,Hyderabad",Tarare Consulting services Private Limited,Hyderabad/Secunderabad,1-5years,180000 - 250000 INR,India's No.1 reputed Health care organization is hiring Online Pharmacist,Pharmacist|OnlinePharmacist|RetailPharmacist|
Pharmacist-   Canada/Australia,A V Immigration And Careers Consultancy Private Limited,Canada,3-8years,1600000 - 3000000 INR,Community pharmacists and hospital pharmacists compound and dispense prescribed pharmaceuticals and provide consultative services to both clients and health care providers. They are employed in retail and hospital pharmacies.,pharmacists|Pharmaceuticals|Pharma|
Pharmacist jobs in Medical stores -Hyderabad,Tarare Consulting services Private Limited,Hyderabad/Secunderabad,0-5years,Not Specified,Reputed Retail Pharmacy Ltd is Hiring Pharmacist/Assistant Pharmacist across Hyderabad,Pharmacist/AssistantPharmacist|RetailPharmacist|
Immediate requirement of Airport Pharmacist - Shamshabad Airport,Tarare Consulting services Private Limited,Hyderabad/Secunderabad,0-5years,Not Specified,Candidates who are near to preferred location will apply for this,Pharmacist.AssistantPharmacist|AirportPharmacist|
Freshers Jobs In Hospital /Retail Pharmacist-93470568l6,Tarare Consulting services Private Limited,Hyderabad/Secunderabad,0-3years,Not Specified,Opening For Freshers Jobs In Hyderabad Location,FreshersJobs|RetailSales|RetailStore|RetailSalesExecutive|HospitalSales|HospitalBilling|
