jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Learning and Development Manager - NPI,Hewlett Packard Enterprise,Bengaluru/Bangalore,5-10years,Not Specified,"Leads multiple projects and programs with global and cross-organizational program teams on needs assessment, intervention selection,design, development,implementation,delivery reporting,and continuous innovation and improvement of learning solutions.",TrainingDevelopment|InstructionalDesign|Brainshark|NPI.NSI|PSM|Dreamweaver|AdobeCaptivate|Html5|Javascript|
Php developer,Orissa Doot Private Limited,OtherIndia,1-4years,Not Specified,Opening for PHP Developer in Bhubaneswar Location,WebDeveloper|Phpdeveloper|PHPprogrammer|PhpMysql|Joomla|PhpMysqlAjax|Programmer|
Technical Project Manager (CMS),Teejay Global Infotech Services LLP,Gurgaon/Gurugram|Hyderabad/Secunderabad,8-13years,Not Specified,"Urgent Opening for Technical Project Manager (CMS) position. |  Desired Skills:  |  Content Management System (CMS), Web Content Management (WCM), Digital Asset Management (DAM), Adobe Experience Manager (AEM), Oracle WebCenter Sites (WCS), or Drupal etc..",Cms|ContentManagementSystem|adobeexperiencemanager|Aem|WebContentManagement|
change and problem manager,3 Minds ESolutions Private Limited,Pune,5-10years,Not Specified,"Good communication skills ( verbal / Written )  |  Having ITIL Foundation certificate |  Experience in managing large account Change & Problem Management |  Attitude to support Business / Non Business hours |  Team player , Coordination skills",changeadvisoryboard|ItilCertified|Itil|
Agile Scrum  Agile Scrum Master  Project Manager,Angel And Genie,Mumbai|Pune|MumbaiCity|NaviMumbai|Thane,5-15years,Not Specified,REMOTE TILL COVID POSITION FOR AGILE PROJECT MANAGER,Sr.projectManager|ProjectManager|ProgramManager|AgileScrum|AgileScrumMaster|Agile|Scrum|
"Senior program manager,HW, firmware and Embedded Software development experience,15-18 years,30-35 L",Shakun Sharma (Proprietor Of FM Industry),Bengaluru/Bangalore,15-18years,Not Specified,"7+ years of proven experience as a Systems Program Manager in a highly technical product company delivering high quality HW and SW products, consistently on-time |",HW|Embedded|SeniorProgramManager|ProgramManager|Firmware|
Program Manager,Kbridge Consulting Services Private Limited,Surat,0-1years,270000 - 470000 INR,Urgent Hiring For Program Manager  |  Freshers Can Also Apply,DeliveryHead|Pmp|EngineeringManager|Sr.projectmanager|PMI|ProgramManager|DeliveryManager|ProjectManager|
SharePoint Developer - Contract to Hire - Bangalore,JMA Global IT Solutions SDN BHD,Bengaluru/Bangalore,5-10years,Not Specified,SharePoint Developer with 5+ years experience in  Bangalore.,SharepointDeveloper|
Developer Niche II,SnapHunt Pte Ltd,Hyderabad/Secunderabad,5-9years,Not Specified,"Candidate will work with software engineers, developers, and testers, on a R&D initiative, to |  build a 5G User Plane Function prototype that runs on an accelerator. Must have experience with emerging technologies in the Telecom Network domain.",RTL|Register-TransferLevel|HLS|HIGHLEVELSYNTHESIS|Intel|ALTERA|CPrograming|C++|LINUX|
Agile Project Manager,Digiquint Solutions Private Limited,Bengaluru/Bangalore,5-10years,Not Specified,"You will be handling multiple responsibilities like planning, scheduling, coordinating, managing all the aspects of the assigned project.",ProjectManagement|ITBusinessAnalyst|ComputerEngineer|Agile|Scrum|
