jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Sales Manager-Data Security Solution/Cloud Solution,HR Connect One Consultants,Delhi|Mumbai,5-10years,1000000 - 2000000 INR,"Should have expi in Data Security/cloud solution sales with new client acquisition and existing client handling. Should be open for Delhi,Mumbai & Bangalore(Any)",EnterpriseSolution|dataencryption|hostingservices|DataSecurity|CloudSecurity|datadiscovery|SecuritySolutions|
LTI Hiring For Data Solutions Architect: Data Security @Chennai!!,Larsen & Toubro Infotech Limited,Chennai,10-15years,900000 - 2500000 INR,Experience - 10 -15 Yrs |     Location - Chennai,SolutionArchitect|SolutionArchitecture|
Staff Software Engineer,Marvell India Private Limited,Hyderabad/Secunderabad,2-9years,Not Specified,"Strong in cyber security, data security, symmetric/asymmetric  key cryptography , data structures, algorithms, and software design",StaffSoftwareEngineer|symmetric/asymmetrickeycryptography|CyberSecurity|DataSecurity|datastructures|Algorithms|SoftwareDesign|
Data Lead,2COMS Consulting Private Limited,Hyderabad/Secunderabad,4-8years,Not Specified,"Big Data, Data Lakes, AWS,SQL, RDS, DynamoDB |  Certified in AWS  or Data Administrator will be preferred. |",Dataarchitectures|Dataemulation|DatasecurityDatapipelines|Clouddatabases|Encryption|AwsCloud|BigData|Sql|Oracle|
Manager – Project Sales,Vitestork Consulting Private Limited,Hyderabad/Secunderabad,5-12years,800000 - 1200000 INR,We are hiring Manager-Project Sales for one of the leading MNC dealing into automated hardware products!Job Profile: Manager Project SalesJob Location: HyderabadRoles & Responsibilities:• Responsible to generate sales in the assigned territory,ProjectSales|Doorcontrol|Entrancesecurity|Access&datacontrol|automation|
Sr. Staff SW Engineer - SSL,Best infosystems Ltd,Chennai,5-10years,Not Specified,software development experience in Networking Software architecture and Design,encryptionsolutions|Internetprotocols-TCP/IP|SecurityProtocols-SSL/TLS|C|Proxy|Firewalls|Ids|Ips|DataProtection|Https|NetworkSecurityTechnologies|
Data Architect,A V Immigration And Careers Consultancy Private Limited,Pune,10-20years,Not Specified,"10 12 years of experience, Must possess a strong Knowledge of Data Portfolio, Data Strategies, Data Governance, Data Lifecycle and Data Security",DataPortfolio|DataLifecycle|DataArchitect|DataArchitecture|datastrategies|DataGovernance|DataSecurity|
"job Opening For Security guard, ,Male and Female apply -hr rupali",Freelancer - Purushottam Munjajirao Dhutraj,Pune|Nashik,0-2years,Not Specified,"job Opening For Security guard, ,Male and Female apply -hr rupali",SecurityGuard|OfficeBoy|OfficeAssistant|Peon|CourierBoy|OfficePeon|DataEntryOperator|ComputerOperator|
"Urgent opening for Housekeeping, hosuekeeping supervisor job freshers can apply",CosyTech,Pune|Nashik,0-1years,Not Specified,"Urgent opening for Housekeeping, hosuekeeping supervisor job freshers can apply",SecurityGuard|OfficeBoy|BACKOPeon|OfficeAssistant|CourierBoy|OfficePeon|DataEntryOperator|ComputerOperator|
Information Security Analysts - Canada/Australia,A V Immigration And Careers Consultancy Private Limited,Australia|Canada,3-8years,1800000 - 3200000 INR,"Systems security analysts are computer specialists. They assess administrative, physical, and technical security risks to data, software, and hardware. They develop policies, procedures, and contingency plans.",InformationSecurityAnalyst|Security|dataencryption|securitybreaches|Network|Firewalls|PenetrationTesting|
