jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Business Analyst,ServeRight HR Services,Bengaluru/Bangalore,8-12years,Not Specified,• Analyze business requirements |   • Deep understanding of processes and breaking down complexities |   • Work with stakeholders to capture requirements and support other functions by clearly explaining requirements,BusinessAnalyst|BA|Seniorbusinessanalyst|
Conservation Planner Required In Canada,Cloud Visa Immigration LLP,Canada,2-7years,3500000 - 4500000 INR,"Conservation planners provide environmental resource management advice, consult about land use and protection, and engage with multiple stakeholders.",conservationplanner|naturalenvironmentmanagement|Environment|
Business System Analyst - Wireframe/ Prototyping Tools/Hiring for Abroad,Adal Immigrations LLP,Australia|Canada,2-7years,1900000 - 5000000 INR,Directly interface with the stakeholders to understand the end to end system.,Prototypingtools|BusinessAnalyst|FunctionalConsultant|BusinessConsultant|FinancialAnalyst|SystemAnalyst|Seniorbusinessanalyst|ResearchAnalyst|
Pega Developer,Venhan Technologies Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,3-8years,Not Specified,"We are hiring full-time employees to place them with our reputed business stakeholders deputation |   |  As a part of that, we are recruiting PEGA Developer  with the below specs |",PegaDeveloper|PegaPrpc|PegaRulesCommander|
Oracle ADF Technical Consultant,Venhan Technologies Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,5-7years,Not Specified,"We are hiring full-time employees to place them with our reputed business stakeholders deputation. |    |   As a part of that, we are recruiting Oracle ADF Technical Consultant with the below specs :",OracleADFTechnicalConsultant|SupplyChaindomain|OracleEbs|
"Coupa Implementations Specialist, Chennai",Brain Management Consultants India Private Limited,Chennai,4-8years,Not Specified,"Coupa Implementations Specialist, Chennai",Implementations|stakeholders|Design|Coupa|
GM Customer Service Operation Under PR Visa Canada,Adal Immigrations LLP,Australia|Canada,2-7years,1500000 - 4500000 INR,"Build a highly effective relationship with your peers, all stakeholders and the development of the team.",CustomerService|OperationsCustomerService|Management|BusinessOperations|CustomerServiceManagement|StrategyManagement|CustomerServiceandSupport|
Business Analyst BI,Paktolus Solutions,Bengaluru/Bangalore,3-6years,Not Specified,"We are looking for good communication & presentation skills and ability to interact with Customers/Stakeholders. |  Should have strong interpersonal, analytical, and problem-solving skills.",KPI|ETLspecs|BusinessAnalytics|MarketResearch|tableau.|DatawareHouse|Dashboard|
"Sales & Marketing Officer, Business Development Manager required CANADA & AUSTRALIA",Pear Visa Immigration Services Private Limited,Australia|Canada,2-7years,5000000 - 8520000 INR,Contribute in the implementation of marketing strategies |  Support the marketing manager in overseeing the dept optns |  Plan advertising & promotional campaigns for products |  Liaise with stakeholders and vendors to promote success |  Conduct market research,MarketingManager|BusinessDevelopmentManager|Sales&Marketing|SalesSupportManager|MarketingOfficer|sales&BDO|salessales&businessdevelopmentofficer|Sales|SalesCoordinator|
Lead Software Engineer - Progress 4GL/ 3GL,Sunquest Information Systems (India) Private Limited,Kolkata,8-13years,Not Specified,"The Team Leader Software Development manages his team to deliver quality programming code, that meets the standards and expectations of the company, customers and other stakeholders","""teamlead""|""lims""|Progress4gl|"
