jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
Quality Engineer,Freelancer Divekar Kaniza Ishaq,NaviMumbai|Thane,1-4years,110000 - 210000 INR,Urgent Opening for Quality Engineer-Rabale,QualityControl|Inwardrawmaterial|QualityAssurance|
Quality Engineer,Sapna Manish Sharma (Proprietor Of JBM India),Bhubaneswar,1-6years,250000 - 450000 INR,Requirement for Quality Engineer.,qualityengineering|ProcessQuality|ProductQuality|MechanicalEngineering|ValueEngineering|
Fresher Quality Engineer,The NaukriWala,Pune,Fresher,190000 - 280000 INR,Requirement for the position of GET.,QualityControl|Inspection|Qc|QualityAssurance|Testing|ProductionEngineer|
Production & Quality Engineer,Sapna Manish Sharma (Proprietor Of JBM India),Bengaluru/Bangalore,1-6years,250000 - 450000 INR,Requirement for Production & Quality Engineer.,Production|ProductionManagement|ProductionPlanning|QualityControl|Quality|QualityAssurance|
Quality Engineer,The NaukriWala,Pune,0-3years,180000 - 320000 INR,Requirement for the position of Quality Engineer.,MechanicalEngineer|QualityControl|InprocessQuality|InprocessInspection|QualityEngineer|QualityIncharge|
Quality Engineer,S K B Engineering Systems,Bengaluru/Bangalore|Chennai,3-6years,Not Specified,"We are looking for a Quality Engineer to monitor and improve the quality of our operational processes and outputs. The Quality Engineer's responsibilities include designing quality standards, inspecting materials, equipment, processes, and products,",qualityengineering|qualityassurance|QualityAnalyst|QualityManager|
"Airport Manager,Airport Engineer,Air Quality Engineer call @ 7466051056",Career Mantra Management Services,Kozhikode/Calicut|Coimbatore,0-5years,Not Specified,"Job description |  Roles and Responsibilities |   |  Greeting and welcoming passengers, and responding to questions. |  Checking in baggage. |  Making reservations. |  Selling airline tickets. |  Stocking aircraft with refreshments. |  Cleaning aircraft after flights. |",GroundHandling|AirHostess|CabinCrewIncharge|AirTicketingExecutive|AirCargo|Aircraft|AirlineProcess|Airfreight|Aerospace|Aeronautics|Aviation|aeroplane|Accountant|HumanResourceExecutive|Accountassistant|BackOffice|Admin|
"Mechanical Quality Engineer, Quality Assurance/Control (QA/QC)",Sharp Facility,Mumbai|Pune,0-2years,240000 - 420000 INR,"Urgently required QA/QC Engineer for manufacturing plant in pune. Evaluating personal qualification and procedure accordance with project. preparing inspection reports, analyzing root causes and evaluating possible & issuing non-confirmations reports",MechanicalQualityEngineer|QualityAssurance/Control(QA/QC)|MechanicalEngineer|DiplomaMechanical|Q.A.|Qc|Qualitycontrol|Quality|Qualityassurance|Qualityanalyst|Qa|Testing|
Urgent Requirements For Production & Quality Engineer,Micro focus Software Solutions India Private Limited,Pune,0-5years,220000 - 330000 INR,We Have a urgent Job Opening For B.E / Diploma / Mechanical |  Production / Quality / Maintenance Engineer |  Gender - Male / Female. |  Experience : 0 to 5 |  Salary Depend on the interview |  for more details please call  |  8624006464,QualityControl|ProductionEngineer|QualityAssurance|MaintenanceEngineer|ServiceEngineer|
Quality Engineer,Micro focus Software Solutions India Private Limited,Bengaluru/Bangalore,4-6years,Not Specified,Automation QA engineer having approx 3-8 years of experience in enterprise product testing - both functional and automation.,QualityEngineer|Qa|Qualityassurance|Automation|Java|Python|ManualTesting|Cloud|Docker|Kubernetes|
